gpsTOW,gloTOW,bdsTOW,qzssTOW,gpsTOWacc,gloTOWacc,bdsTOWacc,qzssTOWacc,towSet,gnssId,svId,cNo,mpathIndic,dopplerMS,dopplerHz,wholeChips,fracChips,codePhase,intCodePhase,pseuRangeRMS
432880000,443662000,432866000,432880000,0,0,0,0,0,2,18,46,2,27607,29015,364,748,747700,0,0
432880000,443662000,432866000,432880000,0,0,0,0,0,2,10,45,1,-3578,-3761,1445,79,865261,1,0
432880000,443662000,432866000,432880000,0,0,0,0,0,0,11,48,1,6078,6388,740,646,1518296,0,0
432880000,443662000,432866000,432880000,0,0,0,0,0,0,17,23,1,-3919,-4119,609,363,1249179,0,27
432880000,443662000,432866000,432880000,0,0,0,0,0,0,22,26,1,-11822,-12425,548,540,1124483,0,21
432880000,443662000,432866000,432880000,0,0,0,0,0,0,25,28,1,18697,19651,237,807,487467,0,0
432880000,443662000,432866000,432880000,0,0,0,0,0,0,21,28,1,16351,17185,463,334,949820,0,0
432880000,443662000,432866000,432880000,0,0,0,0,0,0,12,50,1,12941,13602,936,557,1919919,0,0
432880000,443662000,432866000,432880000,0,0,0,0,0,0,24,24,1,-6705,-7047,788,658,1616720,0,19
432880000,443662000,432866000,432880000,0,0,0,0,0,0,6,44,1,-4425,-4651,435,776,893306,0,0
432890000,443672000,432876000,432890000,0,0,0,0,0,2,12,30,1,-6446,-6775,1457,99,889900,1,2
432890000,443672000,432876000,432890000,0,0,0,0,0,2,25,45,1,7231,7599,3475,482,833267,3,0
432890000,443672000,432876000,432890000,0,0,0,0,0,2,11,45,1,1419,1491,3173,804,214810,3,0
432890000,443672000,432876000,432890000,0,0,0,0,0,2,2,41,1,15919,16731,292,215,599032,0,0
432890000,443672000,432876000,432890000,0,0,0,0,0,2,36,38,1,10039,10551,2407,193,740437,2,0
432890000,443672000,432876000,432890000,0,0,0,0,0,2,18,47,2,27619,29028,327,43,670438,0,0
432890000,443672000,432876000,432890000,0,0,0,0,0,2,10,45,1,-3584,-3767,1449,990,875283,1,0
432890000,443672000,432876000,432890000,0,0,0,0,0,0,11,48,1,6063,6372,732,353,1501310,0,0
432890000,443672000,432876000,432890000,0,0,0,0,0,0,17,28,2,-3938,-4139,614,830,1260363,0,11
432890000,443672000,432876000,432890000,0,0,0,0,0,0,22,27,1,-11836,-12440,564,754,1157712,0,12
432890000,443672000,432876000,432890000,0,0,0,0,0,0,25,28,1,18685,19638,212,286,435174,0,0
432890000,443672000,432876000,432890000,0,0,0,0,0,0,21,28,1,16331,17164,441,24,904101,0,0
432890000,443672000,432876000,432890000,0,0,0,0,0,0,12,50,1,12914,13573,918,920,1883745,0,0
432890000,443672000,432876000,432890000,0,0,0,0,0,0,24,25,1,-6712,-7054,797,854,1635562,0,20
432890000,443672000,432876000,432890000,0,0,0,0,0,0,6,43,1,-4432,-4658,441,822,905697,0,0
432900000,443682000,432886000,432900000,0,0,0,0,0,2,12,30,1,-6449,-6777,1465,914,907932,1,2
432900000,443682000,432886000,432900000,0,0,0,0,0,2,25,45,1,7209,7577,3465,629,813061,3,0
432900000,443682000,432886000,432900000,0,0,0,0,0,2,11,45,1,1407,1479,3171,875,210852,3,0
432900000,443682000,432886000,432900000,0,0,0,0,0,2,2,41,1,15913,16725,270,495,554492,0,0
432900000,443682000,432886000,432900000,0,0,0,0,0,2,36,39,1,10025,10537,2393,505,712363,2,0
432900000,443682000,432886000,432900000,0,0,0,0,0,2,18,47,2,27629,29038,289,343,593138,0,0
432900000,443682000,432886000,432900000,0,0,0,0,0,2,10,45,2,-3591,-3774,1454,881,885316,1,0
432900000,443682000,432886000,432900000,0,0,0,0,0,0,11,48,1,6048,6356,724,80,1484362,0,0
432900000,443682000,432886000,432900000,0,0,0,0,0,0,17,27,1,-3950,-4152,620,219,1271440,0,12
432900000,443682000,432886000,432900000,0,0,0,0,0,0,22,27,2,-11855,-12459,580,941,1190885,0,14
432900000,443682000,432886000,432900000,0,0,0,0,0,0,25,29,1,18668,19621,186,805,382914,0,0
432900000,443682000,432886000,432900000,0,0,0,0,0,0,5,23,1,20856,21920,644,497,1321197,0,27
432900000,443682000,432886000,432900000,0,0,0,0,0,0,21,30,1,16311,17143,418,766,858435,0,2
432900000,443682000,432886000,432900000,0,0,0,0,0,0,12,50,1,12886,13544,901,294,1847642,0,0
432900000,443682000,432886000,432900000,0,0,0,0,0,0,24,26,1,-6711,-7053,806,1004,1654312,0,19
432900000,443682000,432886000,432900000,0,0,0,0,0,0,6,44,1,-4442,-4668,447,878,918109,0,0
432910000,443692000,432896000,432910000,0,0,0,0,0,2,12,30,1,-6448,-6777,1474,702,925957,1,2
432910000,443692000,432896000,432910000,0,0,0,0,0,2,25,45,1,7190,7556,3455,803,792909,3,0
432910000,443692000,432896000,432910000,0,0,0,0,0,2,11,45,1,1399,1470,3169,959,206922,3,0
432910000,443692000,432896000,432910000,0,0,0,0,0,2,2,41,2,15906,16717,248,783,509970,0,0
432910000,443692000,432896000,432910000,0,0,0,0,0,2,36,39,1,10015,10526,2379,831,684315,2,0
432910000,443692000,432896000,432910000,0,0,0,0,0,2,18,47,2,27641,29051,251,624,515801,0,0
432910000,443692000,432896000,432910000,0,0,0,0,0,2,10,45,1,-3596,-3779,1459,781,895366,1,0
432910000,443692000,432896000,432910000,0,0,0,0,0,0,11,48,1,6033,6341,715,850,1467453,0,0
432910000,443692000,432896000,432910000,0,0,0,0,0,0,17,26,1,-3958,-4160,625,598,1282449,0,18
432910000,443692000,432896000,432910000,0,0,0,0,0,0,22,25,1,-11867,-12473,597,126,1224105,0,19
432910000,443692000,432896000,432910000,0,0,0,0,0,0,25,29,1,18658,19610,161,321,330694,0,0
432910000,443692000,432896000,432910000,0,0,0,0,0,0,21,30,1,16289,17119,396,513,812828,0,3
432910000,443692000,432896000,432910000,0,0,0,0,0,0,12,50,1,12861,13517,883,730,1811614,0,0
432910000,443692000,432896000,432910000,0,0,0,0,0,0,24,23,1,-6705,-7047,816,133,1673070,0,22
432910000,443692000,432896000,432910000,0,0,0,0,0,0,6,44,1,-4450,-4677,453,945,930544,0,0
432920000,443702000,432906000,432920000,0,0,0,0,0,2,12,30,1,-6441,-6769,1483,486,943975,1,2
432920000,443702000,432906000,432920000,0,0,0,0,0,2,25,46,1,7174,7540,3445,1004,772811,3,0
432920000,443702000,432906000,432920000,0,0,0,0,0,2,11,45,1,1393,1464,3168,32,203015,3,0
432920000,443702000,432906000,432920000,0,0,0,0,0,2,2,41,1,15904,16715,227,55,465462,0,0
432920000,443702000,432906000,432920000,0,0,0,0,0,2,36,39,1,10008,10519,2366,146,656293,2,0
432920000,443702000,432906000,432920000,0,0,0,0,0,2,18,46,1,27658,29069,213,888,438429,0,0
432920000,443702000,432906000,432920000,0,0,0,0,0,2,10,45,1,-3596,-3780,1464,686,905425,1,0
432920000,443702000,432906000,432920000,0,0,0,0,0,0,11,49,1,6023,6330,707,615,1450584,0,0
432920000,443702000,432906000,432920000,0,0,0,0,0,0,17,26,2,-3971,-4173,631,21,1293594,0,15
432920000,443702000,432906000,432920000,0,0,0,0,0,0,25,30,1,18639,19590,135,876,278504,0,2
432920000,443702000,432906000,432920000,0,0,0,0,0,0,21,30,1,16268,17098,374,284,767271,0,2
432920000,443702000,432906000,432920000,0,0,0,0,0,0,12,50,1,12838,13493,866,178,1775659,0,0
432920000,443702000,432906000,432920000,0,0,0,0,0,0,6,44,1,-4453,-4680,459,1021,942996,0,0
432930000,443712000,432916000,432930000,0,0,0,0,0,2,12,30,1,-6447,-6776,1492,263,961979,1,2
432930000,443712000,432916000,432930000,0,0,0,0,0,2,25,46,2,7153,7517,3436,209,752771,3,0
432930000,443712000,432916000,432930000,0,0,0,0,0,2,11,45,1,1381,1451,3166,141,199134,3,0
432930000,443712000,432916000,432930000,0,0,0,0,0,2,2,40,1,15898,16709,205,358,420969,0,0
432930000,443712000,432916000,432930000,0,0,0,0,0,2,36,39,1,9997,10506,2352,501,628304,2,0
432930000,443712000,432916000,432930000,0,0,0,0,0,2,18,46,1,27669,29080,176,110,361022,0,0
432930000,443712000,432916000,432930000,0,0,0,0,0,2,10,45,1,-3602,-3786,1469,597,915497,1,0
432930000,443712000,432916000,432930000,0,0,0,0,0,0,11,48,1,6007,6313,699,400,1433753,0,0
432930000,443712000,432916000,432930000,0,0,0,0,0,0,25,30,1,18632,19582,110,424,226349,0,1
432930000,443712000,432916000,432930000,0,0,0,0,0,0,9,23,1,8604,9043,481,1007,988068,0,27
432930000,443712000,432916000,432930000,0,0,0,0,0,0,21,28,1,16253,17082,352,80,721761,0,0
432930000,443712000,432916000,432930000,0,0,0,0,0,0,12,50,1,12810,13464,848,685,1739775,0,0
432930000,443712000,432916000,432930000,0,0,0,0,0,0,6,44,1,-4461,-4688,466,83,955468,0,0
432940000,443722000,432926000,432940000,0,0,0,0,0,2,12,31,1,-6447,-6776,1501,48,979998,1,2
432940000,443722000,432926000,432940000,0,0,0,0,0,2,25,46,2,7132,7496,3426,466,732785,3,0
432940000,443722000,432926000,432940000,0,0,0,0,0,2,11,45,1,1372,1442,3164,264,195280,3,0
432940000,443722000,432926000,432940000,0,0,0,0,0,2,2,40,1,15891,16701,183,669,376492,0,0
432940000,443722000,432926000,432940000,0,0,0,0,0,2,36,39,1,9985,10494,2338,872,600348,2,0
432940000,443722000,432926000,432940000,0,0,0,0,0,2,18,45,1,27681,29093,138,337,283577,0,0
432940000,443722000,432926000,432940000,0,0,0,0,0,2,10,45,1,-3608,-3792,1474,514,925581,1,0
432940000,443722000,432926000,432940000,0,0,0,0,0,0,11,48,1,5993,6299,691,204,1416962,0,0
432940000,443722000,432926000,432940000,0,0,0,0,0,0,25,31,1,18620,19570,84,1014,174230,0,2
432940000,443722000,432926000,432940000,0,0,0,0,0,0,21,27,1,16235,17063,329,924,676302,0,0
432940000,443722000,432926000,432940000,0,0,0,0,0,0,12,49,1,12784,13436,831,203,1703960,0,0
432940000,443722000,432926000,432940000,0,0,0,0,0,0,6,44,1,-4469,-4697,472,180,967963,0,0
432950000,443732000,432936000,432950000,0,0,0,0,0,2,12,32,1,-6444,-6773,1509,868,998039,1,2
432950000,443732000,432936000,432950000,0,0,0,0,0,2,25,46,1,7112,7475,3416,750,712853,3,0
432950000,443732000,432936000,432950000,0,0,0,0,0,2,11,45,1,1362,1431,3162,401,191454,3,0
432950000,443732000,432936000,432950000,0,0,0,0,0,2,2,40,1,15884,16695,161,991,332034,0,0
432950000,443732000,432936000,432950000,0,0,0,0,0,2,36,40,1,9974,10483,2325,233,572419,2,0
432950000,443732000,432936000,432950000,0,0,0,0,0,2,18,45,2,27692,29104,100,548,206099,0,0
432950000,443732000,432936000,432950000,0,0,0,0,0,2,10,45,1,-3612,-3796,1479,439,935680,1,0
432950000,443732000,432936000,432950000,0,0,0,0,0,0,11,48,1,5977,6282,683,29,1400210,0,0
432950000,443732000,432936000,432950000,0,0,0,0,0,0,25,31,1,18605,19554,59,599,122150,0,2
432950000,443732000,432936000,432950000,0,0,0,0,0,0,19,22,1,-569,-598,360,303,738609,0,27
432950000,443732000,432936000,432950000,0,0,0,0,0,0,21,27,1,16209,17035,307,776,630905,0,0
432950000,443732000,432936000,432950000,0,0,0,0,0,0,12,48,1,12756,13407,813,784,1668222,0,0
432950000,443732000,432936000,432950000,0,0,0,0,0,0,6,44,1,-4477,-4706,478,287,980476,0,0
432960000,443742000,432946000,432960000,0,0,0,0,0,2,12,32,1,-6445,-6774,1518,673,1016099,1,1
432960000,443742000,432946000,432960000,0,0,0,0,0,2,25,46,1,7095,7457,3407,36,692975,3,0
432960000,443742000,432946000,432960000,0,0,0,0,0,2,11,44,1,1354,1423,3160,550,187652,3,0
432960000,443742000,432946000,432960000,0,0,0,0,0,2,2,40,1,15881,16691,140,294,287591,0,0
432960000,443742000,432946000,432960000,0,0,0,0,0,2,36,40,2,9967,10475,2311,631,544516,2,0
432960000,443742000,432946000,432960000,0,0,0,0,0,2,18,44,2,27706,29120,62,741,128585,0,0
432960000,443742000,432946000,432960000,0,0,0,0,0,2,10,45,1,-3615,-3799,1484,368,945789,1,0
432960000,443742000,432946000,432960000,0,0,0,0,0,0,11,47,1,5966,6270,674,897,1383497,0,0
432960000,443742000,432946000,432960000,0,0,0,0,0,0,14,22,2,-14852,-15609,47,889,98131,0,27
432960000,443742000,432946000,432960000,0,0,0,0,0,0,25,31,1,18595,19544,34,200,70102,0,2
432960000,443742000,432946000,432960000,0,0,0,0,0,0,21,28,1,16192,17018,285,658,585569,0,0
432960000,443742000,432946000,432960000,0,0,0,0,0,0,12,48,1,12732,13381,796,375,1632554,0,0
432960000,443742000,432946000,432960000,0,0,0,0,0,0,6,45,1,-4482,-4710,484,403,993008,0,0
432970000,443752000,432956000,432970000,0,0,0,0,0,2,12,32,1,-6447,-6776,1527,463,1034129,1,1
432970000,443752000,432956000,432970000,0,0,0,0,0,2,25,46,1,7072,7433,3397,374,673151,3,0
432970000,443752000,432956000,432970000,0,0,0,0,0,2,11,44,1,1342,1410,3158,711,183875,3,0
432970000,443752000,432956000,432970000,0,0,0,0,0,2,2,40,1,15872,16682,118,629,243161,0,0
432970000,443752000,432956000,432970000,0,0,0,0,0,2,36,40,1,9955,10463,2298,20,516642,2,0
432970000,443752000,432956000,432970000,0,0,0,0,0,2,18,44,2,27716,29130,24,921,51045,0,0
432970000,443752000,432956000,432970000,0,0,0,0,0,2,10,45,1,-3622,-3807,1489,305,955913,1,0
432970000,443752000,432956000,432970000,0,0,0,0,0,0,11,47,1,5950,6254,666,759,1366822,0,0
432970000,443752000,432956000,432970000,0,0,0,0,0,0,17,24,1,-4057,-4264,658,228,1349358,0,27
432970000,443752000,432956000,432970000,0,0,0,0,0,0,14,25,1,-14874,-15632,68,127,139656,0,27
432970000,443752000,432956000,432970000,0,0,0,0,0,0,25,31,1,18581,19528,8,845,18093,0,2
432970000,443752000,432956000,432970000,0,0,0,0,0,0,21,29,1,16171,16996,263,568,540290,0,0
432970000,443752000,432956000,432970000,0,0,0,0,0,0,12,48,1,12703,13351,779,5,1596963,0,0
432970000,443752000,432956000,432970000,0,0,0,0,0,0,6,45,1,-4491,-4720,490,528,1005559,0,0
432980000,443762000,432966000,432980000,0,0,0,0,0,2,12,32,1,-6444,-6773,1536,253,1052158,1,1
432980000,443762000,432966000,432980000,0,0,0,0,0,2,25,46,1,7054,7414,3387,741,653384,3,0
432980000,443762000,432966000,432980000,0,0,0,0,0,2,11,44,1,1335,1404,3156,887,180126,3,0
432980000,443762000,432966000,432980000,0,0,0,0,0,2,2,40,1,15868,16677,96,975,198752,0,0
432980000,443762000,432966000,432980000,0,0,0,0,0,2,36,40,1,9945,10452,2284,446,488794,2,0
432980000,443762000,432966000,432980000,0,0,0,0,0,2,18,45,1,27731,29145,4079,60,2070623,3,0
432980000,443762000,432966000,432980000,0,0,0,0,0,2,10,45,1,-3624,-3809,1494,247,966046,1,0
432980000,443762000,432966000,432980000,0,0,0,0,0,0,11,47,1,5937,6240,658,642,1350188,0,0
432980000,443762000,432966000,432980000,0,0,0,0,0,0,17,29,2,-4038,-4244,663,823,1360801,0,11
432980000,443762000,432966000,432980000,0,0,0,0,0,0,14,24,1,-14855,-15613,88,413,181228,0,27
432980000,443762000,432966000,432980000,0,0,0,0,0,0,25,32,1,18571,19518,1006,484,2063272,0,2
432980000,443762000,432966000,432980000,0,0,0,0,0,0,21,28,1,16151,16975,241,509,495070,0,0
432980000,443762000,432966000,432980000,0,0,0,0,0,0,12,48,1,12678,13325,761,697,1561449,0,0
432980000,443762000,432966000,432980000,0,0,0,0,0,0,6,45,1,-4497,-4726,496,664,1018132,0,0
432990000,443772000,432976000,432990000,0,0,0,0,0,2,12,32,1,-6443,-6772,1545,48,1070198,1,1
432990000,443772000,432976000,432990000,0,0,0,0,0,2,25,46,1,7036,7395,3378,109,633669,3,0
432990000,443772000,432976000,432990000,0,0,0,0,0,2,11,44,1,1326,1394,3155,50,176401,3,0
432990000,443772000,432976000,432990000,0,0,0,0,0,2,2,40,1,15864,16673,75,302,154355,0,0
432990000,443772000,432976000,432990000,0,0,0,0,0,2,36,40,1,9937,10444,2270,887,460977,2,0
432990000,443772000,432976000,432990000,0,0,0,0,0,2,18,46,1,27744,29159,4041,205,1993013,3,0
432990000,443772000,432976000,432990000,0,0,0,0,0,2,10,45,1,-3629,-3814,1499,194,976191,1,0
432990000,443772000,432976000,432990000,0,0,0,0,0,0,11,47,1,5924,6227,650,543,1333590,0,0
432990000,443772000,432976000,432990000,0,0,0,0,0,0,17,28,1,-4046,-4252,669,310,1372074,0,0
432990000,443772000,432976000,432990000,0,0,0,0,0,0,14,24,1,-14862,-15620,108,690,222783,0,27
432990000,443772000,432976000,432990000,0,0,0,0,0,0,25,32,1,18559,19506,981,137,2011328,0,1
432990000,443772000,432976000,432990000,0,0,0,0,0,0,21,28,1,16133,16955,219,477,449905,0,0
432990000,443772000,432976000,432990000,0,0,0,0,0,0,12,46,1,12654,13299,744,400,1526003,0,0
432990000,443772000,432976000,432990000,0,0,0,0,0,0,6,45,1,-4503,-4732,502,810,1030723,0,0
433000000,443782000,432986000,433000000,0,0,0,0,0,2,12,33,1,-6445,-6774,1553,863,1088230,1,0
433000000,443782000,432986000,433000000,0,0,0,0,0,2,25,47,2,7012,7369,3368,530,614013,3,0
433000000,443782000,432986000,433000000,0,0,0,0,0,2,11,44,1,1313,1380,3153,250,172702,3,0
433000000,443782000,432986000,433000000,0,0,0,0,0,2,2,40,1,15853,16662,53,661,109975,0,0
433000000,443782000,432986000,433000000,0,0,0,0,0,2,36,40,1,9921,10428,2257,320,433192,2,0
433000000,443782000,432986000,433000000,0,0,0,0,0,2,18,46,1,27752,29168,4003,331,1915366,3,0
433000000,443782000,432986000,433000000,0,0,0,0,0,2,10,45,2,-3636,-3821,1504,148,986348,1,0
433000000,443782000,432986000,433000000,0,0,0,0,0,0,11,47,1,5906,6208,642,465,1317033,0,0
433000000,443782000,432986000,433000000,0,0,0,0,0,0,17,26,1,-4050,-4256,674,804,1383311,0,19
433000000,443782000,432986000,433000000,0,0,0,0,0,0,14,26,1,-14871,-15629,128,954,264310,0,19
433000000,443782000,432986000,433000000,0,0,0,0,0,0,25,32,1,18538,19484,955,833,1959421,0,1
433000000,443782000,432986000,433000000,0,0,0,0,0,0,21,30,1,16103,16924,197,477,404805,0,2
433000000,443782000,432986000,433000000,0,0,0,0,0,0,12,47,1,12623,13266,727,140,1490632,0,0
433000000,443782000,432986000,433000000,0,0,0,0,0,0,24,24,1,-6757,-7102,898,680,1842264,0,28
433000000,443782000,432986000,433000000,0,0,0,0,0,0,6,45,1,-4515,-4745,508,965,1043335,0,0
433010000,443792000,432996000,433010000,0,0,0,0,0,2,12,32,1,-6439,-6767,1562,648,1106250,1,1
433010000,443792000,432996000,433010000,0,0,0,0,0,2,25,47,2,6995,7352,3358,978,594410,3,0
433010000,443792000,432996000,433010000,0,0,0,0,0,2,11,44,1,1308,1375,3151,463,169028,3,0
433010000,443792000,432996000,433010000,0,0,0,0,0,2,2,40,1,15851,16660,32,7,65615,0,0
433010000,443792000,432996000,433010000,0,0,0,0,0,2,36,40,1,9914,10420,2243,791,405436,2,0
433010000,443792000,432996000,433010000,0,0,0,0,0,2,18,46,1,27767,29184,3965,441,1837685,3,0
433010000,443792000,432996000,433010000,0,0,0,0,0,2,10,44,2,-3637,-3822,1509,107,996516,1,0
433010000,443792000,432996000,433010000,0,0,0,0,0,0,11,47,1,5896,6196,634,405,1300514,0,0
433010000,443792000,432996000,433010000,0,0,0,0,0,0,17,30,1,-4068,-4276,680,364,1394731,0,11
433010000,443792000,432996000,433010000,0,0,0,0,0,0,14,27,1,-14864,-15622,149,196,305845,0,11
433010000,443792000,432996000,433010000,0,0,0,0,0,0,25,32,1,18528,19473,930,525,1907554,0,1
433010000,443792000,432996000,433010000,0,0,0,0,0,0,21,31,1,16090,16911,175,504,359760,0,1
433010000,443792000,432996000,433010000,0,0,0,0,0,0,12,48,1,12599,13242,709,942,1455338,0,0
433010000,443792000,432996000,433010000,0,0,0,0,0,0,6,45,1,-4518,-4748,515,107,1055966,0,0
433020000,443802000,433006000,433020000,0,0,0,0,0,2,12,31,1,-6435,-6763,1571,438,1124279,1,2
433020000,443802000,433006000,433020000,0,0,0,0,0,2,25,47,2,6977,7333,3349,428,574859,3,0
433020000,443802000,433006000,433020000,0,0,0,0,0,2,11,44,1,1300,1367,3149,689,165380,3,0
433020000,443802000,433006000,433020000,0,0,0,0,0,2,2,40,1,15846,16654,10,383,21268,0,0
433020000,443802000,433006000,433020000,0,0,0,0,0,2,36,40,1,9907,10412,2230,250,377702,2,0
433020000,443802000,433006000,433020000,0,0,0,0,0,2,18,46,2,27782,29199,3927,530,1759965,3,0
433020000,443802000,433006000,433020000,0,0,0,0,0,2,10,44,1,-3639,-3825,1514,70,1006691,1,0
433020000,443802000,433006000,433020000,0,0,0,0,0,0,11,46,1,5883,6184,626,364,1284032,0,0
433020000,443802000,433006000,433020000,0,0,0,0,0,0,17,30,1,-4081,-4289,685,940,1406135,0,5
433020000,443802000,433006000,433020000,0,0,0,0,0,0,14,26,1,-14862,-15620,169,494,347440,0,18
433020000,443802000,433006000,433020000,0,0,0,0,0,0,25,32,1,18517,19462,905,234,1855720,0,1
433020000,443802000,433006000,433020000,0,0,0,0,0,0,21,31,1,16069,16889,153,558,314768,0,1
433020000,443802000,433006000,433020000,0,0,0,0,0,0,12,48,1,12574,13216,692,758,1420119,0,0
433020000,443802000,433006000,433020000,0,0,0,0,0,0,6,45,1,-4523,-4754,521,280,1068612,0,0
433030000,443812000,433016000,433030000,0,0,0,0,0,2,12,31,1,-6442,-6771,1580,215,1142283,1,2
433030000,443812000,433016000,433030000,0,0,0,0,0,2,25,47,1,6956,7310,3339,930,555364,3,0
433030000,443812000,433016000,433030000,0,0,0,0,0,2,11,44,1,1288,1354,3147,928,161759,3,0
433030000,443812000,433016000,433030000,0,0,0,0,0,2,2,40,1,15838,16646,4080,768,2074091,3,0
433030000,443812000,433016000,433030000,0,0,0,0,0,2,36,40,1,9894,10398,2216,748,349999,2,0
433030000,443812000,433016000,433030000,0,0,0,0,0,2,18,47,1,27792,29209,3889,606,1682216,3,0
433030000,443812000,433016000,433030000,0,0,0,0,0,2,10,43,1,-3645,-3831,1519,40,1016881,1,0
433030000,443812000,433016000,433030000,0,0,0,0,0,0,11,46,1,5868,6168,618,343,1267589,0,0
433030000,443812000,433016000,433030000,0,0,0,0,0,0,17,26,1,-4087,-4296,691,501,1417554,0,3
433030000,443812000,433016000,433030000,0,0,0,0,0,0,14,26,1,-14869,-15628,189,798,389049,0,18
433030000,443812000,433016000,433030000,0,0,0,0,0,0,25,32,1,18502,19446,879,984,1803923,0,1
433030000,443812000,433016000,433030000,0,0,0,0,0,0,5,25,1,20766,21825,275,138,564028,0,21
433030000,443812000,433016000,433030000,0,0,0,0,0,0,21,31,1,16047,16866,131,640,269832,0,2
433030000,443812000,433016000,433030000,0,0,0,0,0,0,12,48,1,12547,13187,675,612,1384977,0,0
433030000,443812000,433016000,433030000,0,0,0,0,0,0,6,46,1,-4531,-4762,527,462,1081277,0,0
433040000,443822000,433026000,433040000,0,0,0,0,0,2,12,30,1,-6440,-6769,1588,1006,1160266,1,2
433040000,443822000,433026000,433040000,0,0,0,0,0,2,25,47,2,6936,7290,3330,438,535927,3,0
433040000,443822000,433026000,433040000,0,0,0,0,0,2,11,44,1,1279,1344,3146,156,158163,3,0
433040000,443822000,433026000,433040000,0,0,0,0,0,2,2,40,2,15832,16640,4059,139,2029780,3,0
433040000,443822000,433026000,433040000,0,0,0,0,0,2,36,40,1,9883,10388,2203,237,322327,2,0
433040000,443822000,433026000,433040000,0,0,0,0,0,2,18,47,1,27803,29222,3851,666,1604436,3,0
433040000,443822000,433026000,433040000,0,0,0,0,0,2,10,42,1,-3651,-3837,1524,18,1027088,1,0
433040000,443822000,433026000,433040000,0,0,0,0,0,0,11,46,1,5853,6152,610,342,1251186,0,0
433040000,443822000,433026000,433040000,0,0,0,0,0,0,17,24,1,-4109,-4318,697,35,1428923,0,20
433040000,443822000,433026000,433040000,0,0,0,0,0,0,14,25,1,-14872,-15630,210,81,430663,0,19
433040000,443822000,433026000,433040000,0,0,0,0,0,0,25,32,1,18492,19435,854,731,1752167,0,1
433040000,443822000,433026000,433040000,0,0,0,0,0,0,5,26,1,20758,21817,246,836,505976,0,19
433040000,443822000,433026000,433040000,0,0,0,0,0,0,21,27,1,16025,16842,109,750,224952,0,0
433040000,443822000,433026000,433040000,0,0,0,0,0,0,12,48,1,12519,13157,658,503,1349909,0,0
433040000,443822000,433026000,433040000,0,0,0,0,0,0,6,45,1,-4540,-4771,533,655,1093964,0,0
433050000,443832000,433036000,433050000,0,0,0,0,0,2,12,30,1,-6439,-6768,1597,790,1178284,1,2
433050000,443832000,433036000,433050000,0,0,0,0,0,2,25,47,2,6917,7269,3320,997,516548,3,0
433050000,443832000,433036000,433050000,0,0,0,0,0,2,11,44,1,1272,1336,3144,421,154595,3,0
433050000,443832000,433036000,433050000,0,0,0,0,0,2,2,40,1,15824,16632,4037,541,1985487,3,0
433050000,443832000,433036000,433050000,0,0,0,0,0,2,36,40,1,9873,10377,2189,768,294689,2,0
433050000,443832000,433036000,433050000,0,0,0,0,0,2,18,47,2,27816,29234,3813,707,1526618,3,0
433050000,443832000,433036000,433050000,0,0,0,0,0,2,10,42,1,-3654,-3841,1528,1023,1037300,1,0
433050000,443832000,433036000,433050000,0,0,0,0,0,0,11,46,1,5840,6138,602,359,1234821,0,0
433050000,443832000,433036000,433050000,0,0,0,0,0,0,17,28,1,-4116,-4326,702,688,1440480,0,12
433050000,443832000,433036000,433050000,0,0,0,0,0,0,14,26,1,-14863,-15621,230,364,472231,0,19
433050000,443832000,433036000,433050000,0,0,0,0,0,0,25,32,1,18477,19419,829,499,1700451,0,1
433050000,443832000,433036000,433050000,0,0,0,0,0,0,5,26,1,20751,21810,218,477,447856,0,17
433050000,443832000,433036000,433050000,0,0,0,0,0,0,12,48,1,12492,13130,641,430,1314913,0,0
433050000,443832000,433036000,433050000,0,0,0,0,0,0,6,45,1,-4546,-4777,539,858,1106670,0,0
433060000,443842000,433046000,433060000,0,0,0,0,0,2,12,29,1,-6441,-6769,1606,576,1196306,1,2
433060000,443842000,433046000,433060000,0,0,0,0,0,2,25,46,2,6897,7249,3311,559,497221,3,0
433060000,443842000,433046000,433060000,0,0,0,0,0,2,11,43,1,1263,1327,3142,699,151051,3,0
433060000,443842000,433046000,433060000,0,0,0,0,0,2,2,40,1,15820,16627,4015,952,1941209,3,0
433060000,443842000,433046000,433060000,0,0,0,0,0,2,36,40,1,9864,10367,2176,287,267076,2,0
433060000,443842000,433046000,433060000,0,0,0,0,0,2,18,47,2,27829,29249,3775,732,1448769,3,0
433060000,443842000,433046000,433060000,0,0,0,0,0,2,10,41,2,-3657,-3844,1533,1011,1047526,1,0
433060000,443842000,433046000,433060000,0,0,0,0,0,0,11,46,1,5828,6125,594,397,1218497,0,0
433060000,443842000,433046000,433060000,0,0,0,0,0,0,17,29,1,-4121,-4331,708,318,1452039,0,10
433060000,443842000,433046000,433060000,0,0,0,0,0,0,14,26,1,-14872,-15631,250,657,513816,0,20
433060000,443842000,433046000,433060000,0,0,0,0,0,0,25,33,1,18465,19407,804,284,1648772,0,2
433060000,443842000,433046000,433060000,0,0,0,0,0,0,5,26,2,20750,21808,190,125,389751,0,16
433060000,443842000,433046000,433060000,0,0,0,0,0,0,12,49,1,12467,13103,624,396,1279995,0,0
433060000,443842000,433046000,433060000,0,0,0,0,0,0,6,45,1,-4551,-4783,546,48,1119397,0,0
