iTOW,clkB,clkD,tAcc,fAcc
441069000,-536759,-413,11,729
441079000,-540885,-413,11,730
441089000,-545011,-412,11,724
441099000,-549135,-412,11,731
441109000,-553259,-412,10,727
441119000,-557382,-412,10,714
441129000,-561504,-412,9,735
441139000,-565626,-412,9,803
441149000,-569748,-412,9,702
441159000,-573869,-412,9,698
441169000,-577993,-412,9,698
441179000,-582118,-412,9,706
441189000,-586243,-412,9,723
441199000,-590367,-412,9,727
441209000,-594492,-412,9,760
441219000,-598617,-412,9,722
441229000,-602740,-412,9,725
441239000,-606863,-412,9,715
441249000,-610986,-412,9,768
441259000,-615107,-412,9,818
441269000,-619230,-412,9,828
441279000,-623351,-412,9,837
441289000,-627472,-412,9,833
441299000,-631592,-412,9,779
441309000,-635715,-412,9,791
441319000,-639845,-412,8,836
441329000,-643970,-412,8,846
441339000,-648090,-412,8,846
441349000,-652209,-412,9,836
441359000,-656327,-412,9,838
441369000,-660446,-412,9,862
441379000,-664566,-412,10,836
441389000,-668686,-412,10,824
441399000,-672806,-412,10,841
441409000,-676923,-412,10,837
441419000,-681038,-412,10,885
441429000,-685155,-412,10,909
441439000,-689271,-412,10,895
441449000,-693388,-412,11,882
441459000,-697505,-412,11,857
441469000,-701622,-412,11,832
441479000,-705740,-412,10,827
441489000,-709856,-412,10,833
441499000,-713971,-412,10,837
441509000,-718086,-412,10,834
441519000,-722200,-412,10,924
441529000,-726315,-412,10,837
441539000,-730431,-412,10,824
441549000,-734550,-412,10,845
441559000,-738666,-412,10,856
441569000,-742783,-412,11,845
441579000,-746899,-412,11,845
441589000,-751017,-412,11,859
441599000,-755135,-412,11,889
441609000,-759252,-412,11,876
441619000,-763369,-412,9,852
441629000,-767486,-412,9,946
441639000,-771603,-412,9,967
441649000,-775721,-412,9,972
441659000,-779839,-412,9,963
441669000,-783960,-412,9,923
441679000,-788083,-412,8,908
441689000,-792202,-412,8,871
441699000,-796320,-412,8,878
441709000,-800437,-412,8,877
441719000,-804553,-412,8,909
441729000,-808667,-412,8,861
441739000,-812782,-412,7,793
441749000,-816897,-412,7,801
441759000,-821014,-412,7,949
441769000,-825131,-412,7,841
441779000,-829248,-412,7,892
441789000,-833364,-412,8,969
441799000,-837478,-412,8,832
441809000,-841593,-411,7,804
441819000,-845708,-412,7,795
441829000,-849824,-411,7,799
441839000,-853941,-411,7,795
441849000,-858057,-411,7,791
441859000,-862173,-411,7,780
441869000,-866287,-411,7,775
441879000,-870402,-411,7,759
441889000,-874518,-411,7,758
441899000,-878634,-412,7,754
441909000,-882752,-411,7,758
441919000,-886868,-412,7,746
441929000,-890983,-411,7,751
441939000,-895096,-411,7,746
441949000,-899211,-411,7,726
441959000,-903327,-411,7,738
441969000,-907442,-411,7,779
441979000,-911556,-411,7,729
441989000,-915669,-411,7,733
441999000,-919781,-411,7,740
442009000,-923895,-411,6,730
442019000,-928010,-411,7,755
442029000,-932121,-411,7,755
442039000,-936230,-411,7,796
442049000,-940341,-411,7,733
442059000,-944451,-411,7,796
442069000,-948561,-411,7,747
442079000,-952672,-411,7,756
442089000,-956780,-411,7,737
442099000,-960890,-411,7,740
442109000,-965001,-411,8,743
442119000,-969113,-411,8,744
442129000,-973228,-411,8,750
442139000,-977342,-411,8,740
442149000,-981456,-411,8,770
442159000,-985570,-411,8,789
442169000,-989683,-411,8,772
442179000,-993795,-411,8,780
442189000,-997905,-411,8,782
442199000,-2017,-411,8,776
442209000,-6128,-411,7,771
442219000,-10238,-411,7,934
442229000,-14347,-411,7,860
442239000,-18459,-411,7,746
442249000,-22570,-411,7,801
442259000,-26683,-411,7,796
442269000,-30797,-411,7,761
442279000,-34910,-411,7,776
442289000,-39021,-411,7,741
442299000,-43132,-411,7,807
442309000,-47243,-411,7,913
442319000,-51354,-411,7,765
442329000,-55467,-411,7,811
442339000,-59579,-411,7,764
442349000,-63689,-411,7,829
442359000,-67799,-411,8,913
442369000,-71908,-411,8,899
442379000,-76013,-411,7,915
442389000,-80120,-411,7,890
442399000,-84227,-411,7,907
442409000,-88333,-411,7,879
442419000,-92441,-411,7,898
442429000,-96549,-411,7,904
442439000,-100658,-411,7,893
442449000,-104765,-411,7,888
442459000,-108876,-411,8,915
442469000,-112986,-411,8,837
442479000,-117095,-411,8,826
442489000,-121202,-411,7,824
442499000,-125313,-411,7,830
442509000,-129425,-411,7,839
442519000,-133535,-411,8,847
442529000,-137644,-411,8,851
442539000,-141754,-411,8,795
442549000,-145864,-411,8,824
442559000,-149974,-411,8,817
442569000,-154083,-411,8,813
442579000,-158189,-411,7,824
442589000,-162295,-411,7,837
442599000,-166403,-411,7,778
442609000,-170510,-411,7,829
442619000,-174618,-411,7,833
442629000,-178726,-411,7,726
442639000,-182832,-411,7,731
442649000,-186938,-411,7,742
442659000,-191044,-411,7,736
442669000,-195151,-411,7,751
442679000,-199258,-411,7,739
442689000,-203366,-411,7,720
442699000,-207476,-411,7,745
442709000,-211584,-411,8,748
442719000,-215692,-411,8,738
442729000,-219801,-411,8,729
442739000,-223908,-411,7,719
442749000,-228017,-411,7,792
442759000,-232125,-411,7,766
442769000,-236233,-411,7,790
442779000,-240340,-411,7,695
442789000,-244447,-411,7,716
442799000,-248560,-411,7,697
442809000,-252668,-411,6,688
442819000,-256775,-411,7,783
442829000,-260880,-411,7,714
442839000,-264985,-411,7,722
442849000,-269091,-411,6,726
442859000,-273197,-411,7,748
442869000,-277302,-411,7,745
442879000,-281406,-410,7,741
442889000,-285512,-411,7,746
442899000,-289618,-411,7,750
442909000,-293724,-411,7,786
442919000,-297830,-411,7,787
442929000,-301937,-411,7,757
442939000,-306044,-411,7,757
442949000,-310150,-410,7,755
442959000,-314255,-410,7,750
442969000,-318360,-410,7,783
442979000,-322464,-410,7,758
442989000,-326569,-411,7,737
442999000,-330673,-410,7,734
443009000,-334777,-410,8,731
443019000,-338882,-410,8,813
443029000,-342987,-411,9,808
443039000,-347091,-410,9,769
443049000,-351196,-410,9,754
443059000,-355305,-410,7,746
443069000,-359408,-410,7,751
443079000,-363511,-410,7,747
443089000,-367613,-410,7,751
443099000,-371714,-410,7,743
443109000,-375816,-410,7,754
443119000,-379917,-410,7,757
443129000,-384017,-410,7,714
443139000,-388117,-410,7,697
443149000,-392218,-410,7,704
443159000,-396318,-410,7,691
443169000,-400418,-410,6,704
443179000,-404520,-410,6,662
443189000,-408622,-410,6,704
443199000,-412722,-410,6,669
443209000,-416823,-410,6,652
443219000,-420923,-410,6,657
443229000,-425024,-410,6,651
443239000,-429124,-410,6,669
443249000,-433225,-410,6,659
443259000,-437325,-410,6,659
443269000,-441426,-410,6,674
443279000,-445527,-410,6,598
443289000,-449629,-410,6,623
443299000,-453731,-410,6,638
443309000,-457832,-410,6,673
443319000,-461932,-410,6,679
443329000,-466031,-410,6,696
443339000,-470131,-410,6,702
443349000,-474229,-410,6,683
443359000,-478327,-410,6,680
443369000,-482425,-410,6,685
443379000,-486522,-410,6,716
443389000,-490619,-410,6,704
443399000,-494716,-410,6,678
443409000,-498813,-410,6,654
443419000,-502909,-410,6,695
443429000,-507007,-410,6,628
443439000,-511103,-410,6,639
443449000,-515199,-410,6,678
443459000,-519296,-410,6,672
443469000,-523393,-410,6,673
443479000,-527490,-410,6,655
443489000,-531587,-410,6,654
443499000,-535685,-410,6,652
443509000,-539781,-410,7,695
443519000,-543880,-410,7,689
443529000,-547980,-410,7,690
443539000,-552080,-410,7,690
443549000,-556179,-410,7,694
443559000,-560277,-409,7,697
443569000,-564374,-409,7,724
443579000,-568470,-409,8,704
443589000,-572565,-409,8,695
443599000,-576659,-409,8,703
443609000,-580752,-409,8,664
443619000,-584845,-409,8,683
443629000,-588936,-409,8,641
443639000,-593028,-409,7,697
443649000,-597120,-409,8,596
443659000,-601212,-409,7,616
443669000,-605303,-409,7,702
443679000,-609388,-409,6,668
443689000,-613475,-409,6,681
443699000,-617564,-409,6,668
443709000,-621653,-409,6,609
443719000,-625742,-409,6,617
443729000,-629832,-409,6,598
443739000,-633924,-409,6,645
