epoch,constellation,prn,sat_id,C1,C2,C5,C6,C7,C8,D1,D2,D5# /,D6,D7,D8,L1,L1_LLI,L1_SSI,L2,L2_LLI,L2_SSI,L5,L5_LLI,L5_SSI,L6,L7,L8# /,P2,S1,S2,S5,S6,S7,S8,L6_LLI,L6_SSI,L7_LLI,L7_SSI,L8# /_LLI,L8# /_SSI
2025-11-25 16:20:50,G,1,G01,,,24961393.28,,,,,,-1357.302,,,,,,,,,,97953746.472,0.0,6.0,,,,,,,41.7,,,,,,,,,
2025-11-25 16:20:50,G,3,G03,21729986.8,21729990.62,21729992.32,,,,1470.557,1145.889,1098.126,,,,114191874.798,0.0,8.0,88980710.363,0.0,8.0,85273194.842,0.0,9.0,,,,21729990.26,49.8,49.9,54.3,,,,,,,,,
2025-11-25 16:20:50,G,4,G04,24041462.56,24041467.08,24041473.52,,,,2946.375,2295.879,2200.176,,,,126338751.46,0.0,6.0,98445804.925,0.0,6.0,94343917.113,0.0,7.0,,,,24041466.94,38.5,37.2,45.55,,,,,,,,,
2025-11-25 16:20:50,G,16,G16,21400674.96,,,,,,3104.446,2419.052,,,,,112461334.506,0.0,7.0,87632227.813,0.0,7.0,,,,,,,21400675.8,46.55,43.75,,,,,,,,,,
2025-11-25 16:20:50,G,26,G26,20027515.32,20027518.3,20027518.42,,,,295.215,230.038,220.404,,,,105245375.506,0.0,9.0,82009430.388,0.0,9.0,78592384.672,0.0,9.0,,,,20027518.22,55.55,55.55,58.7,,,,,,,,,
2025-11-25 16:20:50,G,28,G28,22246307.48,22246309.08,22246315.02,,,,-1833.986,-1429.083,-1369.554,,,,116905094.822,0.0,8.0,91094868.876,0.0,8.0,87299269.929,0.0,8.0,,,,22246308.86,49.6,48.35,52.8,,,,,,,,,
2025-11-25 16:20:50,G,31,G31,20683124.8,20683124.68,,,,,-839.165,-653.896,,,,,108690571.351,0.0,8.0,84693965.422,0.0,8.0,,,,,,,20683124.26,53.6,53.55,,,,,,,,,,
2025-11-25 16:20:50,G,32,G32,22597478.22,22597483.42,22597484.38,,,,-1992.238,-1552.397,-1487.696,,,,118750476.118,0.0,7.0,92532826.214,0.0,7.0,88677292.011,0.0,8.0,,,,22597483.04,47.55,47.5,50.25,,,,,,,,,
2025-11-25 16:21:00,E,5,E05,26259128.56,,26259138.12,26259132.1,26259134.38,26259135.54,1998.645,,1492.528,1622.274,1531.373,1511.972,137992661.495,4.0,7.0,,,,103046514.202,0.0,7.0,112007051.692,105734657.347,104390587.499,,45.6,,47.65,48.4,48.05,49.7,0.0,8.0,0.0,8.0,0.0,8.0
2025-11-25 16:21:00,E,6,E06,24032147.46,,24032154.28,24032149.6,24032150.98,24032151.84,-352.418,,-263.16,-286.041,-270.014,-266.584,126289754.842,4.0,9.0,,,,94307288.245,0.0,9.0,102507920.263,96767476.244,95537380.468,,55.0,,54.55,55.4,55.9,57.05,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:00,E,9,E09,23753249.06,,23753254.94,23753251.72,23753251.62,23753252.62,623.842,,465.873,506.386,478.046,471.964,124824134.83,4.0,9.0,,,,93212844.863,0.0,9.0,101318302.63,95644471.706,94428654.507,,55.0,,54.9,56.05,56.8,57.7,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:00,E,16,E16,26606467.72,,26606477.26,26606471.86,26606473.74,26606474.7,2921.288,,2181.518,2371.059,2238.34,2209.928,139817966.614,4.0,7.0,,,,104409589.604,0.0,7.0,113488652.681,107133298.121,105771440.585,,44.85,,43.9,45.45,46.05,46.75,0.0,7.0,0.0,7.0,0.0,7.0
2025-11-25 16:21:00,E,23,E23,26875716.96,,26875727.12,26875722.72,26875724.06,26875724.96,-2426.379,,-1811.919,-1969.278,-1859.062,-1835.525,141232823.159,4.0,7.0,,,,105466101.168,0.0,7.0,114637045.889,108217381.052,106841734.832,,42.25,,45.55,44.9,46.45,47.7,0.0,7.0,0.0,7.0,0.0,7.0
2025-11-25 16:21:00,E,31,E31,23743322.1,,23743328.88,23743323.44,23743325.56,23743326.58,-296.708,,-221.599,-240.857,-227.367,-224.496,124772049.696,4.0,9.0,,,,93173989.033,0.0,9.0,101276026.595,95604595.722,94389288.601,,54.95,,55.25,56.55,56.4,57.7,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:00,E,36,E36,27744655.8,,27744669.38,27744662.3,27744665.44,27744666.9,-2140.744,,-1598.735,-1737.691,-1640.408,-1619.564,145799034.265,4.0,6.0,,,,108875869.089,0.0,7.0,118343337.278,111716102.283,110295983.91,,40.0,,43.4,44.0,45.25,46.3,0.0,7.0,0.0,7.0,0.0,7.0
2025-11-25 16:21:00,G,1,G01,24964838.28,24964843.62,24964852.22,,,,-1817.725,-1416.414,-1357.445,,,,,,,,,,97967320.112,0.0,6.0,,,,24964843.72,31.6,32.15,41.45,,,,,,,,,
2025-11-25 16:21:00,G,3,G03,21727193.56,21727197.38,21727199.08,,,,1465.086,1141.626,1094.082,,,,114177196.288,0.0,8.0,88969272.574,0.0,8.0,85262233.633,0.0,9.0,,,,21727197.0,49.9,49.9,54.1,,,,,,,,,
2025-11-25 16:21:00,G,4,G04,24035854.4,24035858.94,24035865.36,,,,2947.89,2297.062,2201.221,,,,126309280.54,0.0,6.0,98422840.613,0.0,6.0,94321909.66,0.0,7.0,,,,24035858.8,38.45,38.15,45.2,,,,,,,,,
2025-11-25 16:21:00,G,16,G16,21394770.58,,,,,,3101.017,2416.378,,,,,112430306.84,0.0,7.0,87608050.433,0.0,7.0,,,,,,,21394771.42,46.55,43.7,,,,,,,,,,
2025-11-25 16:21:00,G,26,G26,20026958.9,20026961.9,20026962.02,,,,289.445,225.542,216.142,,,,105242451.58,0.0,9.0,82007152.007,0.0,9.0,78590201.223,0.0,9.0,,,,20026961.82,55.55,55.45,58.65,,,,,,,,,
2025-11-25 16:21:00,G,28,G28,22249797.14,22249798.74,22249804.7,,,,-1833.561,-1428.751,-1369.36,,,,116923433.043,0.0,8.0,91109158.372,0.0,8.0,87312964.035,0.0,8.0,,,,22249798.52,49.7,48.6,52.6,,,,,,,,,
2025-11-25 16:21:00,G,31,G31,20684722.88,20684722.76,,,,,-840.604,-655.018,,,,,108698969.284,0.0,8.0,84700509.258,0.0,8.0,,,,,,,20684722.34,53.3,53.15,,,,,,,,,,
2025-11-25 16:21:00,G,32,G32,22601271.6,22601276.82,22601277.82,,,,-1994.848,-1554.432,-1489.562,,,,118770410.351,0.0,7.0,92548359.34,0.0,7.0,88692177.91,0.0,8.0,,,,22601276.46,47.95,47.8,49.95,,,,,,,,,
2025-11-25 16:21:10,E,5,E05,26255325.48,,26255335.02,26255329.0,26255331.28,26255332.44,1998.927,,1492.668,1622.433,1531.661,1512.169,137972676.175,4.0,7.0,,,,103031590.121,0.0,7.0,111990829.856,105719343.928,104375468.748,,45.9,,47.0,48.6,48.55,49.25,0.0,8.0,0.0,8.0,0.0,8.0
2025-11-25 16:21:10,E,6,E06,24032820.46,,24032827.26,24032822.6,24032823.98,24032824.84,-354.565,,-264.717,-287.738,-271.636,-268.181,126293291.386,4.0,9.0,,,,94309929.152,0.0,8.0,102510790.818,96770186.045,95540055.821,,55.05,,53.8,55.6,56.25,56.6,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:10,E,9,E09,23752063.72,,23752069.6,23752066.38,23752066.28,23752067.3,622.303,,464.701,505.14,476.837,470.78,124817905.876,4.0,9.0,,,,93208193.384,0.0,9.0,101313246.663,95639698.877,94423942.351,,54.95,,54.25,56.2,57.25,57.25,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:10,E,16,E16,26600910.56,,26600920.1,26600914.72,26600916.6,26600917.54,2919.648,,2180.406,2369.928,2237.234,2208.8,139788763.565,4.0,7.0,,,,104387782.126,0.0,7.0,113464948.903,107110921.741,105749348.654,,45.3,,43.65,45.9,46.55,46.6,0.0,7.0,0.0,7.0,0.0,7.0
2025-11-25 16:21:10,E,23,E23,26880336.64,,26880346.82,26880342.4,26880343.72,26880344.64,-2428.41,,-1813.563,-1971.268,-1860.931,-1837.213,141257099.547,4.0,6.0,,,,105484229.597,0.0,7.0,114656750.739,108235982.412,106860099.722,,41.65,,44.7,44.9,47.05,47.35,0.0,7.0,0.0,7.0,0.0,7.0
2025-11-25 16:21:10,E,31,E31,23743891.6,,23743898.38,23743892.94,23743895.06,23743896.08,-301.397,,-225.087,-244.672,-230.98,-228.027,124775042.446,4.0,9.0,,,,93176223.875,0.0,9.0,101278455.774,95606888.867,94391552.593,,55.15,,54.45,56.6,56.85,57.1,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:10,E,36,E36,27748731.04,,27748744.62,27748737.54,27748740.68,27748742.14,-2141.926,,-1599.18,-1738.411,-1641.13,-1620.059,145820449.58,4.0,6.0,,,,108891860.988,0.0,7.0,118360719.809,111732511.38,110312184.405,,40.0,,42.3,44.15,45.0,45.2,0.0,7.0,0.0,7.0,0.0,7.0
2025-11-25 16:21:10,G,1,G01,24968299.36,24968304.86,24968313.2,,,,-1819.029,-1417.42,-1358.662,,,,131209298.524,1.0,5.0,102241033.951,1.0,5.0,97980902.19,0.0,6.0,,,,24968304.9,34.1,33.05,41.5,,,,,,,,,
2025-11-25 16:21:10,G,3,G03,21724412.1,21724415.9,21724417.62,,,,1458.608,1136.578,1089.261,,,,114162579.596,0.0,8.0,88957882.948,0.0,8.0,85251318.579,0.0,8.0,,,,21724415.54,49.5,49.15,53.55,,,,,,,,,
2025-11-25 16:21:10,G,4,G04,24030245.12,24030249.68,24030256.1,,,,2947.964,2297.119,2201.378,,,,126279803.769,0.0,6.0,98399871.729,0.0,6.0,94299897.826,0.0,7.0,,,,24030249.54,38.7,38.0,44.35,,,,,,,,,
2025-11-25 16:21:10,G,16,G16,21388874.24,,,,,,3096.447,2412.818,,,,,112399321.451,0.0,7.0,87583905.995,0.0,7.0,,,,,,,21388875.06,46.65,43.85,,,,,,,,,,
2025-11-25 16:21:10,G,26,G26,20026414.86,20026417.86,20026417.98,,,,282.653,220.25,211.072,,,,105239592.639,0.0,9.0,82004924.26,0.0,9.0,78588066.297,0.0,9.0,,,,20026417.78,55.65,55.6,58.0,,,,,,,,,
2025-11-25 16:21:10,G,28,G28,22253287.82,22253289.42,22253295.38,,,,-1834.599,-1429.561,-1369.932,,,,116941776.493,0.0,8.0,91123451.949,0.0,7.0,87326662.033,0.0,8.0,,,,22253289.18,49.85,47.4,51.95,,,,,,,,,
2025-11-25 16:21:10,G,31,G31,20686325.16,20686325.06,,,,,-843.0,-656.883,,,,,108707389.325,0.0,8.0,84707070.324,0.0,8.0,,,,,,,20686324.64,53.2,53.3,,,,,,,,,,
2025-11-25 16:21:10,G,32,G32,22605071.24,22605076.48,22605077.48,,,,-1998.39,-1557.19,-1492.211,,,,118790377.4,0.0,7.0,92563918.044,0.0,7.0,88707088.327,0.0,8.0,,,,22605076.1,47.85,47.8,49.3,,,,,,,,,
2025-11-25 16:21:20,E,5,E05,26251521.62,,26251531.14,26251525.14,26251527.4,26251528.56,1999.153,,1492.89,1622.641,1531.758,1512.324,137952686.748,4.0,7.0,,,,103016662.975,0.0,7.0,111974604.693,105704027.386,104360346.904,,45.8,,47.7,48.85,48.6,51.3,0.0,8.0,0.0,8.0,0.0,8.0
2025-11-25 16:21:20,E,6,E06,24033497.02,,24033503.84,24033499.16,24033500.54,24033501.42,-356.51,,-266.192,-289.321,-273.11,-269.679,126296846.691,4.0,9.0,,,,94312584.071,0.0,9.0,102513676.609,96772910.228,95542745.374,,55.05,,54.2,55.7,56.15,58.25,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:20,E,9,E09,23750881.0,,23750886.86,23750883.64,23750883.56,23750884.56,620.776,,463.602,503.917,475.707,469.649,124811690.588,4.0,9.0,,,,93203552.089,0.0,9.0,101308201.787,95634936.514,94419240.522,,55.05,,54.75,56.35,57.1,59.05,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:20,E,16,E16,26595355.8,,26595365.32,26595359.96,26595361.82,26595362.76,2918.338,,2179.396,2368.739,2236.151,2207.747,139759572.999,4.0,7.0,,,,104365983.972,0.0,7.0,113441255.275,107088554.956,105727266.189,,45.55,,44.2,45.95,46.2,48.3,0.0,7.0,0.0,7.0,0.0,8.0
2025-11-25 16:21:20,E,23,E23,26884960.42,,26884970.64,26884966.18,26884967.5,26884968.42,-2430.903,,-1815.306,-1973.191,-1862.602,-1839.004,141281397.446,4.0,6.0,,,,105502374.073,0.0,7.0,114676473.017,108254600.227,106878480.868,,41.45,,44.8,45.25,46.95,48.95,0.0,7.0,0.0,7.0,0.0,8.0
2025-11-25 16:21:20,E,31,E31,23744469.68,,23744476.44,23744471.0,23744473.14,23744474.16,-306.1,,-228.555,-248.415,-234.499,-231.548,124778080.185,4.0,9.0,,,,93178492.303,0.0,9.0,101280921.462,95609216.479,94393850.615,,55.2,,54.85,56.7,56.9,58.95,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:20,E,36,E36,27752807.52,,27752821.08,27752814.02,27752817.16,27752818.62,-2142.73,,-1600.038,-1739.102,-1641.743,-1620.909,145841871.477,4.0,6.0,,,,108907857.824,0.0,7.0,118378107.676,111748925.509,110328389.895,,39.95,,42.05,44.55,44.05,46.15,0.0,7.0,0.0,7.0,0.0,7.0
2025-11-25 16:21:20,G,1,G01,24971762.8,24971768.5,24971776.68,,,,-1821.928,-1419.694,-1359.463,,,,131227498.814,0.0,5.0,102255215.934,0.0,5.0,97994493.247,0.0,6.0,,,,24971768.2,34.55,33.95,41.7,,,,,,,,,
2025-11-25 16:21:20,G,3,G03,21721642.58,21721646.38,21721648.1,,,,1452.098,1131.505,1084.476,,,,114148025.699,0.0,8.0,88946542.257,0.0,8.0,85240450.419,0.0,8.0,,,,21721646.02,49.5,49.65,53.9,,,,,,,,,
2025-11-25 16:21:20,G,4,G04,24024634.9,24024639.48,24024645.88,,,,2948.499,2297.536,2201.743,,,,126250322.069,0.0,6.0,98376899.003,0.0,6.0,94277882.301,0.0,7.0,,,,24024639.34,38.8,38.75,44.55,,,,,,,,,
2025-11-25 16:21:20,G,16,G16,21382986.14,,,,,,3092.137,2409.46,,,,,112368379.35,0.0,7.0,87559795.289,0.0,7.0,,,,,,,21382986.96,46.55,44.3,,,,,,,,,,
2025-11-25 16:21:20,G,26,G26,20025883.36,20025886.36,20025886.48,,,,275.874,214.967,206.109,,,,105236799.569,0.0,9.0,82002747.851,0.0,9.0,78585980.563,0.0,9.0,,,,20025886.28,55.75,55.6,58.4,,,,,,,,,
2025-11-25 16:21:20,G,28,G28,22256779.64,22256781.24,22256787.22,,,,-1835.422,-1430.2,-1370.479,,,,116960126.058,0.0,8.0,91137750.293,0.0,7.0,87340364.6,0.0,8.0,,,,22256781.02,49.6,47.4,52.05,,,,,,,,,
2025-11-25 16:21:20,G,31,G31,20687931.86,20687931.72,,,,,-845.655,-658.953,,,,,108715832.436,0.0,8.0,84713649.365,0.0,8.0,,,,,,,20687931.32,53.2,53.2,,,,,,,,,,
2025-11-25 16:21:20,G,32,G32,22608877.3,22608882.56,22608883.58,,,,-2002.019,-1560.019,-1494.819,,,,118810378.204,0.0,7.0,92579503.044,0.0,7.0,88722023.92,0.0,8.0,,,,22608882.2,47.25,47.3,49.85,,,,,,,,,
2025-11-25 16:21:30,E,5,E05,26247716.84,,26247726.36,26247720.36,26247722.6,26247723.78,1999.533,,1493.256,1623.1,1532.096,1512.677,137932692.541,4.0,7.0,,,,103001732.25,0.0,7.0,111958375.627,105688707.152,104345221.429,,45.7,,47.8,48.6,48.05,50.9,0.0,8.0,0.0,8.0,0.0,8.0
2025-11-25 16:21:30,E,6,E06,24034177.04,,24034183.84,24034179.16,24034180.54,24034181.42,-358.262,,-267.527,-290.788,-274.527,-271.004,126300420.125,4.0,9.0,,,,94315252.539,0.0,9.0,102516577.117,96775648.304,95545448.644,,55.05,,54.4,55.7,55.9,58.1,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:30,E,9,E09,23749700.72,,23749706.58,23749703.36,23749703.28,23749704.3,619.576,,462.671,502.874,474.718,468.704,124805488.303,4.0,9.0,,,,93198920.521,0.0,9.0,101303167.471,95630184.118,94414548.538,,55.1,,54.9,56.25,56.85,58.8,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:30,E,16,E16,26589803.28,,26589812.8,26589807.44,26589809.32,26589810.24,2917.164,,2178.59,2367.893,2235.245,2206.932,139730394.322,4.0,7.0,,,,104344194.701,0.0,7.0,113417571.273,107066197.264,105705192.703,,46.1,,44.9,46.05,46.05,48.45,0.0,7.0,0.0,7.0,0.0,8.0
2025-11-25 16:21:30,E,23,E23,26889588.14,,26889598.38,26889593.9,26889595.24,26889596.16,-2433.001,,-1816.836,-1974.7,-1864.126,-1840.516,141305716.082,4.0,6.0,,,,105520534.028,0.0,7.0,114696212.116,108273233.916,106896877.696,,41.8,,45.05,45.4,46.9,48.95,0.0,7.0,0.0,7.0,0.0,8.0
2025-11-25 16:21:30,E,31,E31,23745056.16,,23745062.94,23745057.5,23745059.62,23745060.64,-310.455,,-231.819,-251.955,-237.861,-234.84,124781162.166,4.0,9.0,,,,93180793.776,0.0,9.0,101283423.068,95611577.987,94396182.104,,55.45,,55.0,56.75,56.8,58.85,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:30,E,36,E36,27756885.1,,27756898.68,27756891.6,27756894.74,27756896.22,-2143.079,,-1600.448,-1739.606,-1642.132,-1621.29,145863299.192,4.0,6.0,,,,108923858.998,0.0,7.0,118395500.272,111765344.109,110344599.779,,39.5,,42.75,45.0,43.85,46.25,0.0,7.0,0.0,7.0,0.0,7.0
2025-11-25 16:21:30,G,1,G01,24975228.52,24975234.34,24975242.18,,,,-1821.265,-1419.178,-1360.376,,,,,,,,,,98008092.854,0.0,6.0,,,,24975233.18,33.4,31.85,41.4,,,,,,,,,
2025-11-25 16:21:30,G,3,G03,21718884.88,21718888.68,21718890.4,,,,1446.066,1126.805,1079.894,,,,114133533.959,0.0,8.0,88935249.99,0.0,8.0,85229628.675,0.0,9.0,,,,21718888.32,49.4,49.35,54.2,,,,,,,,,
2025-11-25 16:21:30,G,4,G04,24019023.64,24019028.24,24019034.62,,,,2948.828,2297.791,2202.2,,,,126220834.885,0.0,6.0,98353921.999,0.0,6.0,94255862.664,0.0,7.0,,,,24019028.1,39.05,39.55,44.9,,,,,,,,,
2025-11-25 16:21:30,G,16,G16,21377106.16,,,,,,3087.63,2405.947,,,,,112337479.923,0.0,7.0,87535717.836,0.0,7.0,,,,,,,21377106.98,46.75,44.3,,,,,,,,,,
2025-11-25 16:21:30,G,26,G26,20025364.26,20025367.26,20025367.38,,,,269.47,209.977,201.304,,,,105234071.664,0.0,9.0,82000622.211,0.0,9.0,78583943.498,0.0,9.0,,,,20025367.16,55.9,55.8,58.7,,,,,,,,,
2025-11-25 16:21:30,G,28,G28,22260272.5,22260274.08,22260280.06,,,,-1835.818,-1430.51,-1370.848,,,,116978481.019,0.0,8.0,91152052.844,0.0,7.0,87354071.212,0.0,8.0,,,,22260273.86,49.75,47.6,52.45,,,,,,,,,
2025-11-25 16:21:30,G,31,G31,20689542.78,20689542.66,,,,,-847.776,-660.605,,,,,108724297.885,0.0,8.0,84720245.814,0.0,8.0,,,,,,,20689542.24,53.0,53.1,,,,,,,,,,
2025-11-25 16:21:30,G,32,G32,22612689.64,22612694.9,22612695.94,,,,-2005.133,-1562.445,-1497.284,,,,118830412.023,0.0,7.0,92595113.767,0.0,7.0,88736984.208,0.0,8.0,,,,22612694.52,47.35,47.75,50.1,,,,,,,,,
2025-11-25 16:21:40,E,5,E05,26243911.84,,26243921.32,26243915.34,26243917.58,26243918.74,1999.816,,1493.328,1623.144,1532.22,1512.766,137912697.144,4.0,7.0,,,,102986800.656,0.0,7.0,111942145.618,105673386.034,104330095.069,,45.45,,47.75,48.35,48.05,50.0,0.0,8.0,0.0,8.0,0.0,8.0
2025-11-25 16:21:40,E,6,E06,24034861.18,,24034868.0,24034863.32,24034864.7,24034865.58,-360.518,,-269.201,-292.601,-276.206,-272.697,126304015.311,4.0,9.0,,,,94317937.244,0.0,9.0,102519495.281,96778403.048,95548168.371,,54.85,,54.3,55.6,55.95,57.25,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:40,E,9,E09,23748523.64,,23748529.5,23748526.24,23748526.2,23748527.22,617.858,,461.385,501.516,473.458,467.412,124799302.662,4.0,9.0,,,,93194301.377,0.0,9.0,101298146.658,95625444.47,94409869.147,,54.95,,54.9,56.25,56.9,58.0,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:40,E,16,E16,26584253.72,,26584263.22,26584257.88,26584259.74,26584260.66,2915.612,,2177.253,2366.63,2234.062,2205.697,139701231.185,4.0,7.0,,,,104322417.049,0.0,7.0,113393899.896,107043851.49,105683130.987,,45.9,,45.1,45.95,45.9,47.5,0.0,7.0,0.0,7.0,0.0,7.0
2025-11-25 16:21:40,E,23,E23,26894220.48,,26894230.74,26894226.24,26894227.56,26894228.5,-2435.36,,-1818.617,-1976.751,-1865.999,-1842.266,141330058.943,4.0,6.0,,,,105538712.09,0.0,7.0,114715970.909,108291886.208,106915292.871,,41.7,,44.8,45.0,47.15,48.1,0.0,7.0,0.0,7.0,0.0,8.0
2025-11-25 16:21:40,E,31,E31,23745651.74,,23745658.5,23745653.06,23745655.2,23745656.22,-315.266,,-235.408,-255.895,-241.544,-238.474,124784291.96,4.0,9.0,,,,93183130.954,0.0,9.0,101285963.483,95613976.136,94398549.767,,55.0,,54.85,56.65,56.9,57.95,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:40,E,36,E36,27760964.46,,27760978.04,27760970.96,27760974.1,27760975.6,-2144.216,,-1601.099,-1740.249,-1642.738,-1621.988,145884736.215,4.0,6.0,,,,108939867.118,0.0,7.0,118412900.404,111781769.824,110360816.7,,39.25,,42.35,45.3,43.35,44.95,0.0,7.0,0.0,7.0,0.0,7.0
2025-11-25 16:21:40,G,1,G01,24978696.74,24978702.46,24978710.4,,,,-1822.874,-1420.424,-1361.575,,,,,,,,,,98021703.544,0.0,6.0,,,,24978701.94,33.25,32.0,41.0,,,,,,,,,
2025-11-25 16:21:40,G,3,G03,21716139.72,21716143.5,21716145.22,,,,1439.446,1121.646,1074.897,,,,114119108.025,0.0,8.0,88924009.006,0.0,8.0,85218856.071,0.0,9.0,,,,21716143.14,48.9,48.6,54.1,,,,,,,,,
2025-11-25 16:21:40,G,4,G04,24013412.0,24013416.62,24013422.98,,,,2949.226,2298.101,2202.264,,,,126191345.718,0.0,6.0,98330943.455,0.0,6.0,94233841.585,0.0,7.0,,,,24013416.48,38.15,38.25,44.55,,,,,,,,,
2025-11-25 16:21:40,G,16,G16,21371235.0,,,,,,3083.134,2402.443,,,,,112306626.856,0.0,7.0,87511676.503,0.0,7.0,,,,,,,21371235.8,46.75,44.95,,,,,,,,,,
2025-11-25 16:21:40,G,26,G26,20024858.24,20024861.22,20024861.34,,,,262.628,204.645,196.119,,,,105231412.514,0.0,9.0,81998550.145,0.0,9.0,78581957.772,0.0,9.0,,,,20024861.14,55.55,55.65,58.65,,,,,,,,,
2025-11-25 16:21:40,G,28,G28,22263767.06,22263768.64,22263774.62,,,,-1836.786,-1431.264,-1371.556,,,,116996844.959,0.0,8.0,91166362.384,0.0,8.0,87367784.523,0.0,8.0,,,,22263768.42,49.2,48.0,52.5,,,,,,,,,
2025-11-25 16:21:40,G,29,G29,24994020.42,24994027.06,,,,,66.257,51.63,,,,,131344451.486,1.0,5.0,102346355.142,1.0,5.0,,,,,,,24994026.72,33.5,34.05,,,,,,,,,,
2025-11-25 16:21:40,G,31,G31,20691158.64,20691158.5,,,,,-850.345,-662.607,,,,,108732789.226,0.0,8.0,84726862.435,0.0,8.0,,,,,,,20691158.08,52.75,52.7,,,,,,,,,,
2025-11-25 16:21:40,G,32,G32,22616508.94,22616514.22,22616515.3,,,,-2008.784,-1565.29,-1500.066,,,,118850482.483,0.0,7.0,92610753.051,0.0,7.0,88751971.846,0.0,8.0,,,,22616513.84,47.05,46.95,49.85,,,,,,,,,
2025-11-25 16:21:50,E,5,E05,26240105.62,,26240115.08,26240109.12,26240111.34,26240112.52,2000.681,,1494.035,1623.924,1532.944,1513.497,137892695.347,4.0,7.0,,,,102971864.266,0.0,7.0,111925910.398,105658059.992,104314963.849,,45.45,,47.7,48.45,48.05,50.25,0.0,8.0,0.0,8.0,0.0,8.0
2025-11-25 16:21:50,E,6,E06,24035548.48,,24035555.28,24035550.6,24035551.98,24035552.86,-361.757,,-270.138,-293.661,-277.193,-273.657,126307627.005,4.0,9.0,,,,94320634.288,0.0,9.0,102522426.853,96781170.448,95550900.588,,54.95,,54.3,55.75,56.2,57.6,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:50,E,9,E09,23747348.72,,23747354.56,23747351.32,23747351.26,23747352.28,617.024,,460.779,500.865,472.772,466.788,124793128.431,4.0,9.0,,,,93189690.752,0.0,9.0,101293135.112,95620713.57,94405198.379,,55.15,,54.95,56.35,57.1,58.3,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:50,E,16,E16,26578706.14,,26578715.64,26578710.3,26578712.16,26578713.06,2914.949,,2176.74,2366.044,2233.459,2205.119,139672078.395,4.0,7.0,,,,104300647.103,0.0,7.0,113370236.919,107021513.632,105661077.085,,46.3,,45.55,46.2,45.8,47.8,0.0,7.0,0.0,7.0,0.0,7.0
2025-11-25 16:21:50,E,23,E23,26898856.42,,26898866.7,26898862.18,26898863.52,26898864.44,-2436.752,,-1819.714,-1978.053,-1867.229,-1843.532,141354420.747,4.0,6.0,,,,105556904.287,0.0,7.0,114735745.07,108310553.002,106933722.369,,41.75,,44.7,44.85,47.5,48.45,0.0,7.0,0.0,7.0,0.0,8.0
2025-11-25 16:21:50,E,31,E31,23746255.42,,23746262.18,23746256.74,23746258.88,23746259.9,-319.105,,-238.333,-259.048,-244.538,-241.454,124787464.304,4.0,9.0,,,,93185499.91,0.0,9.0,101288538.44,95616406.891,94400949.625,,55.1,,54.8,56.8,57.25,58.25,0.0,9.0,0.0,9.0,0.0,9.0
2025-11-25 16:21:50,E,36,E36,27765044.56,,27765058.14,27765051.08,27765054.2,27765055.7,-2143.898,,-1601.202,-1740.333,-1642.851,-1622.093,145906177.194,4.0,6.0,,,,108955878.207,0.0,7.0,118430303.775,111798198.604,110377036.631,,39.15,,42.4,45.25,43.2,45.0,0.0,7.0,0.0,7.0,0.0,7.0
2025-11-25 16:21:50,G,1,G01,24982166.86,24982172.42,24982180.52,,,,-1824.609,-1421.775,-1361.987,,,,131282173.089,1.0,5.0,102297818.233,1.0,5.0,98035321.333,0.0,6.0,,,,24982172.16,33.8,33.8,41.25,,,,,,,,,
2025-11-25 16:21:50,G,3,G03,21713406.08,21713409.88,21713411.6,,,,1433.72,1117.185,1070.632,,,,114104742.707,0.0,8.0,88912815.25,0.0,8.0,85208128.73,0.0,9.0,,,,21713409.5,49.3,49.0,54.3,,,,,,,,,
2025-11-25 16:21:50,G,4,G04,24007799.02,24007803.66,24007809.98,,,,2950.079,2298.766,2203.019,,,,126161849.451,0.0,6.0,98307959.374,0.0,6.0,94211815.178,0.0,7.0,,,,24007803.52,38.9,37.65,44.7,,,,,,,,,
2025-11-25 16:21:50,G,16,G16,21365371.7,,,,,,3079.391,2399.527,,,,,112275815.067,0.0,7.0,87487667.342,0.0,7.0,,,,,,,21365372.5,46.85,44.9,,,,,,,,,,
