epoch,constellation,prn,sat_id,C1,C2,C5,C7,C8,D1,D2,D5,D7# /,D8,L1,L1_LLI,L1_SSI,L2,L2_LLI,L2_SSI,L5,L7,L8,P2,S1,S2# /,S5,S7,S8
2025-09-30 12:08:00,R,24,R24,22323509.840,22323514.760,,,,-3240.309,-2520.247,,,,119373813.238,,7,92846291.015,,7,,,,22323515.080,45.450,43.950,,,
2025-09-30 12:08:30,R,02,R02,20716207.640,20716210.060,,,,-3012.448,-2343.019,,,,110545640.707,,8,85979958.466,,8,,,,20716209.800,51.750,50.000,,,
2025-09-30 12:08:30,R,03,R03,19505561.020,19505561.240,,,,781.191,607.593,,,,104414861.815,,9,81211574.553,,8,,,,19505561.420,54.800,53.800,,,
2025-09-30 12:08:30,R,04,R04,22486881.420,22486884.480,,,,3460.653,2691.617,,,,120416220.349,,7,93657080.394,,7,,,,22486884.620,44.750,44.950,,,
2025-09-30 12:08:30,R,17,R17,19289811.040,19289811.740,,,,-81.767,-63.598,,,,103223721.389,,9,80285089.949,,8,,,,19289811.960,55.050,53.350,,,
2025-09-30 12:08:30,R,18,R18,20650809.660,20650812.040,,,,2989.264,2324.982,,,,110235416.262,,8,85738638.626,,8,,,,20650811.860,51.750,51.000,,,
2025-09-30 12:08:30,R,24,R24,22341725.060,22341730.100,,,,-3253.410,-2530.438,,,,119471217.414,,7,92922049.571,,7,,,,22341730.420,45.650,43.000,,,
2025-09-30 12:09:00,R,02,R02,20733171.660,20733174.140,,,,-3022.723,-2351.010,,,,110636163.757,,8,86050365.195,,8,,,,20733173.860,51.800,49.600,,,
2025-09-30 12:09:00,R,03,R03,19501241.460,19501241.680,,,,760.128,591.210,,,,104391738.875,,9,81193590.044,,8,,,,19501241.880,54.800,53.650,,,
2025-09-30 12:09:00,R,04,R04,22467524.740,22467527.800,,,,3449.127,2682.654,,,,120312566.220,,7,93576460.520,,7,,,,22467527.960,44.600,44.750,,,
2025-09-30 12:09:00,R,17,R17,19290327.120,19290327.820,,,,-102.609,-79.809,,,,103226482.877,,9,80287237.727,,8,,,,19290328.060,54.750,52.950,,,
2025-09-30 12:09:00,R,18,R18,20634034.340,20634036.760,,,,2980.252,2317.974,,,,110145868.513,,8,85668990.369,,8,,,,20634036.580,51.950,50.750,,,
2025-09-30 12:09:00,R,24,R24,22360011.760,22360016.860,,,,-3265.714,-2540.008,,,,119569003.729,,7,92998105.378,,7,,,,22360017.160,45.850,43.050,,,
2025-09-30 12:09:30,R,02,R02,20750193.820,20750196.320,,,,-3032.865,-2358.898,,,,110726996.907,,8,86121013.107,,8,,,,20750196.040,51.850,49.150,,,
2025-09-30 12:09:30,R,03,R03,19497041.260,19497041.500,,,,738.888,574.689,,,,104369254.790,,9,81176102.410,,8,,,,19497041.680,54.850,53.450,,,
2025-09-30 12:09:30,R,04,R04,22448234.400,22448237.480,,,,3437.396,2673.530,,,,120209267.475,,7,93496117.083,,7,,,,22448237.620,45.850,44.500,,,
2025-09-30 12:09:30,R,17,R17,19290961.300,19290962.020,,,,-123.692,-96.206,,,,103229876.347,,9,80289877.049,,8,,,,19290962.240,54.900,52.750,,,
2025-09-30 12:09:30,R,18,R18,20617311.560,20617314.000,,,,2970.995,2310.773,,,,110056600.994,,8,85599560.059,,8,,,,20617313.820,51.700,50.150,,,
2025-09-30 12:09:30,R,24,R24,22378368.640,22378373.760,,,,-3278.262,-2549.768,,,,119667165.248,,7,93074453.009,,7,,,,22378374.060,45.750,42.750,,,
2025-09-30 12:10:00,R,02,R02,20767273.920,20767276.440,,,,-3043.165,-2366.910,,,,110818139.132,,8,86191901.395,,8,,,,20767276.160,51.250,49.550,,,
2025-09-30 12:10:00,R,03,R03,19492960.840,19492961.060,,,,717.476,558.036,,,,104347411.902,,9,81159113.497,,8,,,,19492961.240,54.500,53.400,,,
2025-09-30 12:10:00,R,04,R04,22429011.320,22429014.400,,,,3425.356,2664.168,,,,120106329.092,,7,93416053.955,,7,,,,22429014.540,45.650,45.550,,,
2025-09-30 12:10:00,R,17,R17,19291714.540,19291715.240,,,,-144.919,-112.716,,,,103233906.869,,9,80293011.858,,8,,,,19291715.480,54.900,53.100,,,
2025-09-30 12:10:00,R,18,R18,20600642.560,20600645.020,,,,2961.295,2303.228,,,,109967620.649,,8,85530353.097,,8,,,,20600644.840,50.700,50.050,,,
2025-09-30 12:10:00,R,24,R24,22396795.920,22396801.060,,,,-3290.784,-2559.506,,,,119765703.190,,7,93151093.411,,7,,,,22396801.340,46.350,42.300,,,
2025-09-30 12:10:30,R,02,R02,20784411.500,20784414.040,,,,-3053.674,-2375.082,,,,110909588.375,,8,86263028.515,,8,,,,20784413.760,51.450,49.300,,,
2025-09-30 12:10:30,R,03,R03,19489000.340,19489000.560,,,,695.765,541.150,,,,104326211.009,,9,81142623.905,,8,,,,19489000.760,54.450,53.100,,,
2025-09-30 12:10:30,R,04,R04,22409856.240,22409859.320,,,,3412.747,2654.359,,,,120003754.653,,7,93336273.875,,7,,,,22409859.460,45.700,46.100,,,
2025-09-30 12:10:30,R,17,R17,19292587.320,19292588.040,,,,-166.667,-129.632,,,,103238577.158,,9,80296644.259,,8,,,,19292588.260,54.600,53.100,,,
2025-09-30 12:10:30,R,18,R18,20584028.240,20584030.720,,,,2951.063,2295.271,,,,109878932.280,,8,85461373.245,,8,,,,20584030.520,51.350,49.700,,,
2025-09-30 12:10:30,R,24,R24,22415293.520,22415298.660,,,,-3303.684,-2569.541,,,,119864616.964,,7,93228026.086,,7,,,,22415298.940,47.100,42.750,,,
2025-09-30 12:11:00,R,02,R02,20801605.620,20801608.180,,,,-3063.542,-2382.758,,,,111001339.165,,8,86334390.154,,8,,,,20801607.900,52.200,49.800,,,
2025-09-30 12:11:00,R,03,R03,19485159.400,19485159.620,,,,674.601,524.688,,,,104305650.105,,9,81126632.079,,8,,,,19485159.820,54.600,52.850,,,
2025-09-30 12:11:00,R,04,R04,22390769.180,22390772.240,,,,3400.866,2645.121,,,,119901544.361,,7,93256777.009,,7,,,,22390772.380,44.600,44.950,,,
2025-09-30 12:11:00,R,17,R17,19293579.640,19293580.360,,,,-187.792,-146.062,,,,103243887.075,,9,80300774.151,,8,,,,19293580.580,54.700,53.150,,,
2025-09-30 12:11:00,R,18,R18,20567469.040,20567471.500,,,,2941.421,2287.771,,,,109790538.101,,8,85392622.208,,8,,,,20567471.300,52.050,49.400,,,
2025-09-30 12:11:00,R,24,R24,22433860.740,22433865.880,,,,-3315.909,-2579.049,,,,119963903.001,,7,93305248.306,,7,,,,22433866.180,47.250,42.300,,,
2025-09-30 12:11:30,R,02,R02,20818855.600,20818858.200,,,,-3072.956,-2390.079,,,,111093387.988,,8,86405983.587,,8,,,,20818857.900,52.200,49.950,,,
2025-09-30 12:11:30,R,03,R03,19481437.820,19481438.040,,,,653.663,508.404,,,,104285728.121,,9,81111137.190,,8,,,,19481438.220,54.400,53.000,,,
2025-09-30 12:11:30,R,04,R04,22371750.760,22371753.840,,,,3388.863,2635.780,,,,119799701.272,,7,93177565.668,,7,,,,22371753.980,44.700,45.050,,,
2025-09-30 12:11:30,R,17,R17,19294691.920,19294692.660,,,,-208.845,-162.437,,,,103249838.971,,9,80305403.356,,8,,,,19294692.900,55.100,53.400,,,
2025-09-30 12:11:30,R,18,R18,20550965.800,20550968.260,,,,2931.748,2280.248,,,,109702442.597,,8,85324103.462,,8,,,,20550968.060,51.300,49.800,,,
2025-09-30 12:11:30,R,24,R24,22452497.420,22452502.560,,,,-3327.859,-2588.345,,,,120063560.333,,7,93382759.291,,7,,,,22452502.880,47.150,42.950,,,
2025-09-30 12:12:00,R,02,R02,20836160.300,20836162.900,,,,-3082.900,-2397.814,,,,111185728.724,,8,86477804.074,,8,,,,20836162.620,50.650,50.250,,,
2025-09-30 12:12:00,R,03,R03,19477834.940,19477835.160,,,,632.193,491.706,,,,104266441.588,,9,81096136.544,,8,,,,19477835.340,54.100,53.500,,,
2025-09-30 12:12:00,R,04,R04,22352800.720,22352803.820,,,,3376.251,2625.973,,,,119698224.586,,7,93098639.329,,7,,,,22352803.980,43.950,45.450,,,
2025-09-30 12:12:00,R,17,R17,19295923.920,19295924.680,,,,-230.532,-179.305,,,,103256431.422,,9,80310530.767,,8,,,,19295924.920,54.850,53.300,,,
2025-09-30 12:12:00,R,18,R18,20534518.660,20534521.100,,,,2921.303,2272.123,,,,109614646.492,,8,85255817.578,,8,,,,20534520.900,50.250,50.050,,,
2025-09-30 12:12:00,R,24,R24,22471202.520,22471207.660,,,,-3340.249,-2597.979,,,,120163583.689,,7,93460554.988,,7,,,,22471207.980,47.050,42.050,,,
2025-09-30 12:12:30,R,02,R02,20853519.100,20853521.740,,,,-3092.637,-2405.387,,,,111278358.335,,8,86549849.257,,8,,,,20853521.460,51.150,49.800,,,
2025-09-30 12:12:30,R,03,R03,19474350.900,19474351.120,,,,610.937,475.174,,,,104247791.273,,9,81081630.746,,8,,,,19474351.300,54.550,53.800,,,
2025-09-30 12:12:30,R,04,R04,22333919.800,22333922.920,,,,3363.857,2616.333,,,,119597117.873,,7,93020000.734,,7,,,,22333923.080,44.600,45.500,,,
2025-09-30 12:12:30,R,17,R17,19297276.140,19297276.920,,,,-252.012,-196.010,,,,103263667.274,,9,80316158.605,,8,,,,19297277.160,54.400,53.200,,,
2025-09-30 12:12:30,R,18,R18,20518128.540,20518130.980,,,,2911.125,2264.208,,,,109527154.982,,8,85187768.597,,8,,,,20518130.780,50.600,50.650,,,
2025-09-30 12:12:30,R,24,R24,22489976.000,22489981.100,,,,-3352.617,-2607.599,,,,120263972.753,,7,93538635.137,,7,,,,22489981.440,46.400,42.650,,,
2025-09-30 12:13:00,R,02,R02,20870931.760,20870934.460,,,,-3102.037,-2412.701,,,,111371275.089,,8,86622117.723,,8,,,,20870934.180,51.800,49.650,,,
2025-09-30 12:13:00,R,03,R03,19470985.740,19470985.960,,,,589.728,458.677,,,,104229777.257,,9,81067619.832,,8,,,,19470986.140,54.600,53.700,,,
2025-09-30 12:13:00,R,04,R04,22315108.480,22315111.640,,,,3351.421,2606.658,,,,119496383.851,,7,92941651.982,,7,,,,22315111.820,45.650,45.450,,,
2025-09-30 12:13:00,R,17,R17,19298749.100,19298749.880,,,,-273.653,-212.843,,,,103271549.188,,9,80322288.930,,8,,,,19298750.120,54.600,52.950,,,
2025-09-30 12:13:00,R,18,R18,20501796.420,20501798.880,,,,2900.793,2256.171,,,,109439973.001,,8,85119960.362,,8,,,,20501798.700,51.400,50.850,,,
2025-09-30 12:13:00,R,24,R24,22508817.700,22508822.820,,,,-3364.545,-2616.876,,,,120364726.622,,7,93616999.000,,7,,,,22508823.160,45.950,42.300,,,
2025-09-30 12:13:30,R,02,R02,20888397.120,20888399.840,,,,-3111.345,-2419.938,,,,111464473.145,,8,86694604.992,,8,,,,20888399.560,51.100,49.800,,,
2025-09-30 12:13:30,R,03,R03,19467738.960,19467739.180,,,,568.688,442.312,,,,104212397.014,,9,81054101.867,,8,,,,19467739.380,54.450,53.600,,,
2025-09-30 12:13:30,R,04,R04,22296366.980,22296370.160,,,,3339.008,2597.005,,,,119396023.951,,7,92863594.259,,7,,,,22296370.340,44.500,44.300,,,
2025-09-30 12:13:30,R,17,R17,19300342.780,19300343.560,,,,-295.198,-229.601,,,,103280077.059,,9,80328921.677,,8,,,,19300343.800,54.800,53.100,,,
2025-09-30 12:13:30,R,18,R18,20485522.720,20485525.220,,,,2890.277,2247.992,,,,109353102.842,,8,85052394.652,,8,,,,20485525.040,51.850,50.950,,,
2025-09-30 12:13:30,R,24,R24,22527726.880,22527732.000,,,,-3376.592,-2626.245,,,,120465841.510,,7,93695643.695,,7,,,,22527732.360,45.800,42.650,,,
2025-09-30 12:14:00,R,02,R02,20905915.180,20905917.920,,,,-3120.763,-2427.263,,,,111557952.417,,8,86767311.003,,8,,,,20905917.620,50.900,50.800,,,
2025-09-30 12:14:00,R,03,R03,19464611.060,19464611.260,,,,547.369,425.731,,,,104195652.976,,9,81041078.718,,9,,,,19464611.460,54.450,54.050,,,
2025-09-30 12:14:00,R,04,R04,22277696.240,22277699.400,,,,3326.179,2587.030,,,,119296043.187,,7,92785831.495,,7,,,,22277699.580,44.350,45.000,,,
2025-09-30 12:14:00,R,17,R17,19302058.000,19302058.800,,,,-317.049,-246.596,,,,103289255.409,,9,80336060.350,,9,,,,19302059.040,54.750,54.200,,,
2025-09-30 12:14:00,R,18,R18,20469308.740,20469311.260,,,,2879.497,2239.607,,,,109266551.433,,8,84985076.864,,8,,,,20469311.080,51.450,51.250,,,
2025-09-30 12:14:00,R,24,R24,22546703.900,22546709.080,,,,-3388.801,-2635.744,,,,120567319.167,,7,93774570.497,,7,,,,22546709.440,45.700,43.800,,,
2025-09-30 12:14:30,R,02,R02,20923484.400,20923487.180,,,,-3129.331,-2433.927,,,,111651704.898,,8,86840229.525,,8,,,,20923486.880,50.850,49.850,,,
2025-09-30 12:14:30,R,03,R03,19461601.020,19461601.220,,,,526.922,409.827,,,,104179539.881,,9,81028546.288,,8,,,,19461601.400,54.300,53.150,,,
2025-09-30 12:14:30,R,04,R04,22259095.880,22259098.980,,,,3314.243,2577.749,,,,119196439.505,,7,92708362.083,,7,,,,22259099.160,43.950,43.150,,,
2025-09-30 12:14:30,R,17,R17,19303894.300,19303895.100,,,,-338.036,-262.919,,,,103299081.569,,9,80343702.867,,8,,,,19303895.360,54.800,53.450,,,
2025-09-30 12:14:30,R,18,R18,20453154.440,20453156.960,,,,2869.374,2231.735,,,,109180318.594,,8,84918006.864,,8,,,,20453156.780,51.250,50.450,,,
2025-09-30 12:14:30,R,24,R24,22565747.620,22565752.880,,,,-3400.060,-2644.500,,,,120669153.496,,7,93853774.701,,7,,,,22565753.240,45.800,42.800,,,
2025-09-30 12:15:00,R,02,R02,20941104.680,20941107.480,,,,-3138.455,-2441.024,,,,111745729.590,,8,86913359.737,,8,,,,20941107.200,51.750,49.850,,,
2025-09-30 12:15:00,R,03,R03,19458709.240,19458709.440,,,,505.643,393.277,,,,104164059.991,,9,81016506.372,,8,,,,19458709.620,54.300,53.450,,,
2025-09-30 12:15:00,R,04,R04,22240566.860,22240569.920,,,,3301.197,2567.596,,,,119097217.340,,7,92631189.301,,7,,,,22240570.100,44.950,43.050,,,
2025-09-30 12:15:00,R,17,R17,19305852.420,19305853.240,,,,-360.044,-280.036,,,,103309559.688,,9,80351852.467,,8,,,,19305853.480,55.050,53.750,,,
2025-09-30 12:15:00,R,18,R18,20437061.020,20437063.580,,,,2858.250,2223.083,,,,109094410.842,,8,84851189.713,,8,,,,20437063.380,51.950,50.800,,,
2025-09-30 12:15:00,R,24,R24,22584858.140,22584863.480,,,,-3412.342,-2654.054,,,,120771345.196,,7,93933256.890,,7,,,,22584863.860,46.100,42.900,,,
2025-09-30 12:15:30,R,02,R02,20958774.920,20958777.740,,,,-3147.630,-2448.160,,,,111840020.890,,8,86986697.303,,8,,,,20958777.460,50.900,49.750,,,
2025-09-30 12:15:30,R,03,R03,19455935.080,19455935.300,,,,484.256,376.643,,,,104149209.698,,9,81004956.129,,8,,,,19455935.480,54.100,53.050,,,
2025-09-30 12:15:30,R,04,R04,22222109.100,22222112.100,,,,3288.025,2557.354,,,,118998376.919,,7,92554313.432,,7,,,,22222112.280,45.800,43.700,,,
2025-09-30 12:15:30,R,17,R17,19307932.200,19307933.040,,,,-382.120,-297.206,,,,103320688.768,,9,80360508.372,,8,,,,19307933.280,54.700,53.300,,,
2025-09-30 12:15:30,R,18,R18,20421028.800,20421031.360,,,,2846.970,2214.310,,,,109008829.696,,8,84784626.572,,8,,,,20421031.180,52.350,50.400,,,
2025-09-30 12:15:30,R,24,R24,22604034.640,22604040.060,,,,-3424.251,-2663.315,,,,120873889.642,,7,94013013.416,,7,,,,22604040.480,45.350,43.150,,,
2025-09-30 12:16:00,R,02,R02,20976495.100,20976497.940,,,,-3156.234,-2454.852,,,,111934578.737,,8,87060242.189,,8,,,,20976497.680,51.050,49.600,,,
2025-09-30 12:16:00,R,03,R03,19453279.000,19453279.220,,,,463.642,360.609,,,,104134991.411,,9,80993897.445,,8,,,,19453279.400,54.950,53.200,,,
2025-09-30 12:16:00,R,04,R04,22203723.660,22203726.600,,,,3275.428,2547.555,,,,118899923.730,,7,92477738.761,,7,,,,22203726.760,45.600,44.200,,,
2025-09-30 12:16:00,R,17,R17,19310134.560,19310135.400,,,,-403.637,-313.941,,,,103332473.811,,9,80369674.467,,8,,,,19310135.640,54.750,53.350,,,
2025-09-30 12:16:00,R,18,R18,20405059.180,20405061.740,,,,2836.094,2205.851,,,,108923582.740,,8,84718323.367,,8,,,,20405061.560,52.200,50.100,,,
2025-09-30 12:16:00,R,24,R24,22623277.500,22623283.000,,,,-3435.623,-2672.160,,,,120976788.841,,7,94093045.856,,7,,,,22623283.460,45.550,42.850,,,
2025-09-30 12:16:30,R,02,R02,20994263.820,20994266.680,,,,-3165.184,-2461.813,,,,112029395.602,,8,87133988.552,,8,,,,20994266.400,51.700,49.550,,,
2025-09-30 12:16:30,R,03,R03,19450740.060,19450740.300,,,,442.277,343.993,,,,104121400.263,,9,80983326.529,,8,,,,19450740.480,55.250,53.700,,,
2025-09-30 12:16:30,R,04,R04,22185410.240,22185413.100,,,,3262.012,2537.123,,,,118801856.182,,7,92401464.047,,7,,,,22185413.240,46.900,45.200,,,
2025-09-30 12:16:30,R,17,R17,19312459.040,19312459.920,,,,-425.913,-331.268,,,,103344912.399,,9,80379348.868,,8,,,,19312460.140,54.750,53.250,,,
2025-09-30 12:16:30,R,18,R18,20389152.180,20389154.720,,,,2824.506,2196.837,,,,108838669.909,,8,84652280.040,,8,,,,20389154.520,52.600,50.150,,,
2025-09-30 12:16:30,R,24,R24,22642585.580,22642591.140,,,,-3447.974,-2681.765,,,,121080036.838,,7,94173349.595,,7,,,,22642591.620,43.900,42.450,,,
2025-09-30 12:17:00,R,02,R02,21012080.660,21012083.520,,,,-3173.184,-2468.035,,,,112124469.175,,8,87207934.563,,8,,,,21012083.260,51.650,49.050,,,
2025-09-30 12:17:00,R,03,R03,19448318.360,19448318.620,,,,421.880,328.128,,,,104108436.681,,9,80973243.719,,8,,,,19448318.780,55.000,53.700,,,
2025-09-30 12:17:00,R,04,R04,22167169.420,22167172.220,,,,3249.657,2527.512,,,,118704177.432,,7,92325491.714,,7,,,,22167172.380,45.950,45.850,,,
2025-09-30 12:17:00,R,17,R17,19314906.140,19314907.020,,,,-447.401,-347.980,,,,103358007.023,,9,80389533.515,,8,,,,19314907.240,54.700,53.100,,,
2025-09-30 12:17:00,R,18,R18,20373308.780,20373311.300,,,,2813.574,2188.334,,,,108754096.628,,8,84586500.793,,8,,,,20373311.100,52.050,50.050,,,
2025-09-30 12:17:00,R,24,R24,22661958.780,22661964.400,,,,-3458.664,-2690.082,,,,121183633.071,,7,94253924.173,,7,,,,22661964.920,43.800,43.250,,,
2025-09-30 12:17:30,R,02,R02,21029944.760,21029947.620,,,,-3181.950,-2474.854,,,,112219794.849,,8,87282076.642,,8,,,,21029947.360,50.850,49.150,,,
2025-09-30 12:17:30,R,03,R03,19446013.420,19446013.660,,,,400.634,311.604,,,,104096098.047,,9,80963646.989,,8,,,,19446013.840,54.650,53.700,,,
2025-09-30 12:17:30,R,04,R04,22149001.340,22149004.100,,,,3236.132,2516.993,,,,118606888.184,,7,92249822.331,,7,,,,22149004.240,46.050,46.550,,,
2025-09-30 12:17:30,R,17,R17,19317475.820,19317476.720,,,,-469.515,-365.180,,,,103371757.798,,9,80400228.515,,8,,,,19317476.940,55.000,53.100,,,
2025-09-30 12:17:30,R,18,R18,20357529.400,20357531.940,,,,2801.723,2179.116,,,,108669865.255,,8,84520987.482,,8,,,,20357531.720,52.650,50.850,,,
2025-09-30 12:17:30,R,24,R24,22681396.440,22681402.160,,,,-3470.678,-2699.425,,,,121287573.977,,7,94334766.819,,7,,,,22681402.680,45.650,42.300,,,
2025-09-30 12:18:00,R,02,R02,21047855.160,21047858.020,,,,-3189.534,-2480.752,,,,112315367.663,,8,87356410.951,,8,,,,21047857.740,50.250,49.400,,,
2025-09-30 12:18:00,R,03,R03,19443824.860,19443825.120,,,,380.394,295.861,,,,104084382.455,,9,80954534.841,,8,,,,19443825.300,54.300,53.650,,,
2025-09-30 12:18:00,R,04,R04,22130906.160,22130908.920,,,,3223.639,2507.273,,,,118509989.257,,7,92174456.514,,7,,,,22130909.060,46.400,46.700,,,
2025-09-30 12:18:00,R,17,R17,19320168.120,19320169.020,,,,-490.954,-381.854,,,,103386164.601,,9,80411433.754,,8,,,,19320169.240,54.900,53.400,,,
2025-09-30 12:18:00,R,18,R18,20341814.640,20341817.180,,,,2790.595,2170.462,,,,108585978.850,,8,84455742.481,,8,,,,20341816.980,53.050,51.150,,,
2025-09-30 12:18:00,R,24,R24,22700898.020,22700903.820,,,,-3481.588,-2707.909,,,,121391856.698,,7,94415875.356,,6,,,,22700904.340,45.650,41.950,,,
2025-09-30 12:18:30,R,02,R02,21065812.120,21065814.980,,,,-3197.617,-2487.039,,,,112411188.967,,8,87430938.534,,8,,,,21065814.700,50.050,49.300,,,
2025-09-30 12:18:30,R,03,R03,19441753.360,19441753.620,,,,359.675,279.746,,,,104073293.498,,9,80945910.075,,8,,,,19441753.800,54.050,53.300,,,
2025-09-30 12:18:30,R,04,R04,22112885.160,22112887.900,,,,3210.728,2497.236,,,,118413487.808,,7,92099399.908,,7,,,,22112888.020,45.300,47.850,,,
2025-09-30 12:18:30,R,17,R17,19322984.160,19322985.100,,,,-512.863,-398.896,,,,103401233.642,,9,80423154.065,,8,,,,19322985.300,54.950,53.250,,,
2025-09-30 12:18:30,R,18,R18,20326166.160,20326168.700,,,,2778.886,2161.355,,,,108502446.105,,8,84390772.558,,8,,,,20326168.500,52.750,50.700,,,
2025-09-30 12:18:30,R,24,R24,22720464.020,22720469.900,,,,-3492.831,-2716.656,,,,121496483.906,,7,94497251.785,,6,,,,22720470.420,44.200,41.650,,,
2025-09-30 12:19:00,R,02,R02,21083813.820,21083816.700,,,,-3205.771,-2493.382,,,,112507248.962,,8,87505651.746,,8,,,,21083816.440,50.700,49.850,,,
2025-09-30 12:19:00,R,03,R03,19439797.540,19439797.780,,,,338.885,263.576,,,,104062823.682,,9,80937766.864,,8,,,,19439797.960,54.400,53.400,,,
2025-09-30 12:19:00,R,04,R04,22094937.500,22094940.260,,,,3197.203,2486.715,,,,118317379.182,,7,92024648.805,,7,,,,22094940.400,45.050,47.800,,,
2025-09-30 12:19:00,R,17,R17,19325923.000,19325923.940,,,,-535.002,-416.114,,,,103416959.736,,9,80435385.413,,8,,,,19325924.140,55.000,53.450,,,
2025-09-30 12:19:00,R,18,R18,20310583.480,20310586.000,,,,2767.050,2152.149,,,,108419264.453,,8,84326075.693,,8,,,,20310585.820,52.600,50.750,,,
2025-09-30 12:19:00,R,24,R24,22740092.880,22740098.820,,,,-3504.118,-2725.435,,,,121601447.076,,7,94578889.517,,7,,,,22740099.320,47.150,42.250,,,
2025-09-30 12:19:30,R,02,R02,21101860.620,21101863.520,,,,-3213.764,-2499.598,,,,112603549.798,,8,87580552.292,,8,,,,21101863.260,50.150,50.000,,,
2025-09-30 12:19:30,R,03,R03,19437958.300,19437958.540,,,,318.083,247.396,,,,104052977.979,,9,80930109.071,,8,,,,19437958.720,54.850,53.050,,,
2025-09-30 12:19:30,R,04,R04,22077064.740,22077067.540,,,,3183.764,2476.260,,,,118221671.530,,7,91950209.551,,7,,,,22077067.660,45.250,46.050,,,
2025-09-30 12:19:30,R,17,R17,19328985.960,19328986.900,,,,-557.177,-433.361,,,,103433349.978,,9,80448133.325,,8,,,,19328987.100,54.350,52.950,,,
2025-09-30 12:19:30,R,18,R18,20295068.380,20295070.900,,,,2754.806,2142.627,,,,108336443.736,,8,84261659.561,,8,,,,20295070.720,52.600,50.650,,,
2025-09-30 12:19:30,R,24,R24,22759785.260,22759791.260,,,,-3515.555,-2734.329,,,,121706750.009,,7,94660791.518,,6,,,,22759791.720,47.700,41.800,,,
2025-09-30 12:20:00,R,02,R02,21119951.560,21119954.480,,,,-3221.926,-2505.945,,,,112700086.069,,8,87655635.961,,8,,,,21119954.240,49.700,49.650,,,
2025-09-30 12:20:00,R,03,R03,19436234.940,19436235.200,,,,297.069,231.052,,,,104043752.516,,9,80922933.660,,8,,,,19436235.380,54.900,53.350,,,
2025-09-30 12:20:00,R,04,R04,22059266.760,22059269.580,,,,3170.019,2465.568,,,,118126364.249,,7,91876081.668,,7,,,,22059269.720,45.550,45.550,,,
2025-09-30 12:20:00,R,17,R17,19332172.820,19332173.800,,,,-579.649,-450.840,,,,103450403.333,,8,80461396.981,,8,,,,19332174.000,53.800,52.950,,,
2025-09-30 12:20:00,R,18,R18,20279621.260,20279623.780,,,,2742.378,2132.960,,,,108253985.854,,8,84197525.630,,8,,,,20279623.620,52.900,51.000,,,
2025-09-30 12:20:00,R,24,R24,22779540.500,22779546.520,,,,-3527.125,-2743.329,,,,121812388.971,,7,94742954.878,,6,,,,22779546.920,47.050,41.600,,,
2025-09-30 12:20:30,R,02,R02,21138085.780,21138088.760,,,,-3229.453,-2511.800,,,,112796853.382,,8,87730899.323,,8,,,,21138088.520,49.400,48.800,,,
2025-09-30 12:20:30,R,03,R03,19434627.120,19434627.360,,,,276.631,215.156,,,,104035145.500,,9,80916239.281,,8,,,,19434627.540,54.650,53.750,,,
2025-09-30 12:20:30,R,04,R04,22041543.840,22041546.700,,,,3156.841,2455.318,,,,118031458.627,,7,91802266.113,,7,,,,22041546.860,46.600,45.450,,,
2025-09-30 12:20:30,R,17,R17,19335483.660,19335484.660,,,,-601.655,-467.956,,,,103468120.060,,9,80475176.593,,8,,,,19335484.860,54.700,53.050,,,
2025-09-30 12:20:30,R,18,R18,20264242.680,20264245.220,,,,2730.160,2123.457,,,,108171893.867,,8,84133676.282,,8,,,,20264245.060,53.050,51.450,,,
2025-09-30 12:20:30,R,24,R24,22799357.980,22799364.020,,,,-3537.902,-2751.713,,,,121918360.544,,7,94825376.899,,7,,,,22799364.360,46.550,42.800,,,
2025-09-30 12:21:00,R,02,R02,21156262.040,21156265.060,,,,-3236.736,-2517.465,,,,112893844.921,,8,87806337.058,,8,,,,21156264.820,49.150,48.400,,,
2025-09-30 12:21:00,R,03,R03,19433133.900,19433134.140,,,,256.180,199.251,,,,104027152.048,,9,80910022.127,,8,,,,19433134.320,54.350,53.800,,,
2025-09-30 12:21:00,R,04,R04,22023895.740,22023898.640,,,,3143.444,2444.899,,,,117936953.548,,7,91728762.063,,7,,,,22023898.800,45.900,44.200,,,
2025-09-30 12:21:00,R,17,R17,19338918.040,19338919.040,,,,-623.625,-485.044,,,,103486497.899,,9,80489470.412,,8,,,,19338919.240,55.050,53.200,,,
2025-09-30 12:21:00,R,18,R18,20248932.800,20248935.360,,,,2717.989,2113.991,,,,108090168.456,,8,84070112.046,,8,,,,20248935.200,53.250,51.050,,,
2025-09-30 12:21:00,R,24,R24,22819236.700,22819242.780,,,,-3548.816,-2760.200,,,,122024659.558,,7,94908053.585,,7,,,,22819243.080,45.700,42.900,,,
2025-09-30 12:21:30,R,02,R02,21174480.400,21174483.480,,,,-3244.398,-2523.425,,,,112991061.301,,8,87881949.686,,8,,,,21174483.220,49.450,48.800,,,
2025-09-30 12:21:30,R,03,R03,19431755.880,19431756.140,,,,235.447,183.124,,,,104019775.241,,9,80904284.573,,8,,,,19431756.320,54.250,53.750,,,
2025-09-30 12:21:30,R,04,R04,22006323.520,22006326.420,,,,3129.769,2434.266,,,,117842855.081,,7,91655574.343,,7,,,,22006326.580,45.550,44.350,,,
