svId,iTOW,gpsTOW,rcvTOW,t_tx,WN,geoRange,elevation,azimuth,satClockBias,relBias,rcvClockBias_m,ztd_est_m,ISB_m,pseudorange,carrierPhase,freqLabel,raw_residual,troposphericDelay,pwv,ztd
G26,230754,230753.999603354,230753.994,230753.933042624,2394,20039849.4149123,76.5541262279293,166.617878668793,-85444.6627705695,1.871968405429,-1679798.46413566,-5.00766877381033,3.17486228003578,18445500.976234,127876608.791752,L1_L5,-1679792.96500786,5.49912780732848,5.75379592083792,5348.65177805099
G26,230755,230754.999602867,230754.994,230754.933042695,2394,20039682.2206173,76.5621536610543,166.601828219778,-85444.6644065275,1.8709125392088,-1679652.65431664,-5.00810507842444,3.17520899719542,18445479.6382685,127876460.68125,L1_L5,-1679647.11137022,5.54294641781598,5.82583444492594,5391.45101325007
G26,230756,230755.999602381,230755.994,230755.933042766,2394,20039515.1513433,76.5701798524549,166.585757105493,-85444.6660424855,1.86985663191415,-1679506.72636242,-5.00849573992138,3.17557259592319,18445458.349475,127876313.545566,L1_L5,-1679501.33358142,5.3927810008172,5.58028618902104,5245.56688124931
G26,230757,230756.999601894,230756.994,230756.933042836,2394,20039348.2070935,76.5782047997577,166.569665291775,-85444.6676784436,1.86880068357021,-1679360.88989456,-5.00888421454672,3.17591213322569,18445437.1719772,127876167.473254,L1_L5,-1679355.56952147,5.32037309044972,5.4620304117489,5175.30923939457
G26,230758,230757.999601408,230757.994,230757.933042907,2394,20039181.387871,76.5862285006158,166.553552744333,-85444.6693144016,1.86774469419805,-1679214.85361945,-5.00921716911644,3.17631029289198,18445416.0892131,127876022.438023,L1_L5,-1679209.83575502,5.0178644284606,4.96701957213871,4881.21541086635
G26,230759,230758.999600921,230758.994,230758.933042976,2394,20039014.6936792,76.5942509526454,166.537419428875,-85444.6709503596,1.86668866382292,-1679068.91850468,-5.00958731727678,3.17670306646471,18445395.7372163,127875878.543843,L1_L5,-1679063.496252,5.4222526869271,5.62942553651232,5274.76135070066
G26,230760,230759.999600434,230759.994,230759.933043044,2394,20038848.1245211,76.6022721534814,166.521265310992,-85444.6725863176,1.86563259246689,-1678922.85779259,-5.00999707646532,3.17708684341753,18445375.4331985,127875735.594113,L1_L5,-1678917.23380363,5.6239889645949,5.96004859201147,5471.18977693071
G26,230761,230760.999599947,230760.994,230760.933043113,2394,20038681.6803997,76.6102921007468,166.505090356226,-85444.6742222757,1.86457648015302,-1678776.94138993,-5.0103928542106,3.17744798901293,18445354.8111388,127875593.392069,L1_L5,-1678771.41443405,5.52695588907227,5.8014656074411,5376.97309854755
G26,230762,230761.999599461,230761.994,230761.933043181,2394,20038515.3613181,76.6183107920655,166.48889453004,-85444.6758582337,1.86352032690353,-1678631.02006837,-5.01072481204725,3.17781794993521,18445334.2814582,127875451.825459,L1_L5,-1678625.62772514,5.39234322728589,5.58133408635256,5246.18945375373
G26,230763,230762.999598974,230762.994,230762.933043249,2394,20038349.1672797,76.6263282250342,166.472677797874,-85444.6774941917,1.86246413274357,-1678485.0461076,-5.01103205725785,3.17820615062278,18445313.9908391,127875310.958284,L1_L5,-1678479.72699799,5.31910961656831,5.46170112936832,5175.11360748468
G26,230764,230763.999598488,230763.994,230763.933043317,2394,20038183.0982873,76.6343443972752,166.456440125041,-85444.6791301497,1.86140789769422,-1678339.252041,-5.01130762114166,3.17857128404944,18445293.7385666,127875170.829335,L1_L5,-1678333.91297028,5.33907071989961,5.49467936430175,5194.70650241464
G26,230765,230764.999598001,230764.994,230764.933043383,2394,20038017.1543443,76.6423593063749,166.440181476851,-85444.6807661078,1.86035162178069,-1678193.22808089,-5.0115879480437,3.17899116667236,18445273.8351899,127875031.431223,L1_L5,-1678187.87509626,5.35298463422805,5.51775610685488,5208.41676292682
G26,230766,230765.999597515,230765.994,230765.93304345,2394,20037851.3354535,76.6503729499458,166.423901818479,-85444.6824020658,1.859295305024,-1678047.38331705,-5.01178153625456,3.17940781965056,18445253.6606451,127874892.689182,L1_L5,-1678042.2334425,5.14987455564551,5.18540342853242,5010.9607402134
G26,230767,230766.999597029,230766.994,230766.933043517,2394,20037685.6416181,76.6583853255712,166.407601115087,-85444.6840380238,1.85823894744838,-1677901.53786518,-5.01198170076034,3.17984445869248,18445233.7059238,127874754.322158,L1_L5,-1677896.49702073,5.04084444930777,5.00711292727933,4905.03551210117
G26,230768,230767.999596543,230767.994,230767.933043583,2394,20037520.0728414,76.6663964308374,166.391279331753,-85444.6856739818,1.85718254907699,-1677755.93410487,-5.01216353724344,3.18025656736506,18445213.8746385,127874616.717413,L1_L5,-1677750.76222166,5.17188321310096,5.22200886576929,5032.70861383657
G26,230769,230768.999596057,230768.994,230768.933043649,2394,20037354.6291262,76.6744062633259,166.374936433484,-85444.6873099398,1.85612610993293,-1677610.12787313,-5.01234981683068,3.18071897618956,18445194.1846512,127874480.099516,L1_L5,-1677605.01118625,5.11668687593192,5.13188225076693,4979.16295556531
G26,230770,230769.99959557,230769.994,230769.933043714,2394,20037189.310476,76.6824148206046,166.35857238524,-85444.6889458979,1.85506963004043,-1677464.34852509,-5.0125118447242,3.18116039101875,18445174.5022728,127874344.5734,L1_L5,-1677459.37760676,4.97091832221486,4.89339530173047,4837.47405850727
G26,230771,230770.999595084,230770.994,230770.933043779,2394,20037024.1168933,76.6904221002606,166.342187151864,-85444.6905818559,1.85401310942048,-1677318.47684971,-5.01267264366492,3.18166855442993,18445155.0835402,127874209.897906,L1_L5,-1677313.60544927,4.87140043987893,4.7306518694599,4740.78559184265
G26,230772,230771.999594598,230771.994,230771.933043843,2394,20036859.0483815,76.6984280998512,166.325780698178,-85444.6922178139,1.85295654809733,-1677172.76135169,-5.01280501945443,3.18215727876535,18445135.6902914,127874076.358735,L1_L5,-1677167.93287876,4.82847292674705,4.66059665725837,4699.16467384229
G26,230773,230772.999594111,230772.994,230772.933043906,2394,20036694.1049438,76.706432816929,166.30935298894,-85444.6938537719,1.85189994609518,-1677026.95542475,-5.01294145226079,3.18262091156519,18445116.5262271,127873943.93923,L1_L5,-1677022.15619791,4.79922684072517,4.61294853122146,4670.85616282175
G26,230774,230773.999593625,230773.994,230773.93304397,2394,20036529.2865829,76.7144362490656,166.292903988789,-85444.6954897299,1.85084330343502,-1676881.01250899,-5.0130167603617,3.18311706157639,18445097.4019477,127873812.420013,L1_L5,-1676876.464809,4.54769999021664,4.2011608255071,4426.20652442241
G26,230775,230774.999593138,230774.994,230774.933044033,2394,20036364.5933022,76.7224383937944,166.276433662362,-85444.697125688,1.84978662014217,-1676735.16487086,-5.01308891454367,3.18362697820671,18445078.5574749,127873681.696375,L1_L5,-1676730.61869377,4.54617709363811,4.19891111715914,4424.86993684052
G26,230776,230775.999592652,230775.994,230775.933044096,2394,20036200.0251044,76.7304392486767,166.259941974162,-85444.698761646,1.84872989623762,-1676589.3557474,-5.01314965807415,3.18409736080893,18445059.9081433,127873552.069747,L1_L5,-1676584.70252022,4.65322717931122,4.37453501446968,4529.21089305428
G26,230777,230776.999592165,230776.994,230776.933044157,2394,20036035.5819928,76.7384388112359,166.24342888869,-85444.700397604,1.84767313174663,-1676443.37597632,-5.01320115708371,3.18461049155033,18445041.3878934,127873423.514296,L1_L5,-1676438.78235125,4.59362507215701,4.27713677959257,4471.34504953163
G26,230778,230777.999591679,230777.994,230777.933044219,2394,20035871.2639702,76.7464370790218,166.226894370314,-85444.702033562,1.8466163266903,-1676297.50049819,-5.01321694338508,3.18514567289444,18445022.9537474,127873295.744799,L1_L5,-1676292.9011674,4.59933078847826,4.28673208062981,4477.04577079289
G26,230779,230778.999591192,230778.994,230778.93304428,2394,20035707.0710399,76.7544340495476,166.210338383398,-85444.70366952,1.84555948109386,-1676151.62653194,-5.01322611467639,3.18572245592573,18445004.6296313,127873168.663337,L1_L5,-1676147.03504606,4.59148587961681,4.27412577701704,4469.55616491681
G26,230780,230779.999590706,230779.994,230779.933044341,2394,20035543.0032046,76.7624297203529,166.193760892172,-85444.705305478,1.84450259497835,-1676005.81330406,-5.0132765620108,3.18624781370443,18444986.5479151,127873042.027238,L1_L5,-1676001.0516198,4.76168425916694,4.55324316928391,4635.3842558031
G26,230781,230780.999590219,230780.994,230780.933044401,2394,20035379.0604676,76.7704240889403,166.177161860863,-85444.706941436,1.84344566836902,-1675859.94515456,-5.01333013265399,3.18677313920234,18444968.3504574,127872916.146759,L1_L5,-1675855.30903334,4.63612121460028,4.34775635359748,4513.3012638733
G26,230782,230781.999589733,230781.994,230781.933044461,2394,20035215.2428317,76.7784171528385,166.160541253564,-85444.708577394,1.84238870128692,-1675714.13214563,-5.01334474024606,3.1873527220044,18444950.3235593,127872791.142752,L1_L5,-1675709.5209885,4.61115713790059,4.30709852936133,4489.14580255319
G26,230783,230782.999589247,230782.994,230782.933044521,2394,20035051.5502999,76.786408909547,166.143899034348,-85444.7102133521,1.84133169375631,-1675568.65494859,-5.01337720609039,3.18786474646645,18444932.1727289,127872666.748668,L1_L5,-1675563.98198008,4.67296851333231,4.4086337748376,4549.46951000207
G26,230784,230783.999588761,230783.994,230783.933044581,2394,20034887.9828753,76.7943993565685,166.127235167201,-85444.7118493101,1.84027464580026,-1675422.83850084,-5.01349410385699,3.18840335883213,18444914.4801911,127872542.793965,L1_L5,-1675418.10978627,4.72871457203291,4.5002361061574,4603.89191485519
G26,230785,230784.999588275,230784.994,230784.93304464,2394,20034724.5405609,76.8023884913995,166.110549616044,-85444.7134852681,1.839217557442,-1675277.17405968,-5.01360169652012,3.1889355161103,18444896.7242125,127872419.649328,L1_L5,-1675272.42614339,4.74791629053652,4.53195635471871,4622.73742003365
G26,230786,230785.999587789,230785.994,230785.933044699,2394,20034561.2233595,76.8103763115316,166.093842344724,-85444.7151212261,1.83816042870469,-1675131.48472266,-5.0137214346844,3.18945772206073,18444879.1836877,127872297.53625,L1_L5,-1675126.65215999,4.83256267383695,4.6709308865269,4705.30440414165
G26,230787,230786.999587303,230786.994,230786.933044757,2394,20034398.0312743,76.818362814451,166.077113317022,-85444.7167571841,1.83710325961146,-1674985.86960893,-5.01384038920685,3.18992900085499,18444861.8696805,127872176.352195,L1_L5,-1674980.77677515,5.09283378254622,5.09774203540558,4958.87970954529
G26,230788,230787.999586817,230787.994,230787.933044815,2394,20034234.9643082,76.8263479976386,166.060362496646,-85444.7183931421,1.83604605018547,-1674840.28534219,-5.01408911604498,3.19036266769416,18444844.5484369,127872056.091499,L1_L5,-1674835.03374571,5.25159648014233,5.35821531571063,5113.63103639409
G26,230789,230788.999586331,230788.994,230788.933044873,2394,20034072.0224641,76.8343318585692,166.043589847238,-85444.7200291001,1.83498880044992,-1674694.53380256,-5.01433353651207,3.19075659653916,18444827.3626291,127871936.944846,L1_L5,-1674689.28040265,5.25339990737848,5.36145124597214,5115.55355413169
G26,230790,230789.999585844,230789.994,230789.933044929,2394,20033909.2057452,76.8423143947052,166.026795332385,-85444.7216650581,1.83393151042898,-1674548.86112433,-5.01465896237029,3.19114152312504,18444810.26391,127871818.786712,L1_L5,-1674543.5650961,5.29602822731249,5.43160077126813,5157.23050504448
G26,230791,230790.999585358,230790.994,230790.933044986,2394,20033746.514154,76.8502956035264,166.009978915553,-85444.7233010161,1.83287418014376,-1674402.94435309,-5.0150037357762,3.19155264154783,18444793.2913359,127871701.622762,L1_L5,-1674397.84877237,5.09558072197251,5.10333076900449,4962.20006524097
G26,230792,230791.999584872,230791.994,230791.933045042,2394,20033583.9476938,76.8582754824843,165.993140560189,-85444.7249369741,1.83181680961841,-1674257.37448662,-5.01536882198656,3.19190377157688,18444776.5366994,127871585.034634,L1_L5,-1674252.03964187,5.33484475570731,5.49579067687894,5195.36675092713
G26,230793,230792.999584386,230792.994,230792.933045098,2394,20033421.5063673,76.8662540290322,165.976280229652,-85444.7265729321,1.83075939887612,-1674111.6385071,-5.01573026295182,3.19226441262213,18444759.7119247,127871469.2939,L1_L5,-1674106.42578353,5.21272356715053,5.29589341837248,5076.60460399565
G26,230794,230793.9995839,230793.994,230793.933045153,2394,20033259.1901777,76.8742312406175,165.959397887235,-85444.7282088901,1.82970194794012,-1673965.89505579,-5.0161176020649,3.19259891878857,18444743.0871779,127871354.366034,L1_L5,-1673960.73703403,5.1580217636656,5.20650035409947,5023.4947599029
G26,230795,230794.999583414,230794.994,230794.933045208,2394,20033096.9991277,76.8822071146832,165.942493496155,-85444.7298448481,1.82864445683353,-1673820.30160644,-5.01658701768209,3.19291436382209,18444726.6050781,127871240.097028,L1_L5,-1673815.03077737,5.27082906127907,5.39169988031966,5133.52474985342
G26,230796,230795.999582928,230795.994,230795.933045263,2394,20032934.9332203,76.8901816486661,165.925567019559,-85444.7314808061,1.8275869255795,-1673674.65786833,-5.0171205975273,3.19321459585288,18444710.3636877,127871126.559213,L1_L5,-1673669.20895385,5.44891448295675,5.68392543632787,5307.14060971605
G26,230797,230796.999582442,230796.994,230796.933045317,2394,20032772.9924584,76.8981548399973,165.908618420527,-85444.7331167641,1.82652935420125,-1673529.01313759,-5.01769282515676,3.19351667309672,18444694.2718236,127871013.70614,L1_L5,-1673523.3627496,5.6503879816737,6.01451236017428,5503.54756955539
G26,230798,230797.999581956,230797.994,230797.933045371,2394,20032611.176845,76.9061266861034,165.891647662063,-85444.7347527221,1.82547174272185,-1673383.48549246,-5.01830860725029,3.19380673235258,18444678.2017821,127870901.407274,L1_L5,-1673377.61987118,5.8656212752685,6.3676791196838,5713.36956960462
G26,230799,230798.999581471,230798.994,230798.933045425,2394,20032449.4863827,76.9140971844115,165.874654707088,-85444.7363886801,1.82441409116354,-1673237.75894591,-5.0189106040621,3.19413265954984,18444662.0504283,127870789.656987,L1_L5,-1673232.08345626,5.67548965010792,6.0562654730739,5528.35375932547
G26,230800,230799.999580985,230799.994,230799.933045478,2394,20032287.9210747,76.9220663323208,165.857639518499,-85444.7380246381,1.82335639955157,-1673092.18900348,-5.01949526866083,3.19444402975763,18444645.9117141,127870678.965877,L1_L5,-1673086.6595562,5.52944727917202,5.81711891122844,5386.27297578571
G26,230801,230800.999580499,230800.994,230800.933045531,2394,20032126.4809239,76.9300341272485,165.840602059074,-85444.7396605961,1.82229866790803,-1672946.64168343,-5.02004870200754,3.19476603833906,18444629.993189,127870569.256199,L1_L5,-1672941.14062419,5.50105923949741,5.77086548446106,5358.79307782776
G26,230802,230801.999580013,230801.994,230801.933045583,2394,20031965.1659331,76.938000566598,165.823542291531,-85444.7412965541,1.8212408962561,-1672800.99484199,-5.02057652777899,3.19510377885042,18444614.1335574,127870460.703528,L1_L5,-1672795.68795876,5.30688322964124,5.45277021273323,5169.80760758466
G26,230803,230802.999579528,230802.994,230802.933045635,2394,20031803.976105,76.9459656477753,165.806460178505,-85444.7429325121,1.82018308461787,-1672655.33125625,-5.02108141977346,3.19546803592777,18444598.511565,127870353.051259,L1_L5,-1672650.12281679,5.20843945955858,5.29162915993265,5074.07114009941
G26,230804,230803.999579042,230803.994,230803.933045687,2394,20031642.9114427,76.9539293681561,165.789355682609,-85444.7445684701,1.81912523301871,-1672509.66675256,-5.02157817280409,3.1958333843608,18444583.0749179,127870246.225691,L1_L5,-1672504.49749544,5.16925712069497,5.22765332882063,5036.06207928808
G26,230805,230804.999578556,230804.994,230804.933045737,2394,20031481.9719491,76.9618917251351,165.772228766332,-85444.7462044281,1.81806734148072,-1672364.05680534,-5.02207029521836,3.19620160466486,18444567.6638696,127870140.273294,L1_L5,-1672358.97174393,5.08506141090766,5.08985866843616,4954.19607559586
G26,230806,230805.99957807,230805.994,230805.933045788,2394,20031321.1576269,76.9698527160935,165.755079392107,-85444.7478403861,1.81700941002702,-1672218.38190643,-5.02246975307518,3.19661015958114,18444552.0602145,127870035.206356,L1_L5,-1672213.76377079,4.61813564156182,4.32442074456324,4499.43720665928
G26,230807,230806.999577584,230806.994,230806.933045838,2394,20031160.468479,76.9778123384062,165.737907522297,-85444.7494763441,1.81595143868084,-1672072.65983581,-5.02289925522976,3.19701020987708,18444537.3131118,127869931.045786,L1_L5,-1672067.82441954,4.83541626483202,4.68099088030815,4711.28120676769
G26,230808,230807.999577098,230807.994,230807.933045887,2394,20030999.9045083,76.9857705894427,165.720713119192,-85444.7511123021,1.81489342746534,-1671926.82230566,-5.02329055678234,3.19744248439763,18444522.685905,127869827.941734,L1_L5,-1671921.89034952,4.93195614498109,4.83956976190747,4805.49544751036
G26,230809,230808.999576612,230808.994,230808.933045937,2394,20030839.4657176,76.993727466567,165.703496145008,-85444.7527482601,1.8138353764037,-1671781.1639791,-5.02368281366998,3.19785626452822,18444507.83766,127869725.545993,L1_L5,-1671776.30249786,4.8614812400192,4.72424680767031,4736.9802425595
G26,230810,230809.999576127,230809.994,230809.933045986,2394,20030679.1521095,77.0016829671449,165.686256561874,-85444.7543842181,1.81277728551806,-1671635.49103657,-5.02399872078765,3.19827712635942,18444493.1323746,127869623.701576,L1_L5,-1671630.69686917,4.79416740476154,4.61410071379099,4671.54069284801
G26,230811,230810.999575641,230810.994,230810.933046035,2394,20030518.9636872,77.0096370885125,165.668994331897,-85444.7560201761,1.81171915483375,-1671489.99172849,-5.02425480941746,3.19869528980468,18444478.5786112,127869522.431031,L1_L5,-1671485.06490441,4.92682408099063,4.8319290189681,4800.95596036376
G26,230812,230811.999575156,230811.994,230811.933046084,2394,20030358.9004533,77.0175898280326,165.651709417041,-85444.7576561341,1.81066098437181,-1671344.34890001,-5.02451924248827,3.19915093944699,18444464.2552007,127869421.922474,L1_L5,-1671339.32777507,5.02112494199537,4.98685973430768,4893.0027673927
G26,230813,230812.99957467,230812.994,230812.933046131,2394,20030198.9624108,77.0255411830303,165.634401779267,-85444.7592920921,1.80960277415751,-1671198.73537571,-5.0247722161022,3.19959773516201,18444449.8042673,127869322.049193,L1_L5,-1671193.8433601,4.89201560243964,4.77535044046289,4767.34172521209
G26,230814,230813.999574185,230813.994,230813.933046179,2394,20030039.1495622,77.0334911508564,165.617071380393,-85444.7609280501,1.80854452421191,-1671053.30850787,-5.02504384636744,3.20004490934421,18444435.6419318,127869222.905497,L1_L5,-1671048.19554124,5.11296663316898,5.13803401097169,4982.81781434019
G26,230815,230814.9995737,230814.994,230814.933046227,2394,20029879.4619105,77.0414397288321,165.599718182218,-85444.7625640081,1.80748623455929,-1670907.83752211,-5.0252900950067,3.2005112160001,18444421.2085223,127869124.299194,L1_L5,-1670902.9439933,4.89352880953811,4.77834440103964,4769.12048490385
G26,230816,230815.999573215,230815.994,230815.933046274,2394,20029719.8994585,77.0493869142801,165.582342146447,-85444.764199966,1.80642790522292,-1670762.34694174,-5.02550008761992,3.2009566274042,18444407.0355164,127869026.246239,L1_L5,-1670757.55724158,4.78970016376115,4.60827831365578,4668.08151213929
G26,230817,230816.99957273,230816.994,230816.933046321,2394,20029560.462209,77.057332704519,165.564943234713,-85444.765835924,1.80536953622584,-1670616.99267731,-5.02573168692929,3.20136219633227,18444393.2893219,127868929.225965,L1_L5,-1670611.86888088,5.12379643134773,5.15660129547105,4993.84893395787
G26,230818,230817.999572245,230817.994,230817.933046367,2394,20029401.1501648,77.0652770968597,165.547521408577,-85444.767471882,1.80431112759136,-1670471.49674005,-5.02595396919776,3.20175426551721,18444379.4007262,127868833.148835,L1_L5,-1670466.4481267,5.04861334664747,5.03352949658857,4920.73001691414
G26,230819,230818.999571759,230818.994,230818.933046412,2394,20029241.9633287,77.0732200886006,165.53007662954,-85444.76910784,1.80325267934366,-1670325.96112398,-5.02614639554458,3.20217864269094,18444365.6723264,127868737.97722,L1_L5,-1670320.99238485,4.96873912820593,4.90275352154555,4843.03392603621
G26,230820,230819.999571274,230819.994,230819.933046458,2394,20029082.9017033,77.0811616770575,165.51260885898,-85444.770743798,1.8021941915038,-1670180.48442265,-5.02632829899326,3.20261808328007,18444352.0741565,127868643.692302,L1_L5,-1670175.53162383,4.95279882242903,4.87686031005476,4827.65035644365
G26,230821,230820.999570789,230820.994,230820.933046503,2394,20028923.9652915,77.0891018595161,165.495118058252,-85444.772379756,1.80113566409612,-1670035.07801868,-5.02652318573958,3.20302121599228,18444339.0940851,127868550.499583,L1_L5,-1670029.57797787,5.50004080799408,5.77496302214417,5361.2274902655
G26,230822,230821.999570304,230821.994,230821.933046548,2394,20028765.1540961,77.0970406332649,165.477604188619,-85444.774015714,1.80007709714376,-1669889.60169316,-5.02667007736522,3.20343086800076,18444325.5391217,127868458.244544,L1_L5,-1669884.32444034,5.27725282404572,5.40971529843641,5144.2279968584
G26,230823,230822.999569818,230822.994,230822.933046591,2394,20028606.4681199,77.1049779955785,165.460067211288,-85444.775651672,1.79901849067094,-1669743.96436573,-5.02681829850739,3.20389251924923,18444312.2619292,127868366.808642,L1_L5,-1669738.91835125,5.04601448285393,5.03057903754389,4918.97710217585
G26,230824,230823.999569333,230823.994,230823.933046635,2394,20028447.9073654,77.1129139437486,165.442507087337,-85444.7772876299,1.79795984469879,-1669598.48004275,-5.02693942639614,3.20434754222658,18444299.0379725,127868276.016397,L1_L5,-1669593.58424803,4.89579471875913,4.78435613769461,4772.69215345631
G26,230825,230824.999568848,230824.994,230824.933046679,2394,20028289.4718354,77.1208484750377,165.424923777826,-85444.7789235879,1.79690115925156,-1669453.26256762,-5.02711446500208,3.20477607688562,18444286.0423168,127868185.733454,L1_L5,-1669448.14706841,5.1154992163647,5.14511895459934,4987.02709225823
G26,230826,230825.999568363,230825.994,230825.933046722,2394,20028131.1615328,77.1287815867103,165.407317243719,-85444.7805595459,1.79584243435243,-1669307.86174181,-5.02728746503794,3.20519928206012,18444273.2487452,127868096.112399,L1_L5,-1669302.63303213,5.22870968631469,5.33115486315096,5097.55399028082
G26,230827,230826.999567878,230826.994,230826.933046764,2394,20027972.9764602,77.1367132760247,165.389687445905,-85444.7821955039,1.79478367002464,-1669162.38254071,-5.02744427684583,3.2056814350995,18444260.4521811,127868007.114699,L1_L5,-1669157.24721839,5.13532232632861,5.17817851999746,5006.66830691338
G26,230828,230827.999567394,230827.994,230827.933046808,2394,20027814.9166203,77.1446435402415,165.372034345183,-85444.7838314619,1.79372486629025,-1669017.25095295,-5.02765999216902,3.2061248530275,18444247.7131693,127867918.833302,L1_L5,-1669011.92908495,5.32186800101772,5.4845724794292,5188.70184104399
G26,230829,230828.999566909,230828.994,230828.933046849,2394,20027656.982016,77.152572376591,165.354357902327,-85444.7854674199,1.79266602317465,-1668872.02893123,-5.02796135373369,3.20656935369291,18444234.9331925,127867830.958252,L1_L5,-1668866.77715221,5.2517790205311,5.36982554798624,5120.52886041492
G26,230830,230829.999566425,230829.994,230829.933046892,2394,20027499.1726497,77.1604997823295,165.336658077968,-85444.7871033778,1.7916071406989,-1668726.83235502,-5.02823210540422,3.20699770610116,18444222.3588711,127867743.914412,L1_L5,-1668721.54480218,5.28755283891223,5.4288067674306,5155.5705428381
G26,230831,230830.99956594,230830.994,230830.933046933,2394,20027341.4885244,77.1684257546754,165.31893483273,-85444.7887393358,1.79054821888833,-1668581.60388597,-5.02851359478103,3.20743814534984,18444209.8946777,127867657.716208,L1_L5,-1668576.32756523,5.27632073941641,5.41064577505375,5144.78080784526
G26,230832,230831.999565456,230831.994,230831.933046974,2394,20027183.9296427,77.1763502908729,165.301188127091,-85444.7903752938,1.78948925776402,-1668436.24415572,-5.02881073117504,3.20791622216867,18444197.6209365,127867572.387344,L1_L5,-1668431.04511961,5.19903611787595,5.28407518637404,5069.58320402471
G26,230833,230832.999564971,230832.994,230832.933047014,2394,20027026.4960073,77.1842733881281,165.283417921524,-85444.7920112518,1.7884302573513,-1668291.02024991,-5.02913424897821,3.20837168045791,18444185.5280802,127867487.949655,L1_L5,-1668285.70703546,5.31321445177309,5.47174346934401,5181.07992170349
G26,230834,230833.999564487,230833.994,230833.933047055,2394,20026869.1876208,77.1921950436732,165.265624176356,-85444.7936472098,1.78737121767124,-1668145.76869708,-5.02942746751155,3.20882149480029,18444173.6082073,127867404.455373,L1_L5,-1668140.32121689,5.44748018635437,5.69239368190502,5312.17172936721
G26,230835,230834.999564002,230834.994,230834.933047094,2394,20026712.0044861,77.2001152547027,165.247806851907,-85444.7952831677,1.78631213874913,-1668000.61462372,-5.02972521850538,3.20922008737426,18444161.49672,127867321.867723,L1_L5,-1667995.25226454,5.36235917243175,5.55295668019626,5229.32998452114
G26,230836,230835.999563517,230835.994,230835.933047133,2394,20026554.9466058,77.2080340184277,165.229965908372,-85444.7969191257,1.78525302060721,-1667855.3856396,-5.03008212545203,3.2095990369059,18444149.9828351,127867240.151741,L1_L5,-1667849.71096412,5.67467547161505,6.06588369950803,5534.06810093038
G26,230837,230836.999563033,230836.994,230836.933047173,2394,20026398.0139822,77.215951332054,165.212101305864,-85444.7985550837,1.78419386326759,-1667710.13933092,-5.03044122033413,3.20998016808594,18444138.2338621,127867159.259169,L1_L5,-1667704.53000873,5.60932218725793,5.95889791177187,5470.5061394626
G26,230838,230837.999562548,230837.994,230837.933047211,2394,20026241.2066185,77.2238671927576,165.194213004477,-85444.8001910417,1.78313466675556,-1667564.89025119,-5.03076821758156,3.21034092543732,18444126.6127388,127867079.438279,L1_L5,-1667559.34646341,5.54378777975217,5.85160785474079,5406.76340675775
G26,230839,230838.999562064,230838.994,230838.93304725,2394,20026084.5245169,77.2317815977397,165.176300964156,-85444.8018269996,1.78207543109224,-1667419.70049077,-5.03110365486591,3.21067722989212,18444115.398145,127867000.485744,L1_L5,-1667413.88165084,5.81883993255906,6.30341873843872,5675.19145302452
G26,230840,230839.999561579,230839.994,230839.933047287,2394,20025927.9676805,77.2396945441632,165.15836514484,-85444.8034629576,1.781016156303,-1667274.41306375,-5.03144052532431,3.2110405713077,18444104.0415441,127866922.115588,L1_L5,-1667268.68411053,5.72895322623663,6.15615419167505,5587.69923891805
G26,230841,230840.999561095,230840.994,230840.933047325,2394,20025771.5361115,77.2476060292179,165.14040550632,-85444.8050989156,1.77995684240884,-1667129.16088787,-5.03175480750501,3.21142605391164,18444092.9588062,127866844.292636,L1_L5,-1667123.33797468,5.82291319011711,6.31070228099773,5679.51872173265
G26,230842,230841.999560611,230841.994,230841.933047362,2394,20025615.2298127,77.2555160500618,165.122422008364,-85444.8067348736,1.7788974894341,-1666984.11714716,-5.03208133482883,3.21181844036917,18444081.5946958,127866767.273265,L1_L5,-1666978.39848167,5.71866549435072,6.13985100779062,5578.01325755742
G26,230843,230842.999560127,230842.994,230842.933047399,2394,20025459.0487869,77.2634246038557,165.104414610645,-85444.8083708316,1.777838097402,-1666838.83230476,-5.03237407864607,3.21222819856193,18444070.6604417,127866690.815102,L1_L5,-1666833.15440521,5.67789954785258,6.07321366391522,5538.42294959831
G26,230844,230843.999559643,230843.994,230843.933047435,2394,20025302.9930365,77.2713316877541,165.086383272758,-85444.8100067895,1.77677866633573,-1666693.66829156,-5.03267780894913,3.21264264395338,18444059.9637576,127866614.997811,L1_L5,-1666687.79803432,5.87025723862462,6.38932806174521,5726.2315510906
G26,230845,230844.999559159,230844.994,230844.933047472,2394,20025147.0625642,77.2792372989048,165.068327954222,-85444.8116427475,1.77571919625853,-1666548.58276339,-5.03293120218567,3.21307076928812,18444048.8162026,127866539.714481,L1_L5,-1666543.0178125,5.56495088618249,5.88834226602125,5428.5879059156
G26,230846,230845.999558675,230845.994,230845.933047507,2394,20024991.2573726,77.2871414344497,165.050248614477,-85444.8132787055,1.77465968719359,-1666403.51659081,-5.03316630470053,3.21350872545565,18444038.1349678,127866464.913622,L1_L5,-1666397.89655119,5.62003961205483,5.97907977583989,5482.4965065327
G26,230847,230846.999558191,230846.994,230846.933047543,2394,20024835.5774644,77.2950440915243,165.032145212884,-85444.8149146634,1.77360013916413,-1666258.36282577,-5.03330879936627,3.21398460485559,18444027.174172,127866391.016733,L1_L5,-1666253.18013432,5.1826914481353,5.26123531836672,5056.01367445513
