svId,iTOW,gpsTOW,rcvTOW,rcvTOW_sat,clkBias_ns,clkDrift_ns,t_tx,WN,geoRange,elevation,azimuth,satClockBias,relBias,rcvClockBias_m,ztd_est_m,ISB_m,pseudorange,carrierPhase,freqLabel,raw_residual,troposphericDelay,pwv,ztd
G26,232610,232609.9997147,232609.995,232609.995,285302,479,232609.933470047,2394,19945095.0555897,82.2891420809528,69.5501986743727,-85447.6991091554,-0.133433831782043,48.0061807387657,-6.25281766283854,4.3609237393673,18617164.8319494,129066700.176632,L1_L5,53.5653633885086,5.55918264974287,6.02368793291572,5508.99892354714
G26,232611,232610.999714221,232610.995,232610.995,285781,479,232610.933469356,2394,19945158.8455099,82.283752113033,69.4999226909757,-85447.7007451122,-0.134525338623193,47.7218359945327,-6.25318381184558,4.36095596252866,18617372.2026446,129068137.48938,L1_L5,53.5428234725259,5.82098747799326,6.46024757636042,5768.36596492884
G26,232612,232611.999713742,232611.995,232611.995,286260,479,232611.933468663,2394,19945222.7558944,82.2783558326071,69.449721110768,-85447.702381069,-0.13561684250739,47.7476709749349,-6.25357036842625,4.36102023448556,18617579.6529093,129069575.423534,L1_L5,53.4793888719287,5.73171789699379,6.31122846203711,5679.83133427361
G26,232613,232612.999713263,232612.995,232612.995,286739,479,232612.933467971,2394,19945286.7867353,82.2729532535722,69.3995938635786,-85447.7040170258,-0.136708343410649,47.53232975877,-6.25394869846678,4.36107830347838,18617786.8430447,129071014.192638,L1_L5,53.0353685219307,5.5030387631607,5.9296905702722,5453.15359241629
G26,232614,232613.999712785,232613.995,232613.995,287217,479,232613.933467279,2394,19945350.9380249,82.2675443897961,69.3495408788893,-85447.7056529825,-0.137799841310155,47.7221113168848,-6.25434523787193,4.36109813883525,18617994.8034757,129072453.803264,L1_L5,53.5409876301419,5.81887631325713,6.45635448979717,5766.05302015963
G26,232615,232614.999712306,232614.995,232614.995,287696,479,232614.933466585,2394,19945415.2097552,82.2621292551406,69.2995620860488,-85447.7072889393,-0.138891336179665,47.6996121217448,-6.25473128342782,4.36114246041793,18618202.6020789,129073894.328708,L1_L5,53.4645456476137,5.76493352586891,6.36626078839203,5712.52691638101
G26,232616,232615.999711827,232615.995,232615.995,288175,479,232615.933465892,2394,19945479.6019185,82.256707863428,69.2496574139601,-85447.7089248961,-0.139982827996337,47.6293079543055,-6.25512709821544,4.36120254695256,18618410.4636003,129075335.734401,L1_L5,53.3305888478644,5.70128089355888,6.25997465994712,5649.38063364825
G26,232617,232616.999711348,232616.995,232616.995,288654,479,232616.933465198,2394,19945544.114507,82.2512802284629,69.1998267912968,-85447.7105608529,-0.141074316736149,47.7212321889161,-6.25557632262323,4.36131388406185,18618618.5160942,129076778.228592,L1_L5,53.267179538263,5.54594734934694,6.00078353115864,5495.39105344839
G26,232618,232617.99971087,232617.995,232617.995,289132,479,232617.933464504,2394,19945608.7475128,82.2458463640213,69.1500701463964,-85447.7121968097,-0.142165802376228,47.9263469456118,-6.25597328272215,4.361418322662,18618826.5146412,129078221.661269,L1_L5,53.3291983432137,5.40285139760187,5.76200872836386,5353.53113788515
G26,232619,232618.999710391,232618.995,232618.995,289611,479,232618.933463809,2394,19945673.500928,82.2404062838727,69.1003874074688,-85447.7138327664,-0.143257284890362,47.9724414876343,-6.25641846118084,4.36155484700511,18619034.9899676,129079665.873261,L1_L5,53.4477946695406,5.47535318190634,5.88280938557181,5425.30073346611
G26,232620,232619.999709912,232619.995,232619.995,290090,479,232619.933463114,2394,19945738.3747448,82.2349600017465,69.0507785022936,-85447.7154687232,-0.144348764255707,47.8562837028439,-6.25685592467219,4.36167340567281,18619243.5062531,129081110.851577,L1_L5,53.4869485681411,5.63066486529719,6.14171357543755,5579.11983867918
G26,232621,232620.999709433,232620.995,232620.995,290569,479,232620.933462418,2394,19945803.3689553,82.2295075313549,69.0012433584308,-85447.71710468,-0.145440240448212,47.7371367342753,-6.25728331442675,4.36181037729337,18619451.8175351,129082556.351413,L1_L5,53.2007052132394,5.46356847896408,5.86291914845764,5413.48362661679
G26,232622,232621.999708955,232621.995,232621.995,291047,479,232621.933461723,2394,19945868.4835518,82.2240488863807,68.9517819031106,-85447.7187406368,-0.146531713445097,47.961664904506,-6.25766637483811,4.36194265590559,18619660.4690752,129084002.440654,L1_L5,53.4341264925897,5.47246158808373,5.87763201875817,5422.22477733327
G26,232623,232622.999708476,232622.995,232622.995,291526,478,232622.933461026,2394,19945933.7185263,82.2185840805013,68.9023940634557,-85447.7203765935,-0.147623183220025,47.8724012465451,-6.2580810475368,4.36207994473712,18619869.2352201,129085449.039714,L1_L5,53.3604831199627,5.48808187341763,5.90356315198038,5437.63087683081
G26,232624,232623.999707998,232623.995,232623.995,292004,478,232623.93346033,2394,19945999.073871,82.213113127347,68.8530797661115,-85447.7220125503,-0.148714649751328,47.967833892572,-6.25847880372794,4.36219340713962,18620078.1778163,129086896.385951,L1_L5,53.6442123164889,5.67637842391684,6.2174606454642,5624.12238012146
G26,232625,232624.99970752,232624.995,232624.995,292482,478,232624.933459634,2394,19946064.5495779,82.2076360405426,68.803838937617,-85447.7236485071,-0.149806113013843,48.1408943213005,-6.25887045614457,4.36231625530789,18620287.2032048,129088344.2458,L1_L5,53.8903714721091,5.7494771508086,6.3392401211252,5696.47350734426
G26,232626,232625.999707042,232625.995,232625.995,292960,478,232625.933458937,2394,19946130.1456392,82.2021528336834,68.754671504194,-85447.7252844638,-0.150897572983646,48.094495046499,-6.25919741722152,4.36243452632801,18620495.8782254,129089792.654679,L1_L5,53.6658084958326,5.57131344933362,6.042003990554,5519.88078528299
G26,232627,232626.999706564,232626.995,232626.995,293438,478,232626.93345824,2394,19946195.8620471,82.1966635203417,68.7055773918094,-85447.7269204206,-0.151989029636752,48.1126699511651,-6.25954172433294,4.36254046128502,18620705.128618,129091241.61524,L1_L5,53.896270882804,5.78360093163884,6.39589410546905,5730.13254230637
G26,232628,232627.999706086,232627.995,232627.995,293916,478,232627.933457542,2394,19946261.6987935,82.1911681140661,68.6565565261755,-85447.7285563774,-0.153080482949142,48.0364893240704,-6.25990053107122,4.36263352325275,18620914.0395495,129092691.48604,L1_L5,53.6669335886836,5.63044426461321,6.14036589876404,5578.31916249027
G26,232629,232628.999705607,232628.995,232628.995,294395,478,232628.933456843,2394,19946327.6558706,82.1856666283879,68.607608832799,-85447.7301923342,-0.154171932895717,47.8500732382782,-6.26029466163189,4.36275017089466,18621123.386386,129094142.414841,L1_L5,53.4533782212529,5.60330498297477,6.09498598990358,5551.35823544159
G26,232630,232629.999705129,232629.995,232629.995,294873,478,232629.933456145,2394,19946393.7332705,82.1801590767976,68.5587342367878,-85447.7318282909,-0.155263379454715,47.7289624219189,-6.260632747606,4.36282452788029,18621332.8094214,129095594.260443,L1_L5,53.4954913116526,5.76652888973366,6.36704529118236,5712.99300199094
G26,232631,232630.999704651,232630.995,232630.995,295351,478,232630.933455446,2394,19946459.9309854,82.1746454727795,68.5099326631504,-85447.7334642477,-0.156354822601037,47.8420581048584,-6.2610272773916,4.36289898145464,18621542.5173947,129097046.863397,L1_L5,53.7022274986375,5.86016939377915,6.52306560455083,5805.68715657317
G26,232632,232631.999704173,232631.995,232631.995,295829,478,232631.933454747,2394,19946526.2490072,82.1691258297883,68.4612040366006,-85447.7351002045,-0.157446262310696,47.9593730776964,-6.26144832645354,4.36299125177338,18621752.2301552,129098500.564918,L1_L5,53.7934438374359,5.83407075973955,6.47941702872905,5779.75484207407
G26,232633,232632.999703695,232632.995,232632.995,296307,478,232632.933454047,2394,19946592.6873281,82.1636001612554,68.4125482816057,-85447.7367361612,-0.158537698559771,48.1017594898762,-6.26183384839417,4.36306568425183,18621962.2002947,129099955.236774,L1_L5,54.0217401373666,5.91998064749037,6.62254065806224,5864.78687114358
G26,232634,232633.999703216,232633.995,232633.995,296786,478,232633.933453346,2394,19946659.2459401,82.1580684805949,68.3639653224501,-85447.738372118,-0.159629131323068,47.744153365839,-6.26222702035766,4.36311747461315,18622171.9740488,129101410.721238,L1_L5,53.6335674221627,5.88941405632378,6.57144134634956,5834.42795571342
G26,232635,232634.999702738,232634.995,232634.995,297264,478,232634.933452646,2394,19946725.9248353,82.1525308011797,68.3154550830261,-85447.7400080748,-0.160720560578856,47.8982413796367,-6.26263339525138,4.36318126643516,18622382.0732514,129102866.950023,L1_L5,53.7503525102511,5.8521111306144,6.50911079298607,5797.39638063238
G26,232636,232635.99970226,232635.995,232635.995,297742,478,232635.933451945,2394,19946792.7240059,82.1469871363762,68.2670174871408,-85447.7416440315,-0.161811986302037,47.8800499177051,-6.26299549157644,4.36323076606771,18622592.1336035,129104323.769452,L1_L5,53.7080117629375,5.82796184523242,6.4687141406995,5773.39608572967
G26,232637,232636.999701782,232636.995,232636.995,298220,478,232636.933451243,2394,19946859.6434437,82.1414374995221,68.2186524583182,-85447.7432799883,-0.162903408468625,47.8255052939237,-6.2633225174447,4.36325352242543,18622802.2647733,129105781.008372,L1_L5,53.6162214677315,5.79071617380782,6.4064816132421,5736.42274940163
G26,232638,232637.999701304,232637.995,232637.995,298698,478,232637.933450542,2394,19946926.683141,82.1358819039303,68.1703599198505,-85447.7449159451,-0.163994827054699,47.8085895257599,-6.26369241138573,4.36328293805957,18623012.5784077,129107238.827592,L1_L5,53.5866362634115,5.77804673765161,6.38522801643429,5723.79564883121
G26,232639,232638.999700826,232638.995,232638.995,299176,478,232638.93344984,2394,19946993.8430897,82.1303203628918,68.12213979481,-85447.7465519018,-0.165086242036145,47.6049359862873,-6.26404115600725,4.36328552254859,18623222.8894659,129108697.547319,L1_L5,53.4342234651558,5.82928747886852,6.47053478090864,5774.47775709246
G26,232640,232639.999700348,232639.995,232639.995,299654,478,232639.933449137,2394,19947061.1232818,82.1247528896724,68.073992006034,-85447.7481878586,-0.166177653389073,47.6644296577395,-6.26438133163915,4.36328816566713,18623433.5552485,129110157.290702,L1_L5,53.5162916146219,5.85186195688239,6.50804324512329,5796.76213343418
G26,232641,232640.99969987,232640.995,232640.995,300132,478,232640.933448435,2394,19947128.5237095,82.1191794975152,68.0259164761427,-85447.7498238154,-0.167269061089465,47.5622778519189,-6.26471849576564,4.36327686296982,18623644.15109,129111617.768002,L1_L5,53.4081831355579,5.84590528363907,6.49798060215914,5790.78375688636
G26,232642,232641.999699392,232641.995,232641.995,300610,478,232641.933447731,2394,19947196.0443648,82.1136001996391,67.9779131275337,-85447.7514597721,-0.168360465113368,47.5397093385464,-6.26505949012017,4.36330924702941,18623854.8182299,129113078.717919,L1_L5,53.2511455051135,5.71143616656715,6.27365264034261,5657.50693977967
G26,232643,232642.999698915,232642.995,232642.995,301087,478,232642.933447029,2394,19947263.6852397,82.1080150092339,67.9299818823397,-85447.7530957289,-0.169451865437877,47.8279246545092,-6.26544101204636,4.36333062778058,18624066.0110723,129114540.39759,L1_L5,53.7993831837084,5.97145852919919,6.70704670027957,5914.99325755126
G26,232644,232643.999698437,232643.995,232643.995,301565,478,232643.933446325,2394,19947331.4463261,82.102423939483,67.882122662624,-85447.7547316857,-0.170543262036783,47.6728010011639,-6.26581628093847,4.36333855733193,18624277.0389726,129116002.761089,L1_L5,53.7626747956965,6.08987379453262,6.90433747248932,6032.20684943573
G26,232645,232644.99969796,232644.995,232644.995,302042,478,232644.933445621,2394,19947399.3276162,82.0968270035228,67.834335390043,-85447.7563676424,-0.171634654888291,47.8548868268889,-6.26621918084615,4.36335244431352,18624487.9762115,129117466.117147,L1_L5,53.8148937923834,5.96000696549446,6.68768536116956,5903.49037743498
G26,232646,232645.999697482,232645.995,232645.995,302520,478,232645.933444917,2394,19947467.3291019,82.0912242144891,67.7866199862325,-85447.7580035992,-0.172726043966257,47.7985746314504,-6.26658878162297,4.36340120309597,18624698.9843927,129118930.277497,L1_L5,53.5180669494439,5.7194923179935,6.28656871998101,5665.18058852931
G26,232647,232646.999697004,232646.995,232646.995,302998,478,232646.933444211,2394,19947535.4507752,82.0856155854764,67.7389763724781,-85447.7596395559,-0.173817429247808,47.702769345483,-6.26697554852406,4.36345551760781,18624910.3476561,129120395.333192,L1_L5,53.4561347847339,5.75336543925088,6.34291114847172,5698.65452319397
G26,232648,232647.999696526,232647.995,232647.995,303476,478,232647.933443506,2394,19947603.6926282,82.080001129562,67.6914044699087,-85447.7612755127,-0.174908810708927,47.4256450597323,-6.26731209417716,4.36347535319514,18625121.5668119,129121861.355455,L1_L5,53.1299153794535,5.70427031972115,6.26093233493085,5649.94960361803
G26,232649,232648.999696049,232648.995,232648.995,303953,478,232648.933442801,2394,19947672.0546529,82.074380859793,67.6439041994006,-85447.7629114695,-0.176000188326741,47.6321763184133,-6.26765449728635,4.36351831468917,18625333.0328681,129123328.16462,L1_L5,53.2302170153707,5.59804069695744,6.08370574261984,5544.65646076322
G26,232650,232649.999695571,232649.995,232649.995,304431,478,232649.933442094,2394,19947740.5368412,82.0687547892101,67.5964754817722,-85447.7645474262,-0.177091562075073,47.5666738316956,-6.26801826351879,4.36355333716874,18625544.7519257,129124795.890603,L1_L5,53.1635641481262,5.59689031643058,6.08166054378216,5543.44137554054
G26,232651,232650.999695093,232650.995,232650.995,304909,478,232650.933441387,2394,19947809.139185,82.0631229308134,67.549118237503,-85447.766183383,-0.178182931930987,47.6236874542148,-6.26842602678787,4.36366527561498,18625756.4813223,129126264.196031,L1_L5,52.987094577169,5.36340712295421,5.69230026432317,5312.11622849308
G26,232652,232651.999694616,232651.995,232651.995,305386,478,232651.933440681,2394,19947877.8616766,82.0574852975786,67.501832386872,-85447.7678193397,-0.179274297871642,47.6912492764934,-6.2688192954093,4.36373601827327,18625968.6359632,129127733.230382,L1_L5,53.4155142097734,5.72426493327996,6.29374452595787,5669.44384921704
G26,232653,232652.999694138,232652.995,232652.995,305864,477,232652.933439974,2394,19947946.7043076,82.051841902475,67.4546178501098,-85447.7694552965,-0.18036565987083,47.5258882142773,-6.2692347725333,4.36381615975873,18626180.3788143,129129202.812061,L1_L5,53.010713033611,5.48482481933368,5.89446124088668,5432.22328639789
G26,232654,232653.999693661,232653.995,232653.995,306341,477,232653.933439267,2394,19948015.6670703,82.0461927584252,67.4074745470614,-85447.7710912532,-0.181457017906821,47.6611711311562,-6.26966025403969,4.3638855246962,18626392.5770644,129130673.013319,L1_L5,53.2424707552418,5.58129962408558,6.05515911004441,5527.69645141815
G26,232655,232654.999693184,232654.995,232654.995,306818,477,232654.933438559,2394,19948084.7499564,82.0405378783449,67.3604023975289,-85447.77272721,-0.182548371954521,47.7163370145764,-6.27009152558374,4.36394652445598,18626604.8891789,129132143.987436,L1_L5,53.4679692850914,5.751632270515,6.33897170779045,5696.31403870453
G26,232656,232655.999692706,232655.995,232655.995,307296,477,232655.93343785,2394,19948153.952958,82.034877275127,67.3134013211283,-85447.7743631668,-0.183639721988768,47.5242632581984,-6.27053815030319,4.36401849902885,18626817.2313695,129133615.760261,L1_L5,53.3036361034028,5.77937284520442,6.3850817214892,5723.70873267291
G26,232657,232656.999692229,232656.995,232656.995,307773,477,232656.933437142,2394,19948223.2760671,82.029210961622,67.2664712371448,-85447.7759991235,-0.184731067987835,47.4912949382426,-6.27093872241735,4.36405901168483,18627029.4501879,129135088.015145,L1_L5,53.1956156631932,5.70432072495053,6.25984183112282,5649.30171792692
G26,232658,232657.999691752,232657.995,232657.995,308250,477,232657.933436433,2394,19948292.7192755,82.0235389506744,67.2196120648231,-85447.7776350803,-0.185822409926657,47.5601609303578,-6.27141069096921,4.36413047673637,18627241.9517487,129136560.73858,L1_L5,53.2502382609528,5.69007733059499,6.2359677650251,5635.11775479039
G26,232659,232658.999691275,232658.995,232658.995,308727,477,232658.933435724,2394,19948362.2825753,82.0178612550992,67.1728237231838,-85447.779271037,-0.186913747781219,47.4014742184274,-6.27187915152155,4.36416127764221,18627454.5697433,129138034.151676,L1_L5,53.3012033354025,5.89972911697515,6.58530175334296,5842.66264439389
G26,232660,232659.999690799,232659.995,232659.995,309203,477,232659.933435016,2394,19948431.9659583,82.0121778876815,67.1261061310197,-85447.7809069938,-0.188005081528649,47.8249572890859,-6.27238205900761,4.36424556811268,18627667.2332556,129139508.366993,L1_L5,53.5773952824529,5.752437993367,6.33965112682881,5696.71769238275
G26,232661,232660.999690322,232660.995,232660.995,309680,477,232660.933434306,2394,19948501.7694165,82.0064888612003,67.0794592070921,-85447.7825429505,-0.189096411142707,47.688166971707,-6.27290747641079,4.36430493483388,18627880.0166742,129140983.424986,L1_L5,53.5536258786451,5.86545890693807,6.52790538189615,5808.5625454229
G26,232662,232661.999689845,232661.995,232661.995,310157,477,232661.933433596,2394,19948571.6929419,82.0007941883924,67.0328828698409,-85447.7841789073,-0.190187736600617,47.5784109901686,-6.273442312735,4.36434140050615,18628092.9756346,129142459.42109,L1_L5,53.5853312071413,6.00692021697265,6.76355905950162,5948.5681507715
G26,232663,232662.999689368,232662.995,232662.995,310634,477,232662.933432885,2394,19948641.7365262,81.9950938819777,66.9863770375899,-85447.785814864,-0.191279057878301,47.5965089029214,-6.27400248777896,4.3643904875323,18628305.958154,129143936.389297,L1_L5,53.5205365270376,5.9240276241162,6.62525450179766,5866.39920895583
G26,232664,232663.999688891,232663.995,232663.995,311111,477,232663.933432174,2394,19948711.9001616,81.9893879546514,66.9399416284871,-85447.7874508208,-0.192370374951838,47.5229360758483,-6.27453592253855,4.36441184123198,18628519.1301756,129145414.25879,L1_L5,53.5251930339728,6.00225695812446,6.75550664524008,5943.78408313182
G26,232665,232664.999688414,232664.995,232664.995,311588,477,232664.933431463,2394,19948782.1838398,81.9836764190849,66.8935765605147,-85447.7890867775,-0.193461687797278,47.7607354857986,-6.27508488782377,4.36446405639302,18628732.6469776,129146892.993699,L1_L5,53.754587122472,5.99385163667341,6.74135694499268,5935.37752071884
G26,232666,232665.999687937,232665.995,232665.995,312065,477,232665.933430751,2394,19948852.5875527,81.9779592879265,66.8472817514993,-85447.7907227343,-0.194552996390476,47.6949020260971,-6.27562465326475,4.36446647181399,18628946.2717122,129148372.450572,L1_L5,53.9718789649196,6.27697693882251,7.21310804441423,6215.65236692329
G26,232667,232666.99968746,232666.995,232666.995,312542,477,232666.933430039,2394,19948923.1112924,81.9722365737993,66.8010571190882,-85447.792358691,-0.195644300707643,47.7448108556253,-6.27616676623426,4.36450610397215,18629159.4735275,129149852.585486,L1_L5,53.6462249278557,5.90141407223037,6.58701069833952,5843.67795585086
G26,232668,232667.999686983,232667.995,232667.995,313019,477,232667.933429326,2394,19948993.7550506,81.9665082893039,66.7549025807845,-85447.7939946478,-0.196735600724634,47.570874129478,-6.27673719543301,4.36457034742987,18629372.6812213,129151333.014779,L1_L5,53.2064307793044,5.63555664982634,6.1437741235137,5580.34404312905
G26,232669,232668.999686507,232668.995,232668.995,313495,477,232668.933428614,2394,19949064.5188194,81.9607744470098,66.7088180538747,-85447.7956306045,-0.197826896418676,47.7076333079486,-6.27726443698079,4.36459928260027,18629586.4228592,129152814.059693,L1_L5,53.4803626460489,5.77272933810031,6.37226077628963,5716.09160480949
G26,232670,232669.99968603,232669.995,232669.995,313972,477,232669.933427901,2394,19949135.4025905,81.9550350594809,66.6628034556342,-85447.7972665613,-0.198918187763561,47.566809622288,-6.27782178907991,4.36463727714736,18629800.0940315,129154295.961942,L1_L5,53.2640341159422,5.6972244936542,6.24628631114796,5641.24816748298
G26,232671,232670.999685553,232670.995,232670.995,314449,477,232670.933427187,2394,19949206.4063558,81.9492901392396,66.6168587030445,-85447.798902518,-0.200009474736386,47.4076459519269,-6.27829608000653,4.36464472006624,18630013.953546,129155778.979811,L1_L5,53.1160535851959,5.70840763326901,6.26478979918232,5652.24138460411
G26,232672,232671.999685077,232671.995,232671.995,314925,477,232671.933426473,2394,19949277.5301073,81.9435396987847,66.570983712937,-85447.8005384747,-0.201100757314218,47.6364979133461,-6.27879794531745,4.36466065472359,18630228.1450924,129157262.712131,L1_L5,53.479911290342,5.8434133769959,6.4896529630978,5785.83617380701
G26,232673,232672.9996846,232672.995,232672.995,315402,476,232672.933425759,2394,19949348.7738367,81.9377837506074,66.5251784021239,-85447.8021744315,-0.202192035471009,47.353090348793,-6.27929850942994,4.36466607420129,18630442.087082,129158746.636224,L1_L5,53.1729427592363,5.81985241044336,6.45024895861759,5762.42562678535
G26,232674,232673.999684124,232673.995,232673.995,315878,476,232673.933425045,2394,19949420.137536,81.9320223071531,66.4794426870962,-85447.8038103882,-0.203283309184841,47.4709770580432,-6.27978650766092,4.36467407752986,18630656.2341699,129160231.175227,L1_L5,53.2523941355757,5.78141707753252,6.38605720645826,5724.2882838388
G26,232675,232674.999683648,232674.995,232674.995,316354,476,232674.93342433,2394,19949491.621197,81.9262553808597,66.4337764843274,-85447.805446345,-0.204374578430749,47.5985589646475,-6.28028393089766,4.3646911634551,18630870.5003281,129161716.655392,L1_L5,53.3309540802147,5.7323951155672,6.30422432698339,5675.67006601714
G26,232676,232675.999683171,232675.995,232675.995,316831,476,232675.933423615,2394,19949563.2248116,81.920482984142,66.3881797101547,-85447.8070823017,-0.205465843183573,47.3146975883606,-6.28070088382849,4.36467017012444,18631084.9992108,129163202.933882,L1_L5,53.2224925127812,5.90779492442055,6.59638935788464,5849.24996694916
G26,232677,232676.999682695,232676.995,232676.995,317307,476,232676.933422899,2394,19949634.9483716,81.9147051293731,66.3426522806328,-85447.8087182585,-0.206557103421524,47.4202266323467,-6.28111360341672,4.36466816864245,18631299.4095024,129164690.248165,L1_L5,53.205286916811,5.78506028446428,6.39171593492232,5727.65022459935
G26,232678,232677.999682219,232677.995,232677.995,317783,476,232677.933422184,2394,19949706.7918689,81.9089218289193,66.2971941118133,-85447.8103542152,-0.207648359119571,47.5136279810791,-6.28157366459104,4.36468976788295,18631514.0104265,129166178.391963,L1_L5,53.2587764798664,5.74514849878725,6.3250673397173,5688.053232046
G26,232679,232678.999681742,232678.995,232678.995,318260,476,232678.933421467,2394,19949778.7552952,81.9031330951236,66.2518051196131,-85447.8119901719,-0.20873961025259,47.5740800694907,-6.2820390702974,4.3647382856428,18631729.0033655,129167667.402325,L1_L5,53.2845595276449,5.7104794581542,6.26715701277142,5653.64778392238
G26,232680,232679.999681266,232679.995,232679.995,318736,477,232679.93342075,2394,19949850.8386425,81.8973389402873,66.2064852196735,-85447.8136261287,-0.209830856798821,47.6902240433734,-6.28245263282756,4.36474862540546,18631943.9521263,129169157.529957,L1_L5,53.4475347583648,5.75731071499143,6.34505945955449,5699.9308690447
G26,232681,232680.999680789,232680.995,232680.995,319213,476,232680.933420032,2394,19949923.0419026,81.8915393767106,66.161234327684,-85447.8152620854,-0.210922098732157,47.6396424767737,-6.28289513281902,4.36480522923058,18632158.9320455,129170648.404647,L1_L5,53.2189652475063,5.57932277073257,6.04832819848752,5523.63809800172
G26,232682,232681.999680313,232681.995,232681.995,319689,476,232681.933419315,2394,19949995.3650672,81.8857344166481,66.1160523590287,-85447.8168980422,-0.212013336030646,47.7975835972286,-6.28332833194721,4.36487426166281,18632374.2459569,129172139.899567,L1_L5,53.5057747596875,5.70819116245887,6.26293307858844,5651.13827730976
G26,232683,232682.999679836,232682.995,232682.995,320166,476,232682.933418596,2394,19950067.8081282,81.879924072352,66.070939229133,-85447.8185339989,-0.213104568668245,47.5537794239177,-6.28372090956695,4.36494222735651,18632589.3164794,129173632.046589,L1_L5,53.1295066161547,5.57572719223695,6.04206855394703,5519.9191434237
G26,232684,232683.99967936,232683.995,232683.995,320642,476,232683.933417878,2394,19950140.3710775,81.8741083560284,66.0258948531207,-85447.8201699556,-0.214195796623099,47.7407122946977,-6.28412307456054,4.36506646490433,18632804.4479283,129175124.827743,L1_L5,52.9940689995419,5.25335670484422,5.50477000526556,5200.70151302024
G26,232685,232684.999678884,232684.995,232684.995,321118,476,232684.93341716,2394,19950213.0539069,81.8682872798765,65.9809191461228,-85447.8218059124,-0.215287019870147,47.6679193343971,-6.28448963945298,4.36512677826828,18633020.1384478,129176618.317691,L1_L5,53.2978220065124,5.62990267211533,6.13207057990253,5573.39078135671
G26,232686,232685.999678408,232685.995,232685.995,321594,476,232685.933416441,2394,19950285.856608,81.8624608560658,65.9360120230995,-85447.8234418691,-0.216378238385473,47.6905798712056,-6.28486672370835,4.36520402791241,18633235.6297399,129178112.447827,L1_L5,53.2824758265633,5.5918959553577,6.06860590872729,5535.6854088099
G26,232687,232686.999677932,232686.995,232686.995,322070,476,232686.933415722,2394,19950358.7791728,81.8566290967424,65.8911733988958,-85447.8250778259,-0.217469452144999,47.7732865442676,-6.28525838705277,4.36529330767158,18633451.2494529,129179607.172351,L1_L5,53.2756867886055,5.50240024433796,5.91935076572161,5447.010549753
G26,232688,232687.999677456,232687.995,232687.995,322546,476,232687.933415002,2394,19950431.821593,81.8507920140282,65.8464031882296,-85447.8267137826,-0.218560661124808,47.6055164322111,-6.28569106430431,4.36539978274357,18633666.6143651,129181102.401025,L1_L5,52.8942416706122,5.28872523840119,5.56319249433342,5235.41124482257
G26,232689,232688.999676981,232688.995,232688.995,323021,476,232688.933414283,2394,19950504.9838605,81.8449496200153,65.8017013056636,-85447.8283497393,-0.219651865301936,47.9291067727038,-6.2860974131307,4.3655044202147,18633882.7028545,129182598.148296,L1_L5,53.4163187961094,5.48721202340558,5.89377739219046,5431.81700098934
G26,232690,232689.999676505,232689.995,232689.995,323497,476,232689.933413563,2394,19950578.2659669,81.8391019267899,65.7570676657714,-85447.8299856961,-0.220743064650275,47.8411480810472,-6.28652282279217,4.36563309624953,18634098.5042783,129184094.698201,L1_L5,53.2316990913823,5.39055101033515,5.73259220305037,5336.05431140141
G26,232691,232690.999676029,232690.995,232690.995,323973,476,232690.933412842,2394,19950651.6679041,81.8332489463956,65.7125021828786,-85447.8316216528,-0.221834259147019,47.762023844494,-6.286969507281,4.36574811222469,18634314.7514121,129185592.199592,L1_L5,53.372958481079,5.61093463658501,6.09964739497511,5554.12765048084
G26,232692,232691.999675554,232691.995,232691.995,324448,476,232691.933412122,2394,19950725.1896639,81.8273906908542,65.6680047712085,-85447.8332576095,-0.222925448769109,47.869052421674,-6.28737825414094,4.36583396138957,18634530.6967019,129187090.527429,L1_L5,53.3923438380007,5.52329141632666,5.95348801666345,5467.29203456416
G26,232693,232692.999675078,232692.995,232692.995,324924,476,232692.9334114,2394,19950798.8312379,81.8215271721794,65.6235753449961,-85447.8348935663,-0.2240166334905,47.8011326980695,-6.28780142907276,4.36590040361417,18634747.1147109,129188589.752459,L1_L5,53.4648416501004,5.66370895203096,6.18729919859289,5606.2029838688
G26,232694,232693.999674602,232693.995,232693.995,325400,476,232693.933410678,2394,19950872.592618,81.8156584023444,65.5792138182411,-85447.836529523,-0.22510781328826,47.6873257786225,-6.28818150041539,4.36592912398386,18634963.6346899,129190089.77403,L1_L5,53.5195034367498,5.83217765812732,6.46783796850752,5772.87553786734
G26,232695,232694.999674126,232694.995,232694.995,325876,476,232694.933409956,2394,19950946.473796,81.8097843933042,65.5349201048776,-85447.8381654797,-0.226198988138441,47.5888001712501,-6.28851561488288,4.36597904941693,18635179.7258697,129191590.826824,L1_L5,53.0255681534763,5.43676798222623,5.80893181124531,5381.40888921242
G26,232696,232695.999673651,232695.995,232695.995,326351,476,232695.933409234,2394,19951020.4747635,81.8039051569844,65.4906941186956,-85447.8398014365,-0.227290158018079,47.9577671641926,-6.28887434243327,4.36603292402217,18635396.5960004,129193092.851755,L1_L5,53.4905866135377,5.53281944934511,5.96882016538932,5476.40110846224
G26,232697,232696.999673175,232696.995,232696.995,326827,476,232696.933408511,2394,19951094.5955123,81.7980207053036,65.4465357735067,-85447.8414373932,-0.228381322901131,47.8496157292109,-6.28924945875478,4.36606330039524,18635613.4737822,129194595.715889,L1_L5,53.5436824783683,5.69406674915737,6.23731836492818,5635.92016771658
