epoch,constellation,prn,sat_id,C1,C2,C5,C6,C7,C8,D1,D2,D5# /,D6,D7,D8,L1,L1_LLI,L1_SSI,L2,L5,L5_LLI,L5_SSI,L6,L6_LLI,L6_SSI,L7,L7_LLI,L7_SSI,L8# /,L8# /_LLI,L8# /_SSI,P2,S1,S2,S5,S6,S7,S8
2025-11-25 16:39:20.000000,E,16,E16,26011878.56,,26011887.1,26011882.24,26011883.8,26011884.7,2748.845,,2052.73,2231.211,2106.253,2079.456,136693388.806,4,7,,102076303.893,0,8,110952471.477,0,7,104739143.781,0,8,103407720.56,0,8,,47.6,,49.45,47.4,50.2,51.65
2025-11-25 16:39:20.000000,E,23,E23,27405806.52,,27405819.88,27405814.62,27405814.2,27405816.24,-2624.654,,-1960.441,-2130.86,-2011.593,-1985.964,144018485.768,5,5,,107546269.69,0,7,116898100.784,0,7,110351815.452,0,7,108949036.287,0,7,,34.65,,42,44.85,45.2,45.2
2025-11-25 16:39:20.000000,E,31,E31,23856306.02,,23856312.92,23856307.46,23856309.6,23856310.62,-776.571,,-579.934,-630.365,-595.058,-587.486,125365782.303,4,9,,93617360.187,0,9,101757952.001,0,9,96059533.154,0,9,94838442.891,0,9,,55.2,,55.1,56.35,56.45,57.55
2025-11-25 16:39:20.000000,E,36,E36,28197233.06,,28197247.76,28197240.7,28197243.52,28197244.76,-2166.924,,-1618.208,-1759.148,-1660.508,-1639.449,148177443.845,4,6,,110651863.841,0,6,120273768.02,0,6,113538427.813,0,7,112095144.058,0,7,,38.9,,41.7,39.3,43,43.9
2025-11-25 16:39:30.000000,E,5,E05,25833279.96,,25833289.38,25833282.54,25833285.5,25833286.32,2028.323,,1514.7,1646.333,1554.189,1534.446,135754817.773,4,7,,101375398.999,0,8,110190621.424,0,8,104019947.609,0,8,102697675.028,0,8,,47.25,,49.15,48.65,50.7,51.9
2025-11-25 16:39:30.000000,E,6,E06,24130045.32,,24130052.22,24130047.64,24130049.1,24130049.84,-580.569,,-433.544,-471.259,-444.844,-439.199,126804207.827,4,9,,94691456.615,0,9,102925494.955,0,9,97161666.497,0,9,95926559.779,0,9,,54.25,,54.15,54.5,54.65,56.35
2025-11-25 16:39:30.000000,E,9,E09,23639306.6,,23639312.48,23639309.26,23639309.08,23639310.14,446.897,,333.694,362.719,342.409,338.04,124225362.305,4,9,,92765709.322,0,9,100832285.829,0,9,95185671.794,0,9,93975686.779,0,9,,55.6,,55.95,57.25,56.6,58.25
2025-11-25 16:39:30.000000,E,16,E16,26006649.62,,26006658.14,26006653.28,26006654.84,26006655.74,2746.839,,2051.164,2229.521,2104.66,2077.956,136665910.593,4,7,,102055784.488,0,8,110930167.767,0,7,104718089.077,0,8,103386933.502,0,8,,47.15,,49.45,47.3,50,51.75
2025-11-25 16:39:30.000000,E,23,E23,27410803.08,,27410817.06,27410811.98,27410811.66,27410813.22,-2626.251,,-1961.503,-2132.163,-2012.629,-1987.045,144044742.6,5,5,,107565879.24,0,7,116919415.537,0,7,110371936.546,0,7,108968901.612,0,7,,33.65,,42.05,45.25,44.75,45.35
2025-11-25 16:39:30.000000,E,31,E31,23857787.96,,23857794.84,23857789.38,23857791.52,23857792.54,-780.892,,-583.162,-633.85,-598.383,-590.782,125373569.813,4,9,,93623175.524,0,9,101764273.024,0,9,96065500.198,0,9,94844334.082,0,9,,54.9,,55,56.35,56.2,57.65
2025-11-25 16:39:30.000000,E,36,E36,28201356.78,,28201371.48,28201364.38,28201367.24,28201368.48,-2166.8,,-1618.146,-1758.834,-1660.486,-1639.37,148199113.898,4,6,,110668045.979,0,6,120291357.304,0,6,113555032.107,0,7,112111537.273,0,7,,38.85,,41.4,39.5,42.75,44
2025-11-25 16:39:40.000000,E,5,E05,25829419.9,,25829429.32,25829422.5,25829425.46,25829426.28,2028.909,,1515.052,1646.783,1554.556,1534.81,135734533.134,4,7,,101360251.394,0,8,110174156.628,0,8,104004404.844,0,8,102682329.842,0,8,,47.15,,48.9,48.75,51.45,52.6
2025-11-25 16:39:40.000000,E,6,E06,24131152.1,,24131159.02,24131154.42,24131155.88,24131156.64,-582.354,,-434.85,-472.67,-446.209,-440.528,126810024.034,4,9,,94695799.877,0,9,102930215.899,0,9,97166123.066,0,9,95930959.692,0,9,,54.3,,54,54.4,55.4,57.1
2025-11-25 16:39:40.000000,E,9,E09,23638457.96,,23638463.84,23638460.64,23638460.44,23638461.5,445.399,,332.615,361.53,341.276,336.943,124220902.698,4,9,,92762379.092,0,9,100828666.016,0,9,95182254.688,0,9,93972313.115,0,9,,55.55,,55.8,57.25,57.5,59.05
2025-11-25 16:39:40.000000,E,16,E16,26001424.28,,26001432.78,26001427.92,26001429.48,26001430.4,2745.348,,2050.063,2228.391,2103.573,2076.816,136638451.333,4,7,,102035279.219,0,8,110907879.419,0,7,104697048.883,0,8,103366160.774,0,8,,47.55,,49.4,47.55,51.05,52.7
2025-11-25 16:39:40.000000,E,23,E23,27415802.52,,27415817,27415812.04,27415811.98,27415813,-2627.705,,-1962.241,-2132.956,-2013.524,-1987.846,144071015.06,5,5,,107585499.734,0,7,116940742.183,0,7,110392068.894,0,7,108988778.031,0,7,,34.2,,42,45.55,45.75,46.25
2025-11-25 16:39:40.000000,E,31,E31,23859277.88,,23859284.78,23859279.3,23859281.44,23859282.46,-784.727,,-585.991,-636.912,-601.275,-593.63,125381399.343,4,9,,93629022.233,0,9,101770628.147,0,9,96071499.43,0,9,94850257.052,0,9,,54.95,,54.85,56.4,57.1,58.35
2025-11-25 16:39:40.000000,E,36,E36,28205480.14,,28205494.84,28205487.74,28205490.6,28205491.84,-2166.669,,-1617.673,-1758.379,-1660.054,-1638.796,148220782.136,4,6,,110684226.757,0,6,120308945.115,0,6,113571635.008,0,7,112127929.1,0,7,,38.15,,40.6,39.55,43.2,44.25
2025-11-25 16:39:50.000000,E,5,E05,25825559.6,,25825569,25825562.2,25825565.16,25825565.96,2028.793,,1515.058,1646.791,1554.54,1534.831,135714247.123,4,7,,101345102.758,0,8,110157690.71,0,8,103988861.023,0,8,102666983.613,0,8,,47.25,,49.15,48.9,51.35,51.95
2025-11-25 16:39:50.000000,E,6,E06,24132263.08,,24132270.02,24132265.4,24132266.86,24132267.62,-584.736,,-436.69,-474.65,-448.089,-442.379,126815862.224,4,9,,94700159.552,0,9,102934954.68,0,9,97170596.478,0,9,95935376.237,0,9,,54.05,,54.3,54.45,55.2,56.4
2025-11-25 16:39:50.000000,E,9,E09,23637612.76,,23637618.66,23637615.44,23637615.24,23637616.32,443.384,,331.116,359.914,339.737,335.406,124216461.1,4,9,,92759062.309,0,9,100825060.819,0,9,95178851.382,0,9,93968953.071,0,9,,55.65,,56.05,57.3,57.4,58.45
2025-11-25 16:39:50.000000,E,16,E16,25996202.48,,25996210.96,25996206.12,25996207.68,25996208.58,2743.302,,2048.508,2226.626,2102.024,2075.294,136611010.639,4,7,,102014787.821,0,8,110885606.156,0,7,104676022.917,0,8,103345402.089,0,8,,47.55,,49.7,47.5,51,52.1
2025-11-25 16:39:50.000000,E,23,E23,27420804.8,,27420819.48,27420814.72,27420814.98,27420815.54,-2629.588,,-1963.516,-2134.292,-2014.756,-1989.098,144097301.809,5,5,,107605130.822,0,7,116962080.34,0,7,110412212.098,0,7,109008665.175,0,7,,33.8,,42.3,45.45,45.3,45.4
2025-11-25 16:39:50.000000,E,31,E31,23860775.7,,23860782.6,23860777.14,23860779.28,23860780.28,-789.089,,-589.23,-640.457,-604.622,-596.916,125389270.417,4,9,,93634899.969,0,9,101777016.999,0,9,96077530.504,0,9,94856211.457,0,9,,55.1,,55.15,56.4,57,57.85
2025-11-25 16:39:50.000000,E,36,E36,28209603.06,,28209617.78,28209610.64,28209613.54,28209614.76,-2166.531,,-1617.616,-1758.427,-1659.884,-1638.986,148242448.011,4,6,,110700405.776,0,6,120326531.018,0,6,113588236.079,0,7,112144319.164,0,7,,38.55,,40.75,40.1,42.85,43.5
2025-11-25 16:40:00.000000,E,5,E05,25821699.12,,25821708.52,25821701.74,25821704.7,25821705.48,2028.971,,1515.146,1646.882,1554.677,1534.905,135693960.248,4,7,,101329953.48,0,8,110141224.097,0,8,103973316.54,0,8,102651636.731,0,8,,47.5,,49.2,49.1,51.15,52.05
2025-11-25 16:40:00.000000,E,6,E06,24133378.34,,24133385.28,24133380.66,24133382.1,24133382.88,-586.979,,-438.333,-476.459,-449.751,-444.061,126821722.881,4,9,,94704536.001,0,9,102939711.701,0,9,97175087.099,0,9,95939809.774,0,9,,54.45,,54.55,54.6,55.2,56.75
2025-11-25 16:40:00.000000,E,9,E09,23636771.08,,23636776.98,23636773.76,23636773.56,23636774.62,441.618,,329.757,358.442,338.354,334.054,124212038.02,4,9,,92755759.356,0,9,100821470.655,0,9,95175462.271,0,9,93965607.036,0,9,,55.8,,56.15,57.4,57.35,58.7
2025-11-25 16:40:00.000000,E,16,E16,25990984.32,,25990992.8,25990987.94,25990989.5,25990990.42,2741.384,,2047.179,2225.141,2100.583,2073.867,136583589.054,4,7,,101994310.68,0,8,110863348.389,0,7,104655011.595,0,8,103324657.862,0,8,,47.7,,49.75,47.55,50.95,52.3
2025-11-25 16:40:00.000000,E,23,E23,27425809.92,,27425824.78,27425820.18,27425820.72,27425820.9,-2631.338,,-1964.509,-2135.424,-2015.869,-1990.096,144123604.021,5,5,,107624772.783,0,7,116983430.323,0,7,110432366.459,0,7,109028563.339,0,7,,35.05,,42.55,45.65,45,45.55
2025-11-25 16:40:00.000000,E,31,E31,23862281.5,,23862288.42,23862282.96,23862285.1,23862286.1,-793.211,,-592.323,-643.841,-607.781,-600.043,125397183.486,4,9,,93640809.065,0,9,101783439.936,0,9,96083593.755,0,9,94862197.63,0,9,,55.25,,55.25,56.35,56.9,58
2025-11-25 16:40:00.000000,E,36,E36,28213725.6,,28213740.32,28213733.16,28213736.08,28213737.28,-2165.949,,-1617.576,-1758.171,-1659.768,-1638.659,148264111.916,4,6,,110716583.356,0,6,120344115.333,0,6,113604835.676,0,7,112160707.738,0,7,,38.8,,40.85,40.65,42.65,43.7
2025-11-25 16:40:10.000000,E,5,E05,25817838.5,,25817847.9,25817841.12,25817844.08,25817844.88,2028.945,,1515.186,1646.989,1554.722,1534.935,135673672.582,4,7,,101314803.601,0,8,110124756.835,0,8,103957771.448,0,8,102636289.248,0,8,,47.35,,49.05,48.8,50.4,51.3
2025-11-25 16:40:10.000000,E,6,E06,24134497.88,,24134504.82,24134500.18,24134501.64,24134502.42,-589.231,,-440.041,-478.278,-451.502,-445.774,126827606.072,4,9,,94708929.287,0,9,102944487.014,0,9,97179594.993,0,9,95944260.362,0,9,,54.25,,54.35,54.1,54.4,55.95
2025-11-25 16:40:10.000000,E,9,E09,23635932.94,,23635938.84,23635935.62,23635935.42,23635936.5,439.662,,328.35,356.87,336.896,332.636,124207633.554,4,9,,92752470.307,0,9,100817895.599,0,9,95172087.414,0,9,93962275.082,0,9,,55.85,,56,57,56.65,57.9
2025-11-25 16:40:10.000000,E,16,E16,25985769.78,,25985778.26,25985773.4,25985774.98,25985775.88,2739.57,,2045.701,2223.572,2099.084,2072.38,136556186.656,4,7,,101973847.887,0,8,110841106.211,0,7,104634014.988,0,8,103303928.159,0,8,,47.7,,49.65,47.25,50.15,51.55
2025-11-25 16:40:10.000000,E,23,E23,27430817.98,,27430832.86,27430828.3,27430829,27430829.02,-2632.446,,-1965.759,-2136.654,-2017.078,-1991.368,144149921.78,4,6,,107644425.619,0,7,117004792.125,0,7,110452531.999,0,7,109048472.527,0,7,,36.55,,42.45,45.4,44.35,44.85
2025-11-25 16:40:10.000000,E,31,E31,23863795.32,,23863802.24,23863796.78,23863798.9,23863799.92,-797.452,,-595.463,-647.265,-611.032,-603.262,125405138.543,4,9,,93646749.514,0,9,101789896.95,0,9,96089689.172,0,9,94868215.567,0,9,,55.15,,55.1,56,56.15,57.25
2025-11-25 16:40:10.000000,E,36,E36,28217847.78,,28217862.52,28217855.34,28217858.28,28217859.5,-2166.316,,-1617.526,-1758.099,-1659.588,-1638.546,148285773.905,4,6,,110732759.454,0,6,120361698.038,0,6,113621433.755,0,6,112177094.826,0,7,,38.25,,40.75,39.9,41.1,42.45
2025-11-25 16:40:20.000000,E,5,E05,25813977.46,,25813986.84,25813980.1,25813983.06,25813983.84,2029.063,,1515.188,1646.922,1554.734,1534.978,135653382.766,4,7,,101299652.133,0,8,110108287.84,0,8,103942224.72,0,8,102620940.148,0,8,,47.25,,48.25,48.95,50.75,51.9
2025-11-25 16:40:20.000000,E,6,E06,24135621.46,,24135628.42,24135623.76,24135625.22,24135626,-591.58,,-441.781,-480.193,-453.305,-447.552,126833510.469,4,9,,94713338.401,0,8,102949279.54,0,9,97184119.129,0,9,95948726.988,0,9,,54.15,,53.65,54.25,54.8,56.65
2025-11-25 16:40:20.000000,E,9,E09,23635098.08,,23635103.98,23635100.76,23635100.56,23635101.64,437.782,,326.91,355.363,335.442,331.182,124203246.356,4,9,,92749194.152,0,9,100814334.56,0,9,95168725.797,0,9,93958956.198,0,9,,55.65,,55.3,57.2,57,58.65
2025-11-25 16:40:20.000000,E,16,E16,25980558.68,,25980567.16,25980562.3,25980563.86,25980564.78,2737.511,,2044.224,2222.001,2097.559,2070.868,136528802.151,4,7,,101953398.439,0,8,110818878.545,0,7,104613032.074,0,8,103283211.981,0,8,,47.65,,49.25,47.55,50.65,52.4
2025-11-25 16:40:20.000000,E,23,E23,27435828.6,,27435843.44,27435838.96,27435839.8,27435839.68,-2633.728,,-1966.841,-2137.813,-2018.142,-1992.504,144176252.692,4,6,,107664088.261,0,6,117026164.585,0,7,110472707.591,0,7,109068391.643,0,7,,38,,41.8,45.95,44.85,45.65
2025-11-25 16:40:20.000000,E,31,E31,23865316.84,,23865323.76,23865318.3,23865320.44,23865321.44,-801.616,,-598.646,-650.671,-614.218,-606.43,125413134.185,4,9,,93652720.278,0,9,101796386.91,0,9,96095815.694,0,9,94874264.208,0,9,,55.05,,54.4,56,56.45,57.9
2025-11-25 16:40:20.000000,E,36,E36,28221969.28,,28221984,28221976.82,28221979.76,28221980.96,-2165.617,,-1617.229,-1757.854,-1659.469,-1638.432,148307432.392,4,6,,110748932.987,0,6,120379277.968,0,6,113638029.219,0,6,112193479.327,0,7,,38.5,,39.8,39.35,41.1,42.8
2025-11-25 16:40:30.000000,E,5,E05,25810116.44,,25810125.8,25810119.08,25810122.04,25810122.82,2028.896,,1515.084,1646.8,1554.592,1534.853,135633093.03,4,7,,101284500.716,0,8,110091818.906,0,8,103926678.055,0,8,102605591.106,0,8,,47.15,,48.6,48.85,51.25,52.25
2025-11-25 16:40:30.000000,E,6,E06,24136749.48,,24136756.46,24136751.78,24136753.24,24136754.04,-594.116,,-443.667,-482.204,-455.192,-449.421,126839438.252,4,9,,94717764.98,0,9,102954091.043,0,9,97188661.184,0,9,95953211.305,0,9,,54.05,,54,54.1,55.45,57.1
2025-11-25 16:40:30.000000,E,9,E09,23634266.94,,23634272.84,23634269.62,23634269.42,23634270.5,435.666,,325.329,353.618,333.814,329.541,124198878.663,4,9,,92745932.557,0,9,100810789.352,0,9,95165379.117,0,9,93955652.062,0,9,,55.65,,55.7,57.15,57.8,59.1
2025-11-25 16:40:30.000000,E,16,E16,25975351.38,,25975359.84,25975355,25975356.56,25975357.46,2735.403,,2042.622,2220.164,2095.858,2069.236,136501437.742,4,7,,101932964.015,0,8,110796667.204,0,7,104592064.576,0,8,103262511.017,0,8,,47.75,,49.8,47.6,51.4,52.95
2025-11-25 16:40:30.000000,E,23,E23,27440842.14,,27440856.9,27440852.56,27440853.52,27440853.26,-2635.451,,-1968.077,-2139.222,-2019.4,-1993.724,144202598.847,4,6,,107683762.29,0,7,117047549.416,0,7,110492894.858,0,7,109088322.295,0,7,,39,,42.1,46.3,45.8,46.15
2025-11-25 16:40:30.000000,E,31,E31,23866846.5,,23866853.44,23866847.98,23866850.1,23866851.1,-806.052,,-601.959,-654.275,-617.647,-609.803,125421172.552,4,9,,93658722.939,0,9,101802911.549,0,9,96101974.953,0,9,94880345.167,0,9,,55.05,,54.85,55.9,57.15,58.4
2025-11-25 16:40:30.000000,E,36,E36,28226090.54,,28226105.28,28226098.06,28226101.04,28226102.24,-2165.539,,-1617.37,-1757.972,-1659.636,-1638.432,148329089.615,4,6,,110765105.538,0,6,120396856.842,0,6,113654623.675,0,6,112209862.82,0,7,,37.7,,40.4,38.3,41.45,43.05
2025-11-25 16:40:40.000000,E,5,E05,25806255.12,,25806264.48,25806257.78,25806260.74,25806261.5,2029.424,,1515.414,1647.255,1555.029,1535.209,135612801.798,4,7,,101269348.189,0,8,110075348.755,0,8,103911130.234,0,8,102590240.937,0,8,,47.4,,48.3,49.05,50.25,52.05
2025-11-25 16:40:40.000000,E,6,E06,24137881.66,,24137888.64,24137883.94,24137885.42,24137886.22,-595.781,,-444.94,-483.599,-456.546,-450.73,126845387.827,4,9,,94722207.833,0,8,102958920.24,0,9,97193219.942,0,9,95957712.108,0,9,,54,,53.65,54.25,54.3,56.75
2025-11-25 16:40:40.000000,E,9,E09,23633439.2,,23633445.12,23633441.88,23633441.68,23633442.76,434.354,,324.327,352.521,332.778,328.554,124194528.894,4,9,,92742684.359,0,9,100807258.697,0,9,95162046.179,0,9,93952361.488,0,9,,55.65,,55.4,57.4,56.75,58.9
2025-11-25 16:40:40.000000,E,16,E16,25970147.62,,25970156.08,25970151.22,25970152.8,25970153.7,2733.824,,2041.502,2219.082,2094.744,2068.097,136474091.88,4,7,,101912543.435,0,8,110774470.906,0,7,104571111.277,0,8,103241824.08,0,8,,47.9,,49.8,47.9,50.35,52.9
2025-11-25 16:40:40.000000,E,23,E23,27445858.26,,27445872.88,27445868.7,27445869.78,27445869.38,-2636.308,,-1968.729,-2139.95,-2020.027,-1994.415,144228958.53,4,6,,107703446.434,0,6,117068945.248,0,7,110513092.521,0,7,109108263.2,0,7,,39.65,,41.75,46.4,44.8,46.1
2025-11-25 16:40:40.000000,E,31,E31,23868383.98,,23868390.9,23868385.44,23868387.58,23868388.58,-809.767,,-604.699,-657.298,-620.464,-612.575,125429251.983,4,9,,93664756.266,0,9,101809469.517,0,9,96108165.673,0,9,94886457.19,0,9,,54.9,,54.55,56.05,55.95,58.05
2025-11-25 16:40:40.000000,E,36,E36,28230211.24,,28230225.98,28230218.76,28230221.74,28230222.92,-2164.902,,-1616.865,-1757.27,-1659.153,-1637.917,148350743.808,4,6,,110781275.846,0,6,120414433.272,0,6,113671215.806,0,6,112226244.035,0,7,,37.5,,40.15,38,40.1,42.7
2025-11-25 16:40:50.000000,E,5,E05,25802393.58,,25802402.92,25802396.26,25802399.22,25802399.98,2029.504,,1515.447,1647.204,1555.036,1535.249,135592509.337,4,7,,101254194.737,0,8,110058877.614,0,8,103895581.473,0,8,102574889.827,0,8,,47.25,,48.8,48.75,50.8,51.65
2025-11-25 16:40:50.000000,E,6,E06,24139018.04,,24139025.04,24139020.32,24139021.8,24139022.62,-598.226,,-446.723,-485.553,-458.393,-452.564,126851359.536,4,9,,94726667.205,0,9,102963767.394,0,9,97197795.651,0,9,95962229.652,0,9,,54.25,,54.35,54.1,55.05,56.45
2025-11-25 16:40:50.000000,E,9,E09,23632614.92,,23632620.84,23632617.62,23632617.42,23632618.5,432.412,,322.853,350.947,331.259,327.055,124190197.336,4,9,,92739449.752,0,9,100803742.823,0,9,95158727.195,0,9,93949084.698,0,9,,55.8,,56.05,57.15,57.5,58.6
2025-11-25 16:40:50.000000,E,16,E16,25964947.46,,25964955.88,25964951.04,25964952.62,25964953.52,2731.853,,2040.006,2217.454,2093.219,2066.645,136446764.873,4,7,,101892136.937,0,8,110752289.922,0,7,104550172.428,0,8,103221151.4,0,8,,47.65,,50.55,47.55,51.1,52.55
2025-11-25 16:40:50.000000,E,23,E23,27450877.04,,27450891.46,27450887.48,27450888.68,27450888.16,-2637.699,,-1969.752,-2141.131,-2021.203,-1995.538,144255331.995,4,6,,107723140.848,0,7,117090352.241,0,7,110533300.724,0,7,109128214.511,0,7,,40.05,,42.45,46.2,45.55,45.75
2025-11-25 16:40:50.000000,E,31,E31,23869929.32,,23869936.24,23869930.78,23869932.94,23869933.92,-814.05,,-607.873,-660.712,-623.742,-615.809,125437372.705,4,9,,93670820.426,0,9,101816060.997,0,9,96114388.033,0,9,94892600.451,0,9,,55,,55.2,55.85,56.65,57.7
2025-11-25 16:40:50.000000,E,36,E36,28234331.4,,28234346.16,28234338.9,28234341.92,28234343.1,-2165.002,,-1616.583,-1757.108,-1658.884,-1637.655,148372395.159,4,6,,110797444.017,0,6,120432007.388,0,6,113687805.742,0,6,112242623.093,0,6,,37.6,,40.25,37.85,40.35,41.7
2025-11-25 16:41:00.000000,E,5,E05,25798531.72,,25798541.06,25798534.42,25798537.38,25798538.12,2029.441,,1515.445,1647.231,1555.085,1535.281,135572215.27,4,7,,101239040.091,0,8,110042405.155,0,8,103880031.486,0,8,102559537.508,0,8,,47.4,,48.3,48.85,50.35,51.8
2025-11-25 16:41:00.000000,E,6,E06,24140158.58,,24140165.56,24140160.84,24140162.32,24140163.14,-600.437,,-448.408,-487.381,-460.088,-454.261,126857352.967,4,9,,94731142.801,0,8,102968632.179,0,9,97202388.004,0,9,95966763.628,0,9,,54.25,,53.7,54.15,54.65,56.6
2025-11-25 16:41:00.000000,E,9,E09,23631794.06,,23631799.98,23631796.74,23631796.54,23631797.64,430.437,,321.416,349.385,329.805,325.608,124185883.617,4,9,,92736228.466,0,9,100800241.423,0,9,95155421.872,0,9,93945821.392,0,9,,55.8,,55.45,57.1,57.05,58.65
2025-11-25 16:41:00.000000,E,16,E16,25959750.8,,25959759.22,25959754.38,25959755.96,25959756.84,2730.024,,2038.552,2215.874,2091.752,2065.126,136419456.372,4,7,,101871744.262,0,8,110730123.961,0,7,104529247.766,0,8,103200492.738,0,8,,47.55,,50.15,47.5,50.8,52.85
2025-11-25 16:41:00.000000,E,23,E23,27455898.4,,27455912.62,27455908.8,27455910.12,27455909.5,-2639.323,,-1971.076,-2142.431,-2022.365,-1996.681,144281718.79,4,6,,107742845.219,0,7,117111770.046,0,7,110553519.125,0,7,109148175.886,0,7,,41.1,,42.05,46.05,44.9,45.95
2025-11-25 16:41:00.000000,E,31,E31,23871482.42,,23871489.36,23871483.9,23871486.04,23871487.04,-818.263,,-611.034,-664.159,-626.975,-619.025,125445534.277,4,9,,93676915.089,0,9,101822685.637,0,9,96120641.689,0,9,94898774.612,0,9,,54.9,,54.7,55.85,56.1,57.8
2025-11-25 16:41:00.000000,E,36,E36,28238450.94,,28238465.7,28238458.44,28238461.48,28238462.64,-2165.01,,-1616.517,-1757.196,-1658.701,-1637.57,148394043.235,4,6,,110813609.733,0,6,120449578.853,0,6,113704393.177,0,6,112258999.673,0,7,,37.1,,39.65,38.2,40,42
2025-11-25 16:41:10.000000,E,5,E05,25794670.12,,25794679.44,25794672.82,25794675.78,25794676.52,2029.084,,1515.239,1646.984,1554.786,1534.994,135551922.443,4,7,,101223886.365,0,7,110025933.714,0,8,103864482.447,0,8,102544186.132,0,8,,47.35,,47.9,48.85,50.65,51.35
2025-11-25 16:41:10.000000,E,6,E06,24141303.78,,24141310.78,24141306.02,24141307.52,24141308.34,-603.145,,-450.399,-489.542,-462.102,-456.248,126863370.966,4,9,,94735636.741,0,8,102973516.903,0,9,97206999.177,0,9,95971316.182,0,9,,54.4,,53.4,54.25,55,56.2
2025-11-25 16:41:10.000000,E,9,E09,23630977.12,,23630983.04,23630979.82,23630979.62,23630980.7,428.191,,319.729,347.55,328.083,323.926,124181590.626,4,9,,92733022.658,0,9,100796756.852,0,9,95152132.435,0,9,93942573.768,0,9,,55.9,,55.1,57.05,57.4,58.25
2025-11-25 16:41:10.000000,E,16,E16,25954558.22,,25954566.64,25954561.78,25954563.36,25954564.26,2727.606,,2036.828,2213.947,2089.964,2063.386,136392169.251,4,7,,101851367.545,0,8,110707975.347,0,7,104508339.477,0,8,103179850.232,0,8,,47.05,,49.85,47.5,51.05,52.45
2025-11-25 16:41:10.000000,E,23,E23,27460922.78,,27460936.78,27460933.14,27460934.58,27460933.84,-2641.063,,-1972.32,-2143.793,-2023.719,-1997.993,144308121.578,4,6,,107762561.547,0,6,117133200.853,0,7,110573749.808,0,7,109168149.396,0,7,,41.6,,41.95,45.45,45.1,45.65
2025-11-25 16:41:10.000000,E,31,E31,23873043.82,,23873050.76,23873045.3,23873047.46,23873048.44,-822.792,,-614.409,-667.87,-630.436,-622.416,125453739.473,4,9,,93683042.338,0,9,101829345.691,0,9,96126928.777,0,9,94904981.782,0,9,,54.7,,54.4,55.85,56.4,57.4
2025-11-25 16:41:10.000000,E,36,E36,28242570.36,,28242585.12,28242577.82,28242580.88,28242582.04,-2165.163,,-1616.585,-1757.191,-1658.729,-1637.757,148415690.679,4,6,,110829775.002,0,6,120467149.8,0,6,113720980.147,0,6,112275375.801,0,6,,37.2,,38.75,38.9,40.9,41.55
2025-11-25 16:41:20.000000,E,5,E05,25790808.32,,25790817.64,25790811.02,25790814,25790814.74,2029.241,,1515.455,1647.188,1554.979,1535.199,135531628.679,4,7,,101208731.942,0,7,110009461.506,0,8,103848932.689,0,8,102528834.037,0,8,,47.35,,47.75,48.95,50.2,51.45
2025-11-25 16:41:20.000000,E,6,E06,24142453.22,,24142460.24,24142455.48,24142456.98,24142457.8,-605.274,,-451.981,-491.271,-463.768,-457.859,126869411.345,4,9,,94740147.397,0,8,102978419.797,0,9,97211627.504,0,9,95975885.674,0,9,,54.3,,53.3,54.5,54.65,56.35
2025-11-25 16:41:20.000000,E,9,E09,23630163.72,,23630169.66,23630166.42,23630166.24,23630167.32,426.479,,318.485,346.159,326.782,322.634,124177316.188,4,9,,92729830.701,0,9,100793287.337,0,9,95148857.211,0,9,93939340.178,0,9,,55.75,,55.15,57.25,57.05,58.55
2025-11-25 16:41:20.000000,E,16,E16,25949369.3,,25949377.7,25949372.86,25949374.44,25949375.32,2725.817,,2035.5,2212.395,2088.527,2062.044,136364901.342,4,7,,101831005.177,0,8,110685842.33,0,7,104487445.917,0,8,103159222.266,0,8,,46.6,,49.75,47.75,50.7,52.7
2025-11-25 16:41:20.000000,E,23,E23,27465949.8,,27465963.58,27465960.1,27465961.66,27465960.82,-2642.515,,-1973.101,-2144.872,-2024.817,-1998.944,144334538.16,4,6,,107782288.153,0,7,117154642.848,0,7,110593991.043,0,7,109188133.316,0,7,,41.55,,42.35,45.3,44.6,45.95
2025-11-25 16:41:20.000000,E,31,E31,23874613.1,,23874620.02,23874614.56,23874616.74,23874617.72,-826.826,,-617.414,-671.089,-633.509,-625.471,125461986.035,4,9,,93689200.475,0,9,101836039.322,0,9,96133247.563,0,9,94911220.24,0,9,,54.65,,54.5,56.05,55.95,57.65
2025-11-25 16:41:20.000000,E,36,E36,28246689.22,,28246704,28246696.68,28246699.76,28246700.92,-2164.268,,-1616.376,-1756.745,-1658.46,-1637.373,148437335.279,4,6,,110845938.121,0,6,120484718.42,0,6,113737564.922,0,6,112291749.743,0,6,,37.15,,38.5,39.55,40.9,41.85
2025-11-25 16:41:30.000000,E,5,E05,25786946.28,,25786955.58,25786949,25786951.98,25786952.7,2029.314,,1515.488,1647.274,1555.058,1535.249,135511333.564,4,7,,101193576.506,0,8,109992988.205,0,8,103833381.895,0,8,102513480.924,0,8,,47.4,,48.3,48.95,50.75,51.2
2025-11-25 16:41:30.000000,E,6,E06,24143606.86,,24143613.86,24143609.1,24143610.6,24143611.44,-607.429,,-453.652,-493.084,-465.446,-459.574,126875473.667,4,9,,94744674.444,0,8,102983340.507,0,9,97216272.652,0,9,95980471.772,0,9,,54.25,,53.7,54.6,55.25,56.15
