epoch,constellation,prn,sat_id,C1,C2,C5,C6,C7,C8,D1,D2,D5# /,D6,D7,D8,L1,L1_LLI,L1_SSI,L2,L2_LLI,L2_SSI,L5,L5_LLI,L5_SSI,L6,L7,L8# /,P2,S1,S2,S5,S6,S7,S8
2025-11-25 16:54:20.000000,G,26,G26,20160885.42,20160888.52,20160888.7,,,,-965.339,-752.214,-720.856,,,,105946236.89,0,9,82555555.373,0,9,79115754.243,0,9,,,,20160888.46,55.65,55.65,58.35,,,
2025-11-25 16:54:20.000000,G,27,G27,24475590.8,24475600.12,24475602.46,,,,3367.157,2623.767,2514.748,,,,128620110.357,0,6,100223501.377,0,6,96047529.002,0,6,,,,24475599.86,39.6,39.1,41.25,,,
2025-11-25 16:54:20.000000,G,28,G28,22966366.04,22966369.24,22966375.82,,,,-1922.189,-1497.813,-1435.232,,,,120689006.207,0,7,94043365.773,0,7,90124911.597,0,8,,,,22966368.98,45.8,43.8,51.15,,,
2025-11-25 16:54:20.000000,G,29,G29,25160022.98,25160030.34,,,,,-964.415,-751.483,,,,,132216805.859,0,7,103026113.303,0,7,,,,,,,25160029.62,42.5,42.65,,,,
2025-11-25 16:54:20.000000,G,31,G31,21082248.3,21082248.66,,,,,-1222.749,-952.793,,,,,110787970.58,0,8,86328300.235,0,8,,,,,,,21082248.26,52.15,52.2,,,,
2025-11-25 16:54:20.000000,G,32,G32,23486940.28,23486947.74,23486949.3,,,,-2648.709,-2063.936,-1977.807,,,,123424592.792,0,7,96174985.363,0,7,92167692.47,0,8,,,,23486947.36,45.25,45.6,48.4,,,
2025-11-25 16:54:30.000000,G,3,G03,21419093.22,21419097.28,21419098.6,,,,129.183,100.66,96.41,,,,112558117.53,0,8,87707652.496,0,8,84053180.953,0,8,,,,21419096.94,51.4,51.3,53.8,,,
2025-11-25 16:54:30.000000,G,4,G04,22902712.8,22902716.88,22902721.98,,,,2939.397,2290.441,2194.813,,,,120354604.043,0,7,93782838.274,0,7,89875241.929,0,8,,,,22902716.72,46.35,44.4,49.6,,,
2025-11-25 16:54:30.000000,G,16,G16,20398413.96,,,,,,2053.909,1600.45,,,,,107194429.087,0,8,83528148.682,0,7,,,,,,,20398414,49.4,45.75,,,,
2025-11-25 16:54:30.000000,G,26,G26,20162727.84,20162730.94,20162731.12,,,,-970.647,-756.35,-724.907,,,,105955918.867,0,9,82563099.763,0,9,79122984.291,0,9,,,,20162730.86,55.75,55.65,58.2,,,
2025-11-25 16:54:30.000000,G,27,G27,24469181.32,24469190.6,24469192.94,,,,3369.304,2625.438,2516.093,,,,128586428.651,0,6,100197255.966,0,6,96022377.181,0,6,,,,24469190.36,40.4,40,41.25,,,
2025-11-25 16:54:30.000000,G,28,G28,22970023.78,22970026.98,22970033.58,,,,-1921.85,-1497.548,-1435.195,,,,120708227.773,0,7,94058343.588,0,7,90139265.351,0,8,,,,22970026.72,45.4,44.2,50.8,,,
2025-11-25 16:54:30.000000,G,29,G29,25161862.86,25161870.22,,,,,-968.937,-755.013,,,,,132226474.349,0,7,103033647.173,0,7,,,,,,,25161869.5,42.45,42.1,,,,
2025-11-25 16:54:30.000000,G,31,G31,21084576.72,21084577.1,,,,,-1223.944,-953.724,,,,,110800206.509,0,8,86337834.707,0,8,,,,,,,21084576.7,52.35,52.4,,,,
2025-11-25 16:54:30.000000,G,32,G32,23491983.24,23491990.72,23491992.28,,,,-2651.324,-2065.973,-1979.873,,,,123451093.518,0,7,96195635.222,0,7,92187481.911,0,8,,,,23491990.34,44.85,45.05,48.35,,,
2025-11-25 16:54:40.000000,G,3,G03,21418854.66,21418858.72,21418860.04,,,,121.71,94.838,90.93,,,,112556863.773,0,8,87706675.528,0,8,84052244.682,0,8,,,,21418858.38,51,50.95,53.85,,,
2025-11-25 16:54:40.000000,G,4,G04,22897120.96,22897125.02,22897130.14,,,,2937.984,2289.341,2193.921,,,,120325218.723,0,7,93759940.643,0,7,89853298.363,0,8,,,,22897124.86,46.05,43.95,49.7,,,
2025-11-25 16:54:40.000000,G,16,G16,20394511.66,,,,,,2047.486,1595.444,,,,,107173922.415,0,8,83512169.463,0,7,,,,,,,20394511.7,49.55,45.05,,,,
2025-11-25 16:54:40.000000,G,26,G26,20164581.2,20164584.3,20164584.48,,,,-977.08,-761.361,-729.601,,,,105965658.216,0,9,82570688.857,0,9,79130257.165,0,9,,,,20164584.22,55.8,55.85,58.2,,,
2025-11-25 16:54:40.000000,G,27,G27,24462769.4,24462778.66,24462781,,,,3369.938,2625.932,2516.563,,,,128552734.033,0,6,100171000.49,0,6,95997215.689,0,6,,,,24462778.42,40.95,40.8,41.25,,,
2025-11-25 16:54:40.000000,G,28,G28,22973682.16,22973685.32,22973691.96,,,,-1922.786,-1498.277,-1435.927,,,,120727452.422,0,7,94073323.805,0,7,90153621.373,0,8,,,,22973685.06,45.05,43.8,50.85,,,
2025-11-25 16:54:40.000000,G,29,G29,25163712.74,25163720.1,,,,,-975.089,-759.808,,,,,132236195.502,0,6,103041222.094,0,6,,,,,,,25163719.38,41.6,41.1,,,,
2025-11-25 16:54:40.000000,G,31,G31,21086908.06,21086908.44,,,,,-1226.059,-955.372,,,,,110812457.697,0,8,86347381.075,0,8,,,,,,,21086908.04,52.2,52.15,,,,
2025-11-25 16:54:40.000000,G,32,G32,23497031.98,23497039.5,23497041.06,,,,-2654.829,-2068.705,-1982.552,,,,123477624.568,0,7,96216308.698,0,7,92207293.978,0,8,,,,23497039.1,44.75,44.9,48.65,,,
2025-11-25 16:54:50.000000,G,3,G03,21418628.78,21418632.84,21418634.14,,,,115.154,89.728,86.061,,,,112555676.626,0,8,87705750.46,0,8,84051358.151,0,9,,,,21418632.5,50.95,50.65,54.4,,,
2025-11-25 16:54:50.000000,G,4,G04,22891530.12,22891534.18,22891539.3,,,,2937.585,2289.028,2193.672,,,,120295838.789,0,7,93737047.208,0,7,89831358.824,0,8,,,,22891534.02,46.65,44.9,49.95,,,
2025-11-25 16:54:50.000000,G,16,G16,20390620.48,,,,,,2041.944,1591.127,,,,,107153474.126,0,8,83496235.743,0,7,,,,,,,20390620.52,49.3,46.15,,,,
2025-11-25 16:54:50.000000,G,26,G26,20166445.24,20166448.34,20166448.54,,,,-982.548,-765.623,-733.651,,,,105975453.815,0,9,82578321.781,0,9,79137572.045,0,9,,,,20166448.26,55.85,55.7,58.55,,,
2025-11-25 16:54:50.000000,G,27,G27,24456354.82,24456364.1,24456366.4,,,,3371.596,2627.223,2517.666,,,,128519025.49,0,6,100144734.147,0,6,95972043.789,0,6,,,,24456363.84,41.2,40.95,41.9,,,
2025-11-25 16:54:50.000000,G,28,G28,22977340.88,22977344.04,22977350.7,,,,-1923.119,-1498.538,-1435.883,,,,120746679.002,0,7,94088305.521,0,7,90167978.831,0,8,,,,22977343.78,44.85,44.5,51,,,
2025-11-25 16:54:50.000000,G,29,G29,25165572.42,25165579.8,,,,,-979.466,-763.221,,,,,132245968.173,0,6,103048837.14,0,6,,,,,,,25165579.1,41.6,40.9,,,,
2025-11-25 16:54:50.000000,G,31,G31,21089242.06,21089242.48,,,,,-1227.451,-956.457,,,,,110824723.016,0,8,86356938.456,0,8,,,,,,,21089242.06,52.25,52.4,,,,
2025-11-25 16:54:50.000000,G,32,G32,23502086.28,23502093.84,23502095.4,,,,-2657.572,-2070.842,-1984.559,,,,123504184.797,0,7,96237004.917,0,7,92227127.825,0,8,,,,23502093.44,44.6,44.95,49.1,,,
2025-11-25 16:55:00.000000,G,3,G03,21418416.14,21418420.22,21418421.52,,,,108.397,84.464,81.051,,,,112554559.164,0,8,87704879.694,0,8,84050523.663,0,9,,,,21418419.88,50.9,50.95,54.6,,,
2025-11-25 16:55:00.000000,G,4,G04,22885940.94,22885944.98,22885950.08,,,,2936.83,2288.439,2193.198,,,,120266467.429,0,7,93714160.446,0,7,89809425.687,0,8,,,,22885944.82,46.4,45.45,50.1,,,
2025-11-25 16:55:00.000000,G,16,G16,20386741,,,,,,2035.886,1586.405,,,,,107133087.421,0,8,83480350.007,0,7,,,,,,,20386741.04,49.65,46.6,,,,
2025-11-25 16:55:00.000000,G,26,G26,20168320.56,20168323.66,20168323.88,,,,-988.141,-769.981,-737.916,,,,105985308.683,0,9,82586000.887,0,9,79144931.192,0,9,,,,20168323.58,55.7,55.7,58.6,,,
2025-11-25 16:55:00.000000,G,27,G27,24449938.22,24449947.48,24449949.76,,,,3372.729,2628.106,2518.591,,,,128485306.253,0,6,100118459.481,0,6,95946863.914,0,7,,,,24449947.24,41.35,41.1,42.55,,,
2025-11-25 16:55:00.000000,G,28,G28,22981000.56,22981003.68,22981010.38,,,,-1923.144,-1498.556,-1436.118,,,,120765910.616,0,7,94103291.166,0,7,90182340.079,0,8,,,,22981003.42,44.4,43.55,50.9,,,
2025-11-25 16:55:00.000000,G,29,G29,25167442.48,25167449.86,,,,,-984.919,-767.466,,,,,132255795.523,0,6,103056494.833,0,6,,,,,,,25167449.16,41.9,41.5,,,,
2025-11-25 16:55:00.000000,G,31,G31,21091579.38,21091579.8,,,,,-1228.87,-957.562,,,,,110837005.605,0,8,86366509.288,0,8,,,,,,,21091579.38,52.05,52,,,,
2025-11-25 16:55:00.000000,G,32,G32,23507146.72,23507154.3,23507155.86,,,,-2660.505,-2073.127,-1986.833,,,,123530777.294,0,7,96257726.286,0,7,92246985.786,0,8,,,,23507153.9,45.05,45.35,49.15,,,
2025-11-25 16:55:10.000000,G,3,G03,21418216.52,21418220.6,21418221.88,,,,101.325,78.954,75.693,,,,112553510.078,0,8,87704062.212,0,8,84049740.24,0,9,,,,21418220.26,50.65,50.9,54.95,,,
2025-11-25 16:55:10.000000,G,4,G04,22880353.14,22880357.2,22880362.3,,,,2935.956,2287.76,2192.355,,,,120237103.386,0,7,93691279.395,0,7,89787498.026,0,8,,,,22880357.04,46.65,45.2,50.4,,,
2025-11-25 16:55:10.000000,G,16,G16,20382873.02,,,,,,2029.678,1581.567,,,,,107112761.033,0,8,83464511.269,0,7,,,,,,,20382873.06,50.15,46.7,,,,
2025-11-25 16:55:10.000000,G,26,G26,20170206.92,20170210.02,20170210.22,,,,-994.283,-774.767,-742.506,,,,105995221.464,0,9,82593725.12,0,9,79152333.579,0,9,,,,20170209.94,55.75,55.75,58.95,,,
2025-11-25 16:55:10.000000,G,27,G27,24443519.36,24443528.58,24443530.86,,,,3373.594,2628.78,2519.184,,,,128451575.097,0,6,100092175.523,0,6,95921675.138,0,7,,,,24443528.34,41.1,40.75,43,,,
2025-11-25 16:55:10.000000,G,28,G28,22984660.96,22984664.06,22984670.78,,,,-1923.679,-1498.973,-1436.639,,,,120785146.019,0,7,94118279.767,0,7,90196704.14,0,8,,,,22984663.8,44.15,43.4,51.05,,,
2025-11-25 16:55:10.000000,G,29,G29,25169322.72,25169330.1,,,,,-990.984,-772.193,,,,,132265676.204,0,7,103064194.059,0,7,,,,,,,25169329.4,42.1,42.35,,,,
2025-11-25 16:55:10.000000,G,31,G31,21093919.7,21093920.14,,,,,-1230.762,-959.036,,,,,110849304.093,0,8,86376092.511,0,8,,,,,,,21093919.74,52.15,52.1,,,,
2025-11-25 16:55:10.000000,G,32,G32,23512213.04,23512220.66,23512222.22,,,,-2663.988,-2075.841,-1989.38,,,,123557400.741,0,7,96278471.771,0,7,92266866.855,0,8,,,,23512220.26,45.75,45.65,49.35,,,
2025-11-25 16:55:20.000000,G,3,G03,21418029.84,21418033.94,21418035.22,,,,94.854,73.911,70.728,,,,112552529.068,0,8,87703297.772,0,8,84049007.654,0,9,,,,21418033.6,50.4,50.3,54.4,,,
2025-11-25 16:55:20.000000,G,4,G04,22874766.7,22874770.74,22874775.84,,,,2935.563,2287.454,2191.979,,,,120207746.485,0,7,93668403.906,0,7,89765575.685,0,8,,,,22874770.58,46.4,44.75,49.45,,,
2025-11-25 16:55:20.000000,G,16,G16,20379016.46,,,,,,2023.761,1576.958,,,,,107092494.692,0,8,83448719.326,0,7,,,,,,,20379016.48,50.4,46.15,,,,
2025-11-25 16:55:20.000000,G,26,G26,20172104.2,20172107.3,20172107.52,,,,-999.81,-779.073,-746.689,,,,106005191.775,0,9,82601494.187,0,9,79159778.933,0,9,,,,20172107.24,55.55,55.6,58.25,,,
2025-11-25 16:55:20.000000,G,27,G27,24437098.18,24437107.38,24437109.64,,,,3375.281,2630.095,2520.135,,,,128417831.826,0,6,100065882.128,0,6,95896477.328,0,7,,,,24437107.14,41.5,41.45,42.6,,,
2025-11-25 16:55:20.000000,G,28,G28,22988322,22988325.06,22988331.84,,,,-1923.829,-1499.089,-1436.761,,,,120804384.867,0,7,94133271.044,0,7,90211070.786,0,8,,,,22988324.82,44.5,43,50.4,,,
2025-11-25 16:55:20.000000,G,29,G29,25171213.02,25171220.4,,,,,-996.07,-776.155,,,,,132275609.918,0,6,103071934.632,0,6,,,,,,,25171219.7,41.75,41.65,,,,
2025-11-25 16:55:20.000000,G,31,G31,21096263.02,21096263.46,,,,,-1232.093,-960.073,,,,,110861618.186,0,8,86385687.89,0,8,,,,,,,21096263.04,52.3,52.4,,,,
2025-11-25 16:55:20.000000,G,32,G32,23517285.2,23517292.82,23517294.4,,,,-2666.813,-2078.043,-1991.548,,,,123584054.802,0,7,96299241.112,0,7,92286770.799,0,8,,,,23517292.42,45.85,45.75,48.75,,,
2025-11-25 16:55:30.000000,G,3,G03,21417855.9,21417860,21417861.28,,,,88.287,68.794,65.885,,,,112551614.883,0,8,87702585.406,0,8,84048324.954,0,9,,,,21417859.66,50.25,50.25,54.3,,,
2025-11-25 16:55:30.000000,G,4,G04,22869181.38,22869185.42,22869190.52,,,,2934.915,2286.949,2191.729,,,,120178395.536,0,7,93645533.052,0,7,89743657.781,0,8,,,,22869185.26,46.3,45.6,49.7,,,
2025-11-25 16:55:30.000000,G,16,G16,20375171.1,,,,,,2017.907,1572.396,,,,,107072287.236,0,8,83432973.258,0,7,,,,,,,20375171.14,50.25,47.1,,,,
2025-11-25 16:55:30.000000,G,26,G26,20174012.2,20174015.32,20174015.54,,,,-1005.246,-783.31,-750.699,,,,106015218.325,0,9,82609307.07,0,9,79167266.276,0,9,,,,20174015.24,55.65,55.7,58.15,,,
2025-11-25 16:55:30.000000,G,27,G27,24430674.52,24430683.7,24430685.92,,,,3376.547,2631.081,2521.451,,,,128384075.304,0,6,100039578.4,0,6,95871269.582,0,7,,,,24430683.46,41.05,41.15,42.7,,,
2025-11-25 16:55:30.000000,G,28,G28,22991983.46,22991986.52,22991993.3,,,,-1924.113,-1499.31,-1436.771,,,,120823625.925,0,7,94148264.059,0,7,90225439.075,0,8,,,,22991986.28,44.5,43.3,50.2,,,
2025-11-25 16:55:30.000000,G,29,G29,25173113.18,25173120.56,,,,,-1001.113,-780.087,,,,,132285595.413,0,6,103079715.547,0,6,,,,,,,25173119.86,40.7,40.85,,,,
2025-11-25 16:55:30.000000,G,31,G31,21098609.04,21098609.5,,,,,-1233.4,-961.093,,,,,110873946.607,0,8,86395294.434,0,8,,,,,,,21098609.1,52.15,52,,,,
2025-11-25 16:55:30.000000,G,32,G32,23522362.92,23522370.58,23522372.16,,,,-2669.616,-2080.227,-1993.527,,,,123610738.18,0,7,96320033.291,0,7,92306696.621,0,8,,,,23522370.18,45.55,45.45,48.65,,,
2025-11-25 16:55:40.000000,G,3,G03,21417694.84,21417698.96,21417700.24,,,,81.073,63.172,60.61,,,,112550768.491,0,8,87701925.864,0,8,84047692.885,0,9,,,,21417698.62,50.55,50.55,54.85,,,
2025-11-25 16:55:40.000000,G,4,G04,22863597.42,22863601.44,22863606.54,,,,2933.92,2286.174,2190.938,,,,120149051.567,0,7,93622667.641,0,7,89721745.097,0,8,,,,22863601.28,46.35,44.85,50.15,,,
2025-11-25 16:55:40.000000,G,16,G16,20371337.16,,,,,,2011.589,1567.472,,,,,107052139.729,0,8,83417273.904,0,7,,,,,,,20371337.18,50.5,46.8,,,,
2025-11-25 16:55:40.000000,G,26,G26,20175931.08,20175934.2,20175934.42,,,,-1011.452,-788.146,-755.254,,,,106025302.018,0,9,82617164.485,0,9,79174796.291,0,9,,,,20175934.12,55.9,55.9,58.65,,,
2025-11-25 16:55:40.000000,G,27,G27,24424248.54,24424257.7,24424259.9,,,,3376.958,2631.402,2522.124,,,,128350306.63,0,6,100013265.199,0,6,95846052.765,0,7,,,,24424257.46,41.5,40.8,43.35,,,
2025-11-25 16:55:40.000000,G,28,G28,22995645.54,22995648.56,22995655.38,,,,-1924.612,-1499.699,-1437.293,,,,120842870.174,0,7,94163259.552,0,7,90239809.76,0,8,,,,22995648.32,44.5,43.3,51.05,,,
2025-11-25 16:55:40.000000,G,29,G29,25175023.36,25175030.76,,,,,-1006.991,-784.666,,,,,132295633.579,0,6,103087537.509,0,6,,,,,,,25175030.06,39.7,39.75,,,,
2025-11-25 16:55:40.000000,G,31,G31,21100957.98,21100958.44,,,,,-1235.367,-962.626,,,,,110886290.315,0,8,86404912.891,0,8,,,,,,,21100958.04,52.15,52.15,,,,
2025-11-25 16:55:40.000000,G,32,G32,23527446.44,23527454.12,23527455.7,,,,-2673.063,-2082.914,-1996.048,,,,123637451.887,0,7,96340849.095,0,7,92326645.079,0,8,,,,23527453.72,45,44.9,49.2,,,
2025-11-25 16:55:50.000000,G,3,G03,21417546.7,21417550.82,21417552.12,,,,74.459,58.02,55.615,,,,112549989.963,0,8,87701319.206,0,8,84047111.503,0,9,,,,21417550.48,50.9,50.85,55,,,
2025-11-25 16:55:50.000000,G,4,G04,22858014.8,22858018.82,22858023.92,,,,2933.23,2285.637,2190.526,,,,120119714.754,0,7,93599807.803,0,7,89699837.754,0,8,,,,22858018.66,46.6,45.45,50.6,,,
2025-11-25 16:55:50.000000,G,16,G16,20367514.62,,,,,,2005.661,1562.855,,,,,107032052.269,0,8,83401621.353,0,7,,,,,,,20367514.66,49.85,47.85,,,,
2025-11-25 16:55:50.000000,G,26,G26,20177860.82,20177863.94,20177864.18,,,,-1016.917,-792.403,-759.393,,,,106035442.849,0,9,82625066.419,0,9,79182368.974,0,9,,,,20177863.86,55.85,55.85,58.7,,,
2025-11-25 16:55:50.000000,G,27,G27,24417820.24,24417829.4,24417831.58,,,,3378.869,2632.89,2523.117,,,,128316525.959,0,6,99986942.639,0,6,95820827.019,0,7,,,,24417829.14,40.95,41.1,43.1,,,
2025-11-25 16:55:50.000000,G,28,G28,22999308.24,22999311.24,22999318.08,,,,-1925.08,-1500.064,-1437.42,,,,120862117.698,0,7,94178257.598,0,7,90254182.873,0,8,,,,22999311,44.6,44.1,51.35,,,
2025-11-25 16:55:50.000000,G,29,G29,25176943.58,25176950.98,,,,,-1011.812,-788.425,,,,,132305724.524,0,6,103095400.591,0,6,,,,,,,25176950.28,40.4,40.3,,,,
2025-11-25 16:55:50.000000,G,31,G31,21103309.82,21103310.3,,,,,-1236.656,-963.631,,,,,110898649.325,0,8,86414543.266,0,8,,,,,,,21103309.9,52.75,52.8,,,,
2025-11-25 16:55:50.000000,G,32,G32,23532535.7,23532543.42,23532545,,,,-2675.836,-2085.073,-1998.203,,,,123664195.916,0,7,96361688.526,0,7,92346616.191,0,8,,,,23532543,45.4,44.95,49.65,,,
2025-11-25 16:56:00.000000,G,3,G03,21417411.6,21417415.74,21417417.02,,,,67.364,52.491,50.246,,,,112549279.984,0,8,87700765.97,0,8,84046581.312,0,9,,,,21417415.38,50.8,50.8,54.45,,,
2025-11-25 16:56:00.000000,G,4,G04,22852433.68,22852437.7,22852442.8,,,,2932.265,2284.885,2189.684,,,,120090385.852,0,7,93576954.139,0,7,89677936.331,0,8,,,,22852437.54,46.4,45.3,50,,,
2025-11-25 16:56:00.000000,G,16,G16,20363703.66,,,,,,1999.5,1558.054,,,,,107012025.621,0,8,83386016.197,0,7,,,,,,,20363703.68,50.15,47.85,,,,
2025-11-25 16:56:00.000000,G,26,G26,20179801.56,20179804.7,20179804.92,,,,-1022.979,-797.127,-763.933,,,,106045641.491,0,9,82633013.403,0,9,79189984.831,0,9,,,,20179804.62,55.75,55.9,58.15,,,
2025-11-25 16:56:00.000000,G,27,G27,24411389.86,24411399,24411401.18,,,,3379.225,2633.165,2523.631,,,,128282734.158,0,6,99960611.394,0,6,95795592.915,0,7,,,,24411398.76,41.35,41.5,43,,,
2025-11-25 16:56:00.000000,G,28,G28,23002971.66,23002974.64,23002981.52,,,,-1925.582,-1500.454,-1437.945,,,,120881369.153,0,7,94193258.715,0,7,90268558.942,0,8,,,,23002974.42,43.95,43.75,50.9,,,
2025-11-25 16:56:00.000000,G,29,G29,25178874.02,25178881.42,,,,,-1017.727,-793.034,,,,,132315869.134,0,6,103103305.486,0,6,,,,,,,25178880.72,41.1,40.65,,,,
2025-11-25 16:56:00.000000,G,31,G31,21105664.72,21105665.2,,,,,-1238.503,-965.069,,,,,110911024.259,0,8,86424186.051,0,8,,,,,,,21105664.78,52.95,52.85,,,,
2025-11-25 16:56:00.000000,G,32,G32,23537630.88,23537638.6,23537640.2,,,,-2679.216,-2087.707,-2000.764,,,,123690970.944,0,7,96382552.124,0,7,92366610.454,0,8,,,,23537638.2,44.85,44.65,49.25,,,
2025-11-25 16:56:10.000000,G,3,G03,21417289.2,21417293.34,21417294.64,,,,60.798,47.374,45.422,,,,112548636.689,0,8,87700264.685,0,8,84046100.908,0,8,,,,21417293,50.65,50.8,53.9,,,
2025-11-25 16:56:10.000000,G,4,G04,22846853.72,22846857.74,22846862.84,,,,2932.031,2284.701,2189.432,,,,120061063.056,0,7,93554105.226,0,7,89656039.463,0,8,,,,22846857.56,46.15,45.6,49.85,,,
2025-11-25 16:56:10.000000,G,16,G16,20359903.94,,,,,,1993.869,1553.665,,,,,106992057.955,0,8,83370456.978,0,8,,,,,,,20359903.96,50.3,48.4,,,,
2025-11-25 16:56:10.000000,G,26,G26,20181752.94,20181756.06,20181756.3,,,,-1028.282,-801.26,-767.896,,,,106055895.97,0,9,82641003.898,0,9,79197642.383,0,9,,,,20181755.98,55.55,55.55,57.8,,,
2025-11-25 16:56:10.000000,G,27,G27,24404957,24404966.1,24404968.26,,,,3381.251,2634.743,2524.838,,,,128248929.35,0,6,99934270.022,0,6,95770349.138,0,7,,,,24404965.86,40.95,41,42.95,,,
2025-11-25 16:56:10.000000,G,28,G28,23006635.52,23006638.46,23006645.36,,,,-1925.422,-1500.333,-1437.894,,,,120900622.709,0,7,94208261.44,0,7,90282936.556,0,8,,,,23006638.24,43.65,43.55,50.7,,,
2025-11-25 16:56:10.000000,G,29,G29,25180814.26,25180821.64,,,,,-1022.001,-796.362,,,,,132326065.156,0,6,103111250.442,0,6,,,,,,,25180820.96,41.55,41.25,,,,
2025-11-25 16:56:10.000000,G,31,G31,21108022.3,21108022.8,,,,,-1239.616,-965.937,,,,,110923413.354,0,8,86433839.869,0,8,,,,,,,21108022.38,52.95,52.95,,,,
2025-11-25 16:56:10.000000,G,32,G32,23542731.6,23542739.36,23542740.96,,,,-2682.021,-2089.894,-2002.749,,,,123717775.086,0,7,96403438.398,0,7,92386626.441,0,8,,,,23542738.96,44.35,44.65,48.95,,,
2025-11-25 16:56:20.000000,G,3,G03,21417179.8,21417183.94,21417185.24,,,,53.946,42.035,40.255,,,,112548061.796,0,8,87699816.708,0,8,84045671.591,0,9,,,,21417183.6,51.05,50.85,54.25,,,
2025-11-25 16:56:20.000000,G,4,G04,22841275.28,22841279.28,22841284.38,,,,2930.99,2283.891,2188.641,,,,120031748.237,0,7,93531262.535,0,7,89634148.551,0,8,,,,22841279.12,45.95,45.35,50.5,,,
2025-11-25 16:56:20.000000,G,16,G16,20356115.8,,,,,,1987.527,1548.724,,,,,106972151.208,0,8,83354945.236,0,8,,,,,,,20356115.84,50.7,48.1,,,,
2025-11-25 16:56:20.000000,G,26,G26,20183715.26,20183718.4,20183718.62,,,,-1034.197,-805.869,-772.309,,,,106066207.999,0,9,82649039.235,0,9,79205342.911,0,9,,,,20183718.32,55.75,55.75,58.2,,,
2025-11-25 16:56:20.000000,G,27,G27,24398522.02,24398531.12,24398533.24,,,,3381.89,2635.24,2525.378,,,,128215113.483,0,6,99907920.02,0,6,95745097.075,0,7,,,,24398530.88,40.5,40.55,43.65,,,
2025-11-25 16:56:20.000000,G,28,G28,23010300.08,23010303.02,23010309.94,,,,-1926.087,-1500.85,-1438.315,,,,120919880.094,0,7,94223267.161,0,7,90297317.032,0,8,,,,23010302.8,43.85,43.35,51.45,,,
2025-11-25 16:56:20.000000,G,29,G29,25182764.64,25182772.04,,,,,-1027.915,-800.974,,,,,132336314.556,0,6,103119236.984,0,7,,,,,,,25182771.34,41.8,42.05,,,,
2025-11-25 16:56:20.000000,G,31,G31,21110382.92,21110383.44,,,,,-1241.406,-967.331,,,,,110935818.464,0,8,86443506.166,0,8,,,,,,,21110383.02,53.1,53,,,,
2025-11-25 16:56:20.000000,G,32,G32,23547838.18,23547845.96,23547847.58,,,,-2685.278,-2092.432,-2005.253,,,,123744610.058,0,7,96424348.699,0,7,92406665.465,0,8,,,,23547845.56,43.95,43.9,49.15,,,
2025-11-25 16:56:30.000000,G,3,G03,21417083.58,21417087.72,21417089.02,,,,46.661,36.359,34.854,,,,112547556.08,0,8,87699422.642,0,8,84045293.938,0,9,,,,21417087.38,50.8,50.8,54.3,,,
2025-11-25 16:56:30.000000,G,4,G04,22835698.52,22835702.52,22835707.62,,,,2929.767,2282.937,2187.834,,,,120002442.216,0,7,93508426.692,0,7,89612264.2,0,8,,,,22835702.36,45.9,44.75,50.8,,,
2025-11-25 16:56:30.000000,G,16,G16,20352339.4,,,,,,1981.142,1543.748,,,,,106952306.089,0,8,83339481.515,0,8,,,,,,,20352339.42,50.75,48.4,,,,
2025-11-25 16:56:30.000000,G,26,G26,20185688.68,20185691.82,20185692.04,,,,-1040.307,-810.63,-776.859,,,,106076578.276,0,9,82657119.962,0,9,79213086.931,0,9,,,,20185691.74,55.6,55.45,58.4,,,
2025-11-25 16:56:30.000000,G,27,G27,24392085.1,24392094.18,24392096.28,,,,3382.832,2635.974,2526.06,,,,128181287.346,0,6,99881562.018,0,6,95719837.351,0,7,,,,24392093.92,40.15,39.2,43.7,,,
2025-11-25 16:56:30.000000,G,28,G28,23013965.54,23013968.46,23013975.4,,,,-1926.854,-1501.447,-1438.828,,,,120939142.093,0,7,94238276.476,0,7,90311700.951,0,8,,,,23013968.26,43.1,43.55,51.15,,,
2025-11-25 16:56:30.000000,G,29,G29,25184725.32,25184732.72,,,,,-1033.546,-805.362,,,,,132346618.028,0,6,103127265.661,0,6,,,,,,,25184732.02,41.8,41.1,,,,
2025-11-25 16:56:30.000000,G,31,G31,21112746.7,21112747.22,,,,,-1243.419,-968.9,,,,,110948240.11,0,8,86453185.346,0,8,,,,,,,21112746.8,53.15,52.95,,,,
2025-11-25 16:56:30.000000,G,32,G32,23552950.76,23552958.56,23552960.2,,,,-2688.487,-2094.932,-2007.67,,,,123771476.58,0,7,96445283.591,0,7,92426728.055,0,8,,,,23552958.16,43.95,43.55,49.2,,,
2025-11-25 16:56:40.000000,G,3,G03,21417000.2,21417004.34,21417005.64,,,,40.661,31.684,30.292,,,,112547117.873,0,8,87699081.169,0,8,84044966.698,0,8,,,,21417003.98,50.85,50.8,53.4,,,
2025-11-25 16:56:40.000000,G,4,G04,22830123.14,22830127.12,22830132.24,,,,2929.744,2282.921,2187.742,,,,119973143.388,0,7,93485596.462,0,7,89590385.241,0,8,,,,22830126.96,45.45,45.2,50.25,,,
2025-11-25 16:56:40.000000,G,16,G16,20348574.4,,,,,,1975.444,1539.309,,,,,106932521.002,0,8,83324064.576,0,8,,,,,,,20348574.42,50.75,48.35,,,,
