rcvTow,week,leapS,numMeas,recStat,prMes,cpMes,doMes,gnssId,svId,sigId,freqId,locktime,cno,prStdev,cpStdev,doStdev,trkStat,prValid,cpValid,halfCyc,subHalfCyc
232285.004,2394,18,29,1,24943895.2913522,131080690.465523,2953.96728515625,0,4,0,0,64500,36,5,0,3,8,False,False,False,True
232285.004,2394,18,29,1,25327782.7869935,133098406.736686,-484.147186279297,2,6,0,0,64500,41,4,0,2,6,False,True,True,False
232285.004,2394,18,29,1,24936280.3150085,131041058.400451,521.504638671875,2,9,0,0,64500,42,4,0,2,6,False,True,True,False
232285.004,2394,18,29,1,22047182.5267162,115858733.087502,-990.887451171875,0,31,0,0,64500,42,4,0,2,7,True,True,True,False
232290.004,2394,18,29,1,25043419.9971893,131604074.057919,-599.43505859375,2,31,0,0,64500,43,4,0,2,6,False,True,True,False
232290.004,2394,18,29,1,29591827.0475147,155506081.081752,-1062.85180664063,2,34,0,0,64500,37,5,0,3,7,True,True,True,False
232290.004,2394,18,29,1,29251083.1485007,153715421.29474,-2177.97802734375,2,36,0,0,64500,37,5,0,3,7,True,True,True,False
232290.004,2394,18,29,1,26713199.5026644,140378792.249856,-1334.05249023438,2,4,0,0,64500,40,4,0,2,6,False,True,True,False
232290.004,2394,18,29,1,27277560.2992358,109835426.042103,1535.90625,2,5,6,0,64500,31,5,0,5,8,False,False,False,True
232290.004,2394,18,29,1,25328233.1021473,101986281.956059,-372.262908935547,2,6,6,0,64500,32,5,0,5,8,False,False,False,True
232290.004,2394,18,29,1,27501669.989616,110737828.775064,2152.80834960938,2,16,6,0,0,25,8,0,15,10,False,True,False,True
232290.004,2394,18,29,1,29591822.1528682,119154004.858667,-821.71875,2,34,6,0,0,21,9,0,15,12,False,False,True,True
232290.004,2394,18,29,1,28427803.0591996,114466968.361508,-1968.0361328125,2,23,6,0,64500,27,7,0,9,8,False,False,False,True
232290.004,2394,18,29,1,25043407.6938784,100839422.485774,-458.858642578125,2,31,6,0,64500,32,5,0,5,8,False,False,False,True
232290.004,2394,18,29,1,29985985.4909419,120741143.996058,1651.5126953125,2,18,6,0,64500,27,5,0,7,8,False,False,False,True
232290.004,2394,18,29,1,28427808.3453591,149389114.096223,-2568.94409179688,2,23,0,0,64500,33,6,0,5,8,False,False,False,True
232290.004,2394,18,29,1,24935771.9728552,100406012.404803,398.641082763672,2,9,6,0,64500,33,5,0,4,8,False,False,False,True
232290.004,2394,18,29,1,29985994.224706,157577500.143191,2156.45581054688,2,18,0,0,64500,37,5,0,2,7,True,True,True,False
232290.004,2394,18,29,1,29251078.1495717,117781969.853217,-1665.78979492188,2,36,6,0,0,19,9,0,15,12,False,False,True,True
232290.004,2394,18,29,1,27501678.9790607,144522285.360568,2810.68920898438,2,16,0,0,64500,37,5,0,3,7,True,True,True,False
232290.004,2394,18,29,1,26436292.7238627,138923655.287517,-1883.611328125,0,1,0,0,0,24,9,0,15,11,True,True,False,True
232290.004,2394,18,29,1,26558574.8359073,139566491.181894,3089.56811523438,0,27,0,0,49000,36,5,0,3,8,False,False,False,True
232290.004,2394,18,29,1,22831745.4301047,119981639.050273,1050.38525390625,0,3,0,0,64500,43,4,0,1,6,False,True,True,False
232290.004,2394,18,29,1,22282026.5910128,117092884.904897,2786.001953125,0,16,0,0,64500,46,3,0,1,5,True,False,True,False
232290.004,2394,18,29,1,21264568.6226513,111746078.490883,-146.66845703125,0,26,0,0,64500,45,3,0,1,6,False,True,True,False
232290.004,2394,18,29,1,23723232.6889913,124666411.746027,-1879.46398925781,0,28,0,0,64500,37,5,0,3,7,True,True,True,False
232290.004,2394,18,29,1,24941084.6672855,131065920.048227,2953.91845703125,0,4,0,0,64500,36,5,0,4,8,False,False,False,True
232290.004,2394,18,29,1,22048125.5919048,115863690.422724,-992.24853515625,0,31,0,0,64500,42,5,0,2,6,False,True,True,False
232290.004,2394,18,29,1,24092404.5699935,126606394.952736,-2216.05786132813,0,32,0,0,64500,42,4,0,2,6,False,True,True,False
232290.004,2394,18,29,1,27277569.4248621,143344614.768899,2004.17517089844,2,5,0,0,64500,39,4,0,2,7,True,True,True,False
232290.004,2394,18,29,1,25328243.4160636,133100830.099921,-485.47119140625,2,6,0,0,64500,41,4,0,2,6,False,True,True,False
232290.004,2394,18,29,1,24935784.1557596,131038452.049487,520.60302734375,2,9,0,0,64500,42,4,0,2,6,False,True,True,False
232290.004,2394,18,29,1,26253126.9286733,137961052.110668,-261.467041015625,0,29,0,0,64500,33,6,0,5,8,False,False,False,True
232325.004,2394,18,29,1,25047449.5491191,131625252.025272,-612.528564453125,2,31,0,0,64500,42,4,0,2,6,False,True,True,False
232325.004,2394,18,29,1,29598938.0211553,155543443.35827,-1073.29809570313,2,34,0,0,64500,38,5,0,3,7,True,True,True,False
232325.004,2394,18,29,1,29265577.1196878,153791587.293629,-2176.4306640625,2,36,0,0,64500,37,5,0,3,7,True,True,True,False
232325.004,2394,18,29,1,26722094.0242509,140425536.514038,-1338.7373046875,2,4,0,0,64500,39,4,0,2,7,True,True,True,False
232325.004,2394,18,29,1,27264194.424527,109781606.372326,1537.6259765625,2,5,6,0,64500,32,5,0,5,8,False,False,False,True
232325.004,2394,18,29,1,25331477.2735233,101999345.687582,-375.67236328125,2,6,6,0,64500,32,5,0,5,8,False,False,False,True
232325.004,2394,18,29,1,27482955.8914147,110662477.132523,2151.35888671875,2,16,6,0,3000,27,7,0,9,8,False,False,False,True
232325.004,2394,18,29,1,29598933.7440371,119182640.011676,-819.681335449219,2,34,6,0,0,18,9,0,15,12,False,False,True,True
232325.004,2394,18,29,1,28444915.6162032,114535875.526669,-1970.90600585938,2,23,6,0,64500,27,7,0,7,8,False,False,False,True
232325.004,2394,18,29,1,25047437.877506,100855649.780015,-469.383056640625,2,31,6,0,64500,32,5,0,5,8,False,False,False,True
232325.004,2394,18,29,1,29971588.6218403,120683173.932916,1659.14538574219,2,18,6,0,64500,27,5,0,7,8,False,False,False,True
232325.004,2394,18,29,1,28444921.7679634,149479044.002655,-2572.81127929688,2,23,0,0,64500,32,6,0,5,8,False,False,False,True
232325.004,2394,18,29,1,24932310.2793498,100392074.027016,395.98388671875,2,9,6,0,64500,33,5,0,4,8,False,False,False,True
232325.004,2394,18,29,1,29265571.139219,117840327.418404,-1665.64990234375,2,36,6,0,0,20,9,0,15,12,False,False,True,True
232325.004,2394,18,29,1,24921395.4354211,130962453.571151,2956.58569335938,0,4,0,0,64500,38,4,0,3,7,True,True,True,False
232325.004,2394,18,29,1,27482965.9034422,144423947.588321,2806.63989257813,2,16,0,0,64500,38,4,0,3,7,True,True,True,False
232325.004,2394,18,29,1,29971597.0014349,157501844.325259,2164.96899414063,2,18,0,0,64500,37,5,0,3,7,True,True,True,False
232325.004,2394,18,29,1,26448835.3536278,138989487.971488,-1883.04833984375,0,1,0,0,9000,33,6,0,5,8,False,False,False,True
232325.004,2394,18,29,1,26537954.019213,139458125.637962,3100.62475585938,0,27,0,0,63000,40,4,0,2,6,False,True,True,False
232325.004,2394,18,29,1,22824811.8901384,119945203.460122,1029.7109375,0,3,0,0,64500,42,4,0,2,7,True,True,True,False
232325.004,2394,18,29,1,21265607.3623581,111751535.089741,-167.236083984375,0,26,0,0,64500,45,3,0,1,6,False,True,True,False
232325.004,2394,18,29,1,23735741.234014,124732142.637396,-1878.9794921875,0,28,0,0,64500,37,4,0,3,7,True,True,True,False
232325.004,2394,18,29,1,22263514.7076797,116995604.605284,2770.91088867188,0,16,0,0,64500,47,3,0,1,5,True,False,True,False
232325.004,2394,18,29,1,22054744.6499102,115898473.331777,-997.521911621094,0,31,0,0,64500,41,4,0,2,6,False,True,True,False
232325.004,2394,18,29,1,24107189.5351484,126684089.45554,-2225.42895507813,0,32,0,0,64500,43,4,0,1,6,False,True,True,False
232325.004,2394,18,29,1,27264202.3980201,143274375.371137,2007.38452148438,2,5,0,0,64500,38,5,0,2,7,True,True,True,False
232325.004,2394,18,29,1,25331487.9272302,133117879.421575,-490.723358154297,2,6,0,0,64500,41,4,0,2,6,False,True,True,False
232325.004,2394,18,29,1,24932322.4762144,131020261.321776,517.107421875,2,9,0,0,64500,42,4,0,2,6,False,True,True,False
232325.004,2394,18,29,1,26254920.0249595,137970480.167691,-278.489990234375,0,29,0,0,64500,29,6,0,6,8,False,False,False,True
232360.004,2394,18,28,1,26731036.1935872,140472521.193162,-1346.28381347656,2,4,0,0,64500,39,4,0,2,6,False,True,True,False
232360.004,2394,18,28,1,25051578.9807903,131646956.015484,-627.868896484375,2,31,0,0,64500,42,4,0,1,6,False,True,True,False
232360.004,2394,18,28,1,29606125.1374251,155581204.726667,-1084.57055664063,2,34,0,0,64500,36,5,0,3,7,True,True,True,False
232360.004,2394,18,28,1,29280073.4874181,153867766.849541,-2177.23413085938,2,36,0,0,64500,37,5,0,3,7,True,True,True,False
232360.004,2394,18,28,1,27250820.8704659,109727759.412353,1539.10522460938,2,5,6,0,64500,31,5,0,6,8,False,False,False,True
232360.004,2394,18,28,1,28462074.8658713,149569180.569,-2578.95166015625,2,23,0,0,64500,33,5,0,4,8,False,False,False,True
232360.004,2394,18,28,1,24928885.7651387,100378285.415818,391.752685546875,2,9,6,0,64500,33,5,0,4,8,False,False,False,True
232360.004,2394,18,28,1,27464281.7930213,110587278.440828,2146.06396484375,2,16,6,0,17000,28,7,0,6,8,False,False,False,True
232360.004,2394,18,28,1,28462068.322249,114604941.039838,-1975.404296875,2,23,6,0,64500,28,7,0,6,8,False,False,False,True
232360.004,2394,18,28,1,25051567.7991794,100872280.10094,-481.09375,2,31,6,0,64500,32,5,0,5,8,False,False,False,True
232360.004,2394,18,28,1,29280067.3510141,117898697.240078,-1660.9970703125,2,36,6,0,0,20,9,0,15,12,False,False,True,True
232360.004,2394,18,28,1,25334769.6525218,102012602.008759,-381.601806640625,2,6,6,0,64500,32,5,0,5,8,False,False,False,True
232360.004,2394,18,28,1,29957154.9760559,157425951.03558,2171.39794921875,2,18,0,0,64500,37,4,0,2,7,True,True,True,False
232360.004,2394,18,28,1,29957146.4480647,120625021.970287,1663.95080566406,2,18,6,0,64500,27,5,0,7,8,False,False,False,True
232360.004,2394,18,28,1,27464290.3085182,144325806.623809,2800.65551757813,2,16,0,0,64500,39,4,0,2,7,True,True,True,False
232360.004,2394,18,28,1,26461384.0497867,139055430.921771,-1885.30114746094,0,1,0,0,23000,38,5,0,3,7,True,True,True,False
232360.004,2394,18,28,1,26517274.8216287,139349452.351755,3109.24072265625,0,27,0,0,64500,42,4,0,2,6,False,True,True,False
232360.004,2394,18,28,1,22818031.9367978,119909570.61508,1006.15618896484,0,3,0,0,64500,43,4,0,2,6,False,True,True,False
232360.004,2394,18,28,1,22245117.5353771,116898927.587173,2753.1953125,0,16,0,0,64500,46,3,0,1,5,True,False,True,False
232360.004,2394,18,28,1,21266794.4520895,111757775.959738,-189.804443359375,0,26,0,0,64500,45,3,0,1,6,False,True,True,False
232360.004,2394,18,28,1,23748258.9269992,124797926.422549,-1880.43286132813,0,28,0,0,64500,36,5,0,3,8,False,False,False,True
232360.004,2394,18,28,1,24901701.043318,130858960.745547,2957.14697265625,0,4,0,0,64500,39,4,0,2,7,True,True,True,False
232360.004,2394,18,28,1,22061410.0100442,115933498.567935,-1004.73626708984,0,31,0,0,64500,42,4,0,2,6,False,True,True,False
232360.004,2394,18,28,1,24122051.1061309,126762189.919267,-2237.73217773438,0,32,0,0,64500,42,4,0,2,6,False,True,True,False
232360.004,2394,18,28,1,27250829.1155542,143204100.502862,2008.15625,2,5,0,0,64500,38,4,0,2,7,True,True,True,False
232360.004,2394,18,28,1,25334780.968639,133135180.085023,-498.28466796875,2,6,0,0,64500,42,4,0,2,6,False,True,True,False
232360.004,2394,18,28,1,24928898.0711718,131002266.076853,511.03955078125,2,9,0,0,64500,42,4,0,1,6,False,True,True,False
232360.004,2394,18,28,1,26256836.6345849,137980545.499052,-297.489990234375,0,29,0,0,64500,35,6,0,4,8,False,False,False,True
232365.004,2394,18,28,1,25052177.9755685,131650102.036998,-630.615234375,2,31,0,0,64500,42,4,0,2,6,False,True,True,False
232365.004,2394,18,28,1,29282144.830637,153878653.132406,-2177.5771484375,2,36,0,0,64500,37,5,0,3,7,True,True,True,False
232365.004,2394,18,28,1,26732316.7518501,140479255.562162,-1347.91491699219,2,4,0,0,64500,39,4,0,2,7,True,True,True,False
232365.004,2394,18,28,1,27248911.0373883,109720066.872749,1538.17749023438,2,5,6,0,64500,31,6,0,6,8,False,False,False,True
232365.004,2394,18,28,1,25335244.0079331,102014513.580325,-383.225830078125,2,6,6,0,64500,32,5,0,4,8,False,False,False,True
232365.004,2394,18,28,1,27461616.6028385,110576550.167027,2145.14428710938,2,16,6,0,19000,29,7,0,6,8,False,False,False,True
232365.004,2394,18,28,1,28464529.5877215,149582076.541652,-2580.29052734375,2,23,0,0,64500,33,5,0,4,8,False,False,False,True
232365.004,2394,18,28,1,28464523.1862836,114614822.36322,-1976.9130859375,2,23,6,0,64500,28,7,0,7,8,False,False,False,True
232365.004,2394,18,28,1,25052166.4661726,100874690.704294,-483.252197265625,2,31,6,0,64500,32,5,0,5,8,False,False,False,True
232365.004,2394,18,28,1,29955080.1233888,120616701.785552,1664.36108398438,2,18,6,0,64500,27,5,0,7,8,False,False,False,True
232365.004,2394,18,28,1,29282139.7963888,117907042.224361,-1668.310546875,2,36,6,0,0,20,9,0,15,12,False,False,True,True
232365.004,2394,18,28,1,24928400.2214854,100376329.925903,390.4697265625,2,9,6,0,64500,32,5,0,4,8,False,False,False,True
232365.004,2394,18,28,1,29955088.8060588,157415092.491709,2171.68359375,2,18,0,0,64500,38,4,0,2,7,True,True,True,False
232365.004,2394,18,28,1,29607157.9077613,155586634.282613,-1087.318359375,2,34,0,0,64500,37,5,0,3,7,True,True,True,False
232365.004,2394,18,28,1,27461626.2974117,144311805.288914,2799.72314453125,2,16,0,0,64500,40,4,0,2,7,True,True,True,False
232365.004,2394,18,28,1,26463178.3327575,139064858.683899,-1886.19091796875,0,1,0,0,25000,39,5,0,2,7,True,True,True,False
232365.004,2394,18,28,1,26514316.460738,139333905.255662,3109.62866210938,0,27,0,0,64500,43,4,0,1,6,False,True,True,False
232365.004,2394,18,28,1,22817076.028598,119904548.414066,1002.47064208984,0,3,0,0,64500,43,4,0,2,6,False,True,True,False
232365.004,2394,18,28,1,22242499.2265305,116885168.66857,2750.21362304688,0,16,0,0,64500,46,3,0,1,6,False,True,True,False
232365.004,2394,18,28,1,21266976.7316195,111758734.048436,-193.481918334961,0,26,0,0,64500,45,3,0,1,5,True,False,True,False
232365.004,2394,18,28,1,23750048.4966662,124807330.963615,-1881.07861328125,0,28,0,0,64500,36,5,0,3,8,False,False,False,True
232365.004,2394,18,28,1,24898887.6471795,130844176.629828,2956.42700195313,0,4,0,0,64500,39,4,0,2,7,True,True,True,False
232365.004,2394,18,28,1,22062366.588821,115938524.43989,-1005.91430664063,0,31,0,0,64500,42,4,0,1,6,False,True,True,False
232365.004,2394,18,28,1,24124181.3262449,126773382.846091,-2239.94555664063,0,32,0,0,64500,42,4,0,2,7,True,True,True,False
232365.004,2394,18,28,1,27248919.2037412,143194061.030278,2007.41748046875,2,5,0,0,64500,38,4,0,2,7,True,True,True,False
232365.004,2394,18,28,1,25335255.6326399,133137674.828906,-499.983642578125,2,6,0,0,64500,42,4,0,1,6,False,True,True,False
232365.004,2394,18,28,1,24928412.277771,130999713.99613,509.489013671875,2,9,0,0,64500,42,4,0,2,6,False,True,True,False
232365.004,2394,18,28,1,26257120.9671764,137982038.067747,-300.33251953125,0,29,0,0,64500,33,6,0,4,8,False,False,False,True
232370.004,2394,18,28,1,28466984.9009247,149594974.331014,-2579.43823242188,2,23,0,0,64500,33,5,0,4,8,False,False,False,True
232370.004,2394,18,28,1,25052778.4233215,131653256.459239,-630.950927734375,2,31,0,0,64500,42,4,0,1,6,False,True,True,False
232370.004,2394,18,28,1,29608192.0804669,155592069.57331,-1087.197265625,2,34,0,0,64500,38,5,0,3,7,True,True,True,False
232370.004,2394,18,28,1,29284216.3163893,153889537.311952,-2175.7333984375,2,36,0,0,64500,37,5,0,3,7,True,True,True,False
232370.004,2394,18,28,1,26733598.8464302,140485992.536057,-1347.04736328125,2,4,0,0,64500,39,4,0,2,7,True,True,True,False
232370.004,2394,18,28,1,27246999.826232,109712371.955012,1540.1611328125,2,5,6,0,64500,31,5,0,6,8,False,False,False,True
232370.004,2394,18,28,1,27458952.2259754,110565823.258591,2145.92602539063,2,16,6,0,21000,29,7,0,6,8,False,False,False,True
232370.004,2394,18,28,1,24927914.768294,100374375.718634,391.9677734375,2,9,6,0,64500,32,5,0,5,8,False,False,False,True
232370.004,2394,18,28,1,28466976.5401066,114624705.059797,-1975.96533203125,2,23,6,0,64500,27,6,0,6,8,False,False,False,True
232370.004,2394,18,28,1,25052766.6583149,100877107.743558,-483.829345703125,2,31,6,0,64500,32,5,0,5,8,False,False,False,True
232370.004,2394,18,28,1,29953012.3763108,120608376.112741,1666.63842773438,2,18,6,0,64500,27,5,0,7,8,False,False,False,True
232370.004,2394,18,28,1,29953021.3059362,157404226.826359,2174.18408203125,2,18,0,0,64500,38,4,0,2,7,True,True,True,False
232370.004,2394,18,28,1,25335719.4946769,102016427.263967,-381.955810546875,2,6,6,0,64500,32,5,0,4,8,False,False,False,True
232370.004,2394,18,28,1,29284209.0989095,117915374.933238,-1665.17102050781,2,36,6,0,0,20,9,0,15,12,False,False,True,True
232370.004,2394,18,28,1,24896073.6099898,130829389.688879,2958.39208984375,0,4,0,0,64500,39,5,0,3,7,True,True,True,False
232370.004,2394,18,28,1,24927927.056877,130997163.614007,510.672607421875,2,9,0,0,64500,42,4,0,1,6,False,True,True,False
232370.004,2394,18,28,1,26464972.0624867,139074285.288635,-1884.2919921875,0,1,0,0,27000,39,5,0,2,7,True,True,True,False
232370.004,2394,18,28,1,26511356.0177571,139318349.64297,3112.69873046875,0,27,0,0,64500,43,4,0,1,6,False,True,True,False
232370.004,2394,18,28,1,22816122.8380253,119899540.31455,1001.029296875,0,3,0,0,64500,43,4,0,2,6,False,True,True,False
232370.004,2394,18,28,1,22239882.8831368,116871419.803251,2749.55102539063,0,16,0,0,64500,47,3,0,1,6,False,True,True,False
232370.004,2394,18,28,1,21267161.7403636,111759705.800408,-195.014404296875,0,26,0,0,64500,45,3,0,1,6,False,True,True,False
232370.004,2394,18,28,1,27458962.6417312,144297805.737739,2800.49584960938,2,16,0,0,64500,40,4,0,2,6,False,True,True,False
232370.004,2394,18,28,1,26257407.4374893,137983541.280967,-301.053955078125,0,29,0,0,64500,33,6,0,5,8,False,False,False,True
232370.004,2394,18,28,1,22063323.6811925,115943552.910414,-1005.20623779297,0,31,0,0,64500,43,5,0,1,6,False,True,True,False
232370.004,2394,18,28,1,24126312.6499805,126784581.689663,-2239.59545898438,0,32,0,0,64500,42,4,0,2,6,False,True,True,False
232370.004,2394,18,28,1,27247008.2027554,143184018.512979,2009.58740234375,2,5,0,0,64500,39,4,0,2,7,True,True,True,False
232370.004,2394,18,28,1,25335730.8350848,133140172.390941,-498.9990234375,2,6,0,0,64500,42,4,0,1,6,False,True,True,False
232370.004,2394,18,28,1,23751838.0199855,124816734.253797,-1879.89697265625,0,28,0,0,64500,36,5,0,3,8,False,False,False,True
232420.004,2394,18,28,1,25058847.8907677,131685151.154314,-650.6376953125,2,31,0,0,64500,42,4,0,1,6,False,True,True,False
232420.004,2394,18,28,1,29618572.2287837,155646628.900822,-1101.27319335938,2,34,0,0,64500,38,5,0,3,7,True,True,True,False
232420.004,2394,18,28,1,29304885.3492218,153998150.741023,-2174.78125,2,36,0,0,64500,37,5,0,3,7,True,True,True,False
232420.004,2394,18,28,1,26746426.198834,140553396.160949,-1355.04809570313,2,4,0,0,64500,40,4,0,2,7,True,True,True,False
232420.004,2394,18,28,1,27227836.3297813,109635212.345169,1541.7685546875,2,5,6,0,64500,29,5,0,6,8,False,False,False,True
232420.004,2394,18,28,1,27432310.1190243,110458545.139562,2141.05615234375,2,16,6,0,41000,31,6,0,6,8,False,False,False,True
232420.004,2394,18,28,1,24923059.0041158,100354822.80424,386.463134765625,2,9,6,0,64500,33,5,0,4,8,False,False,False,True
232420.004,2394,18,28,1,28491517.8586903,114723523.97678,-1981.53295898438,2,23,6,0,64500,27,7,0,8,8,False,False,False,True
232420.004,2394,18,28,1,25058836.3333489,100901546.528151,-498.742401123047,2,31,6,0,64500,32,5,0,5,8,False,False,False,True
232420.004,2394,18,28,1,29932241.0845043,120524736.616825,1674.59228515625,2,18,6,0,64500,28,5,0,7,8,False,False,False,True
232420.004,2394,18,28,1,28491525.5404856,149723941.676491,-2585.19360351563,2,23,0,0,64500,32,6,0,5,8,False,False,False,True
232420.004,2394,18,28,1,25340481.4395045,102035600.857815,-388.7275390625,2,6,6,0,64500,32,5,0,5,8,False,False,False,True
232420.004,2394,18,28,1,29304877.8955358,117998599.361948,-1662.13110351563,2,36,6,0,0,20,9,0,15,12,False,False,True,True
232420.004,2394,18,28,1,29932249.2690752,157295070.094589,2186.0615234375,2,18,0,0,64500,37,5,0,3,7,True,True,True,False
232420.004,2394,18,28,1,27432319.5029836,144157798.368606,2793.830078125,2,16,0,0,64500,41,4,0,2,6,False,True,True,False
232420.004,2394,18,28,1,24867884.6551511,130681257.982796,2960.9501953125,0,4,0,0,64500,39,4,0,2,7,True,True,True,False
232420.004,2394,18,28,1,26482875.38211,139168374.406274,-1885.8017578125,0,1,0,0,47000,32,6,0,5,8,False,False,False,True
232420.004,2394,18,28,1,26481644.2088707,139162217.829889,3126.77294921875,0,27,0,0,64500,40,4,0,2,7,True,True,True,False
232420.004,2394,18,28,1,22806718.9984692,119850126.075977,969.824401855469,0,3,0,0,64500,42,4,0,2,6,False,True,True,False
232420.004,2394,18,28,1,21269132.5135803,111770063.465865,-225.44873046875,0,26,0,0,64500,45,3,0,1,6,False,True,True,False
232420.004,2394,18,28,1,23769698.1437586,124910587.736664,-1880.57495117188,0,28,0,0,64500,37,5,0,3,7,True,True,True,False
232420.004,2394,18,28,1,22213804.622805,116734378.760284,2726.30810546875,0,16,0,0,64500,47,3,0,1,5,True,False,True,False
232420.004,2394,18,28,1,22072897.7152351,115993869.149623,-1013.45825195313,0,31,0,0,64500,42,4,0,2,7,True,True,True,False
232420.004,2394,18,28,1,24147664.6281456,126896787.789579,-2254.5263671875,0,32,0,0,64500,43,4,0,2,6,False,True,True,False
232420.004,2394,18,28,1,27227845.1484233,143083318.57969,2012.41528320313,2,5,0,0,64500,37,5,0,3,7,True,True,True,False
232420.004,2394,18,28,1,25340493.0083009,133165195.575919,-507.718231201172,2,6,0,0,64500,42,4,0,2,6,False,True,True,False
232420.004,2394,18,28,1,24923071.3997732,130971645.425801,504.0625,2,9,0,0,64500,42,4,0,1,6,False,True,True,False
232420.004,2394,18,28,1,26260357.5925198,137999054.221447,-325.02392578125,0,29,0,0,64500,33,5,0,5,8,False,False,False,True
232475.004,2394,18,28,1,26760562.2462319,140627682.052731,-1348.55981445313,2,4,0,0,64500,40,4,0,2,7,True,True,True,False
232475.004,2394,18,28,1,28518524.0654816,149865845.882985,-2576.77368164063,2,23,0,0,64500,31,6,0,5,8,False,False,False,True
232475.004,2394,18,28,1,25065676.4876373,131721037.179155,-656.525390625,2,31,0,0,64500,42,4,0,1,6,False,True,True,False
232475.004,2394,18,28,1,29630088.2255938,155707140.518543,-1101.6611328125,2,34,0,0,64500,35,5,0,3,7,True,True,True,False
232475.004,2394,18,28,1,29327541.5356507,154117206.496465,-2156.85961914063,2,36,0,0,64500,37,5,0,3,7,True,True,True,False
232475.004,2394,18,28,1,27206661.6738185,109549949.767755,1556.345703125,2,5,6,0,64500,29,5,0,5,7,True,True,True,False
232475.004,2394,18,28,1,29327536.1080048,118089834.690216,-1655.64331054688,2,36,6,0,0,20,9,0,15,12,False,False,True,True
232475.004,2394,18,28,1,24917726.004263,100333347.712756,392.609100341797,2,9,6,0,64500,33,5,0,4,8,False,False,False,True
232475.004,2394,18,28,1,27403013.1487897,110340577.815609,2146.86254882813,2,16,6,0,63000,32,5,0,5,8,False,False,False,True
232475.004,2394,18,28,1,28518522.0242947,114832270.460841,-1974.60205078125,2,23,6,0,15000,27,7,0,7,8,False,False,False,True
232475.004,2394,18,28,1,25065665.0021134,100929043.554125,-502.586181640625,2,31,6,0,64500,32,5,0,5,8,False,False,False,True
232475.004,2394,18,28,1,29909206.0774409,120431984.974486,1696.63427734375,2,18,6,0,64500,27,5,0,6,8,False,False,False,True
232475.004,2394,18,28,1,25345752.0594357,102056823.570825,-384.352294921875,2,6,6,0,64500,32,5,0,5,8,False,False,False,True
232475.004,2394,18,28,1,29909214.2777869,157174021.476615,2213.31787109375,2,18,0,0,64500,38,4,0,3,7,True,True,True,False
232475.004,2394,18,28,1,27403022.9745885,144003840.764434,2802.1904296875,2,16,0,0,64500,43,4,0,1,6,False,True,True,False
232475.004,2394,18,28,1,24917737.7373706,130943618.618993,512.49462890625,2,9,0,0,64500,42,4,0,1,6,False,True,True,False
232475.004,2394,18,28,1,26502511.9448198,139271559.134736,-1869.34729003906,0,1,0,0,64500,37,5,0,3,7,True,True,True,False
232475.004,2394,18,28,1,26448746.134713,138989341.446233,3157.37377929688,0,27,0,0,64500,41,4,0,2,7,True,True,True,False
232475.004,2394,18,28,1,22796656.0631421,119797243.284625,950.904724121094,0,3,0,0,64500,41,4,0,2,7,True,True,True,False
232475.004,2394,18,28,1,22185312.2939765,116584650.33971,2716.15380859375,0,16,0,0,64500,46,3,0,1,6,False,True,True,False
232475.004,2394,18,28,1,21271569.0865759,111782866.740788,-242.61669921875,0,26,0,0,64500,45,3,0,1,6,False,True,True,False
232475.004,2394,18,28,1,24836786.3475206,130517836.748874,2978.78393554688,0,4,0,0,64500,36,5,0,4,8,False,False,False,True
232475.004,2394,18,28,1,26263810.2350859,138017197.253093,-335.993408203125,0,29,0,0,64500,32,6,0,5,8,False,False,False,True
232475.004,2394,18,28,1,22083455.8198254,116049347.74853,-1006.59790039063,0,31,0,0,64500,42,4,0,1,6,False,True,True,False
232475.004,2394,18,28,1,24171252.3361648,127020738.806095,-2255.11059570313,0,32,0,0,64500,43,4,0,1,6,False,True,True,False
232475.004,2394,18,28,1,27206671.037396,142972043.575948,2031.08752441406,2,5,0,0,64500,38,5,0,3,7,True,True,True,False
232475.004,2394,18,28,1,25345763.5168996,133192893.048486,-501.675537109375,2,6,0,0,64500,42,4,0,2,6,False,True,True,False
232475.004,2394,18,28,1,23789285.5090695,125013517.181518,-1865.02075195313,0,28,0,0,64500,39,4,0,2,7,True,True,True,False
232480.004,2394,18,28,1,25066302.6535212,131724326.513789,-659.88330078125,2,31,0,0,64500,42,4,0,1,6,False,True,True,False
232480.004,2394,18,28,1,29631137.8768519,155712652.51751,-1103.8642578125,2,34,0,0,64500,36,5,0,3,7,True,True,True,False
232480.004,2394,18,28,1,29329594.2208176,154127993.057353,-2158.07641601563,2,36,0,0,64500,37,5,0,3,7,True,True,True,False
232480.004,2394,18,28,1,26761846.2174782,140634428.271592,-1350.4580078125,2,4,0,0,64500,40,4,0,2,7,True,True,True,False
232480.004,2394,18,28,1,27204728.8787672,109542167.478806,1555.89428710938,2,5,6,0,64500,28,5,0,6,8,False,False,False,True
232480.004,2394,18,28,1,27400347.1127599,110329844.630182,2145.34741210938,2,16,6,0,64500,32,5,0,5,8,False,False,False,True
232480.004,2394,18,28,1,24917238.8020015,100331386.195678,391.48193359375,2,9,6,0,64500,33,5,0,4,8,False,False,False,True
232480.004,2394,18,28,1,28520973.6785363,114842145.364949,-1976.03198242188,2,23,6,0,17000,27,7,0,7,8,False,False,False,True
